25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,10, Peru, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4013,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
44, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
26, Self-emp-not-inc, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,65, United-States, <=50K
26, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
35, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1999,40, Trinadad&Tobago, <=50K
69, Local-gov, Assoc-voc, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
40, State-gov, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,15, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,7687,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
29, Private, 10th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Wife, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
60, Self-emp-not-inc, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,2317,40, United-States, <=50K
68, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, United-States, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
27, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, United-States, <=50K
68, Self-emp-not-inc, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States, >50K
57, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
58, Self-emp-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
74, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
61, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1866,40, United-States, >50K
22, Private, 10th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1688,40, United-States, <=50K
30, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Female,0,0,25, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, Assoc-voc, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
37, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Canada, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,60, Mexico, <=50K
24, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, >50K
35, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, United-States, <=50K
44, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,48, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
46, State-gov, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,25, United-States, >50K
34, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Wife, White, Female,0,0,36, Mexico, <=50K
73, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,38, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5452,0,40, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,36, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,15, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, United-States, >50K
38, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, South, >50K
23, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Local-gov, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,2460,0,40, China, <=50K
34, Private, HS-grad, Separated, Other-service, Not-in-family, Other, Female,0,0,35, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,48, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,43, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,4829,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,3411,0,40, United-States, <=50K
34, Local-gov, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, Mexico, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
48, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, 5th-6th, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,2422,50, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
31, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Separated, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
84, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,60, Poland, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,1887,45, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Female,0,0,44, United-States, <=50K
40, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
80, Local-gov, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, State-gov, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, United-States, >50K
46, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
23, State-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,1887,50, United-States, <=50K
21, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Other-relative, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1823,40, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2311,52, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,12, United-States, <=50K
26, Private, Some-college, Divorced, Craft-repair, Wife, White, Male,0,0,60, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
40, State-gov, HS-grad, Separated, Transport-moving, Wife, Black, Female,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,55, United-States, >50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
62, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,2045,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
32, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,2099,0,50, United-States, >50K
28, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
60, Self-emp-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,24, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
47, State-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,24, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,77405,0,45, United-States, >50K
23, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,2196,40, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K
34, Private, HS-grad, Separated, Exec-managerial, Wife, Black, Female,0,0,36, United-States, <=50K
23, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,80, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, United-States, >50K
34, Private, 5th-6th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Federal-gov, Bachelors, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
53, State-gov, HS-grad, Divorced, Tech-support, Wife, White, Female,7687,0,35, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,14269,0,40, United-States, <=50K
19, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
33, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,12026,0,32, United-States, >50K
27, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,60, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, England, <=50K
35, Private, Masters, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
43, Local-gov, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,0,1740,50, United-States, <=50K
27, Local-gov, Some-college, Separated, Adm-clerical, Unmarried, Other, Female,0,0,45, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,54, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,45, Iran, <=50K
24, Local-gov, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1958,50, United-States, >50K
18, Local-gov, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
32, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, Japan, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, United-States, >50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3078,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,65, Japan, >50K
18, Local-gov, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,25, Mexico, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,2164,0,30, United-States, <=50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
32, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,65, United-States, <=50K
43, Private, Bachelors, Divorced, Craft-repair, Wife, White, Female,5013,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
40, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,2046,60, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,60, United-States, <=50K
37, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,32, United-States, <=50K
62, Self-emp-inc, Assoc-voc, Separated, Farming-fishing, Not-in-family, White, Female,2492,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, 12th, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, >50K
