35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
59, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,3103,0,40, Honduras, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Mexico, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,9255,0,50, Philippines, >50K
24, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Female,0,0,30, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Greece, <=50K
36, State-gov, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
30, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Female,0,1746,40, Puerto-Rico, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Ireland, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Unmarried, Other, Male,0,0,48, Mexico, <=50K
47, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,45, England, <=50K
37, Private, Assoc-voc, Separated, Prof-specialty, Other-relative, Black, Female,0,0,50, South, <=50K
46, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,44, Germany, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,35, Hungary, <=50K
63, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,48, El-Salvador, >50K
49, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Scotland, >50K
46, Private, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,1977,50, Laos, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7298,0,50, South, >50K
80, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,4, Laos, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
21, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,25, Scotland, <=50K
57, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,10520,0,40, Iran, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
35, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Japan, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, El-Salvador, >50K
18, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Holand-Netherlands, <=50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,52, Canada, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,34, Yugoslavia, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Dominican-Republic, <=50K
28, Private, Some-college, Never-married, Protective-serv, Not-in-family, Other, Female,0,0,38, Poland, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,50, Canada, <=50K
68, Federal-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,20, Greece, <=50K
66, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,25, Haiti, <=50K
26, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,54, Honduras, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, >50K
18, Private, 9th, Never-married, Prof-specialty, Own-child, White, Male,0,0,16, Iran, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,4389,0,40, Mexico, >50K
71, State-gov, Masters, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,0,0,8, Nicaragua, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Trinadad&Tobago, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, >50K
40, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Trinadad&Tobago, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,6, Scotland, <=50K
21, Private, 10th, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,35, Trinadad&Tobago, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
47, Private, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,9169,0,45, Japan, <=50K
45, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,54, Poland, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
26, Private, 12th, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Japan, >50K
54, Private, 9th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,45, Puerto-Rico, <=50K
29, Private, Bachelors, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Portugal, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, Jamaica, <=50K
53, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Cuba, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Unmarried, Other, Male,0,0,35, Hong, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, Columbia, <=50K
41, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, Philippines, <=50K
18, Private, 12th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Hong, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,14216,0,40, Laos, >50K
39, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
43, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,60, Taiwan, <=50K
23, Self-emp-not-inc, 11th, Never-married, Other-service, Wife, White, Female,0,0,40, Philippines, <=50K
20, Self-emp-inc, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,60, Taiwan, <=50K
55, Private, HS-grad, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,30, Iran, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,99, Yugoslavia, <=50K
51, Private, Assoc-voc, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,50, Germany, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, India, <=50K
52, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1977,45, Cambodia, >50K
45, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,60, Nicaragua, >50K
37, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, Ecuador, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,44, Poland, >50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,10143,0,50, Philippines, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Scotland, >50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, England, >50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,53, Laos, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, Trinadad&Tobago, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,5467,0,77, Italy, >50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Scotland, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,52, Vietnam, >50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,35, Cuba, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Honduras, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
22, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Laos, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,2045,40, Honduras, >50K
32, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
56, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, South, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1477,35, Portugal, >50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, <=50K
38, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, Hong, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Haiti, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,45, Italy, >50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,44, Ireland, <=50K
52, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Iran, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Yugoslavia, <=50K
35, Private, Assoc-voc, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,5178,0,40, Hong, >50K
37, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
47, State-gov, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Hong, <=50K
37, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,7687,0,40, Greece, >50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,62, Holand-Netherlands, >50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, El-Salvador, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, Other, Male,0,0,40, Japan, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,40, France, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Trinadad&Tobago, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
31, Private, 1st-4th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Hong, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Philippines, <=50K
31, Private, Prof-school, Married-civ-spouse, Farming-fishing, Own-child, Black, Male,0,0,60, Scotland, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, Vietnam, >50K
36, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Columbia, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,35, Jamaica, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Guatemala, <=50K
34, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,34, Japan, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,2198,40, Columbia, >50K
30, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,54, Germany, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
46, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,15024,0,65, Trinadad&Tobago, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,52, Hong, >50K
67, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,18, Haiti, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,54, Cambodia, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
40, Private, Assoc-voc, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, Scotland, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,35, Mexico, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,28, Italy, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, China, >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
39, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Guatemala, >50K
53, Self-emp-not-inc, Assoc-acdm, Divorced, Tech-support, Husband, Asian-Pac-Islander, Male,7687,0,50, Philippines, >50K
29, Private, Bachelors, Never-married, Transport-moving, Own-child, Other, Male,0,0,60, Ireland, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Cuba, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Germany, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,35, Columbia, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Portugal, >50K
25, Private, 10th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, Laos, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,43, Guatemala, <=50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,60, United-States, <=50K
38, State-gov, 11th, Married-civ-spouse, Sales, Husband, White, Male,99999,0,65, Laos, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
33, State-gov, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Nicaragua, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Hong, <=50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Male,793,0,16, Ecuador, <=50K
19, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,20, Scotland, <=50K
24, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,35, Vietnam, <=50K
55, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,5178,0,50, Iran, >50K
25, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Mexico, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
43, Private, Assoc-acdm, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Mexico, <=50K
66, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Canada, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,66, India, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
48, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,3190,0,45, Thailand, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hungary, >50K
41, State-gov, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,20, Laos, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Japan, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,2029,40, Columbia, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Thailand, >50K
39, Private, Masters, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, Hungary, >50K
39, Private, Masters, Married-civ-spouse, Other-service, Unmarried, White, Male,0,2024,40, Japan, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, Greece, <=50K
35, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras, <=50K
59, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Mexico, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
27, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Thailand, <=50K
34, Self-emp-inc, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Laos, >50K
58, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,40, Thailand, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1585,45, Columbia, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Yugoslavia, >50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, Haiti, <=50K
19, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,25, India, <=50K
44, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,30, Scotland, >50K
35, Without-pay, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,65, Vietnam, <=50K
66, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
31, Private, 12th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,24, South, >50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, Japan, >50K
37, Private, HS-grad, Separated, Farming-fishing, Unmarried, Other, Male,0,0,35, India, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, India, >50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Portugal, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Female,0,0,50, Italy, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,54, Hong, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,70, Honduras, >50K
30, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, Columbia, <=50K
52, Private, HS-grad, Separated, Prof-specialty, Wife, Black, Male,0,0,20, India, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,1740,8, Italy, >50K
21, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
36, Private, 11th, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Greece, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,60, Canada, <=50K
35, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,4638,0,36, Taiwan, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,44, Cuba, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Guatemala, <=50K
68, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,20, Scotland, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,20, Iran, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Haiti, <=50K
65, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Female,0,0,45, Holand-Netherlands, >50K
43, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,50, Philippines, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,40, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Jamaica, >50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,16, Mexico, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Yugoslavia, <=50K
