28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Japan, <=50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Thailand, <=50K
52, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,50, Hong, >50K
32, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,1719,60, Cambodia, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Nicaragua, <=50K
82, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,1848,60, England, >50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,54, Jamaica, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, France, <=50K
52, Federal-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, Haiti, <=50K
63, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, Mexico, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Guatemala, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Cuba, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
72, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,2163,20, Puerto-Rico, >50K
56, Federal-gov, Masters, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Portugal, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,7298,0,40, Germany, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,30, Ecuador, <=50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Germany, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,48, Greece, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Ecuador, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,20, Ecuador, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,15, Philippines, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,50, France, <=50K
34, Private, Some-college, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Vietnam, <=50K
18, State-gov, HS-grad, Never-married, Other-service, Other-relative, Other, Male,0,0,35, France, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Vietnam, >50K
89, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Columbia, <=50K
39, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Jamaica, >50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
34, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Ecuador, >50K
24, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,15, Nicaragua, <=50K
22, Private, HS-grad, Divorced, Farming-fishing, Own-child, Other, Female,0,0,50, Honduras, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, Trinadad&Tobago, <=50K
80, Private, 9th, Widowed, Sales, Husband, Amer-Indian-Eskimo, Female,15024,0,45, Peru, >50K
35, Private, Bachelors, Separated, Farming-fishing, Husband, White, Male,0,0,50, Nicaragua, <=50K
50, Local-gov, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Nicaragua, <=50K
40, Local-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Peru, >50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,45, Jamaica, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Iran, <=50K
27, Private, Assoc-voc, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Hong, <=50K
53, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
51, Local-gov, Masters, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
58, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, Haiti, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Vietnam, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, India, <=50K
50, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,38, Japan, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,50, Canada, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, >50K
36, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Honduras, <=50K
62, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,98, Trinadad&Tobago, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Cambodia, <=50K
37, Private, Masters, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, France, <=50K
41, Local-gov, Some-college, Divorced, Transport-moving, Not-in-family, Other, Male,0,1876,40, India, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,44, France, <=50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, France, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
25, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,43, Japan, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Ireland, <=50K
46, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, Hungary, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Taiwan, <=50K
23, Local-gov, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,16, Iran, <=50K
26, Private, 9th, Never-married, Transport-moving, Husband, Black, Female,0,0,80, Iran, <=50K
28, Private, HS-grad, Widowed, Adm-clerical, Wife, Other, Male,2366,0,40, Guatemala, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, China, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Laos, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Taiwan, >50K
52, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Cambodia, <=50K
38, Private, Doctorate, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hong, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Male,0,0,40, Philippines, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, >50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,50, Mexico, <=50K
32, Local-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Hong, <=50K
23, Private, Some-college, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,12, El-Salvador, <=50K
59, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, England, <=50K
29, State-gov, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, South, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Jamaica, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Trinadad&Tobago, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Germany, >50K
60, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, >50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ireland, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, Canada, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
37, Federal-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Male,4026,0,40, Thailand, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, Dominican-Republic, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, >50K
21, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,60, Philippines, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, Honduras, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,65, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
46, Private, Bachelors, Widowed, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
21, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,54, Trinadad&Tobago, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, Germany, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
65, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,2, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,38, Poland, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
65, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Male,13800,0,50, Mexico, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Germany, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,7298,0,40, Ireland, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,30, Laos, <=50K
25, Private, Some-college, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
26, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Columbia, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
21, Local-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Poland, <=50K
36, Private, Assoc-voc, Widowed, Farming-fishing, Not-in-family, Other, Male,0,0,54, Trinadad&Tobago, <=50K
18, State-gov, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,25, Ecuador, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,47, Vietnam, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,25, Ireland, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,15, Jamaica, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ireland, <=50K
69, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,20, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,7687,0,42, Japan, >50K
55, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, South, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, South, >50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Iran, <=50K
42, State-gov, Masters, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Trinadad&Tobago, >50K
43, Federal-gov, Some-college, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
57, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Ireland, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,38, England, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,35, El-Salvador, <=50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Male,7298,0,40, Dominican-Republic, >50K
26, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,50, England, <=50K
22, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,36, Trinadad&Tobago, <=50K
24, Private, Assoc-acdm, Divorced, Sales, Own-child, Black, Male,0,0,40, Mexico, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,40, Philippines, >50K
54, Self-emp-inc, HS-grad, Widowed, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,3342,0,40, Vietnam, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,20, Cuba, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
41, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ireland, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,4650,0,60, South, >50K
43, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Jamaica, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, >50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Thailand, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Japan, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
22, Private, Some-college, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
22, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,37, Hong, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1638,40, Hong, >50K
37, Self-emp-not-inc, Assoc-acdm, Never-married, Sales, Husband, Asian-Pac-Islander, Female,7687,0,50, India, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Hungary, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, Black, Male,0,0,92, China, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,1577,70, Yugoslavia, >50K
54, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,35, Guatemala, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,36, Ireland, <=50K
24, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
54, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, England, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Thailand, <=50K
25, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,45, Vietnam, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,54, Taiwan, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1977,35, Poland, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,8, Columbia, <=50K
19, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,27, Yugoslavia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
30, Private, HS-grad, Separated, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, Taiwan, >50K
29, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,41, Columbia, <=50K
51, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
26, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Japan, <=50K
18, Self-emp-not-inc, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, China, <=50K
37, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,60, Hong, >50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, South, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Honduras, <=50K
54, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,2315,40, Iran, >50K
46, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,50, Italy, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,30, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, Vietnam, <=50K
45, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,32, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,3117,0,40, Italy, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ecuador, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Haiti, >50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Cuba, <=50K
71, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Iran, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,5178,0,80, Thailand, <=50K
26, Federal-gov, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Male,0,0,40, France, <=50K
55, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,54, Poland, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, England, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,48, China, <=50K
46, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,30, Taiwan, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,2415,45, Poland, >50K
70, Private, 5th-6th, Widowed, Sales, Not-in-family, Black, Female,0,0,40, Ecuador, >50K
33, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, India, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Poland, >50K
22, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Greece, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3909,0,40, Laos, >50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,4752,0,40, United-States, <=50K
21, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,45, Honduras, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,50, Trinadad&Tobago, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Peru, >50K
