41, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
39, Private, HS-grad, Separated, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,20, Germany, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Iran, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
32, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,8028,0,50, India, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
39, Local-gov, Doctorate, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, India, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,50, Mexico, >50K
80, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Peru, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Haiti, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Greece, <=50K
32, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, India, <=50K
40, Private, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,35, Ireland, <=50K
38, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Iran, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,46, Columbia, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, Germany, <=50K
50, Private, 11th, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Scotland, <=50K
38, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,14660,0,35, Vietnam, <=50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,2030,48, Italy, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
71, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Portugal, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, South, <=50K
20, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,20, South, <=50K
61, Self-emp-inc, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Wife, Other, Male,3625,0,35, Guatemala, <=50K
24, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,10, Haiti, <=50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
25, Private, Some-college, Never-married, Craft-repair, Wife, Other, Female,0,0,20, Ecuador, >50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
57, Private, 12th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Laos, <=50K
54, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,11796,0,40, India, >50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,45, England, <=50K
72, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,7900,0,10, England, <=50K
39, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,4408,0,35, Laos, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,3108,0,50, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, India, <=50K
29, Private, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Mexico, >50K
34, Private, Masters, Separated, Handlers-cleaners, Not-in-family, Other, Female,0,0,35, Taiwan, >50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,54, South, >50K
31, Private, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,33, India, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,3139,0,60, Nicaragua, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,3103,0,45, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,50, Italy, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,15, Columbia, >50K
67, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Iran, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
50, Private, Doctorate, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,15024,0,70, Honduras, >50K
46, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Cuba, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Ecuador, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, Japan, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Holand-Netherlands, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7687,0,40, Ecuador, >50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Columbia, <=50K
36, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,27, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,45, Poland, <=50K
44, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,99, Cuba, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
57, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Guatemala, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,50, Honduras, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, >50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,6649,0,40, Dominican-Republic, >50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Greece, >50K
64, State-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,6, India, >50K
51, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,1944,40, England, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,60, Columbia, >50K
25, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
64, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
23, Federal-gov, Bachelors, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Vietnam, <=50K
24, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
18, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,35, El-Salvador, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,27, Honduras, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,3280,0,40, Germany, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,35, South, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Wife, Black, Female,0,0,40, Poland, >50K
37, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,70, Laos, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Hong, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, Laos, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Greece, >50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,10, Honduras, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,24, El-Salvador, <=50K
35, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
32, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,54, Japan, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Scotland, <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
49, Private, Masters, Widowed, Adm-clerical, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,44, Philippines, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Female,0,0,16, Yugoslavia, <=50K
43, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Ecuador, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,35, Greece, <=50K
30, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
35, Self-emp-not-inc, 10th, Divorced, Transport-moving, Husband, Black, Male,0,0,60, Haiti, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
44, Private, HS-grad, Never-married, Tech-support, Husband, Other, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Hong, >50K
46, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Hungary, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,7687,0,54, Yugoslavia, >50K
74, Private, Some-college, Widowed, Sales, Husband, Black, Female,0,0,24, Trinadad&Tobago, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,35, India, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,91, Scotland, >50K
50, Private, Masters, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,7298,0,45, Iran, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Japan, >50K
38, Private, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,0,60, India, <=50K
69, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Nicaragua, >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
27, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Male,0,0,40, India, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Guatemala, >50K
37, Local-gov, Masters, Divorced, Machine-op-inspct, Wife, White, Female,0,0,50, Cuba, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,7298,0,48, France, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,30, Peru, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
59, Private, Doctorate, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,20, Poland, <=50K
43, Private, HS-grad, Widowed, Handlers-cleaners, Husband, Other, Female,0,0,40, Honduras, <=50K
24, Self-emp-inc, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, India, <=50K
65, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,24, Peru, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Black, Female,0,0,24, China, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,6907,0,60, France, >50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
26, Private, 11th, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,60, South, <=50K
43, Local-gov, Assoc-voc, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, Mexico, <=50K
44, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Hong, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,72, Holand-Netherlands, >50K
41, Self-emp-inc, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,45, Guatemala, >50K
34, Private, 5th-6th, Separated, Other-service, Not-in-family, Black, Male,0,0,45, Honduras, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, England, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,25, Columbia, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, France, <=50K
23, State-gov, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,10, China, <=50K
30, Private, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,20, Guatemala, <=50K
31, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,30, Laos, <=50K
37, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, El-Salvador, >50K
59, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Japan, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,35, Hungary, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
47, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,45, Guatemala, >50K
40, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,54, Canada, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,26, England, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
59, Private, Some-college, Widowed, Other-service, Husband, White, Male,0,0,25, Hong, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,14, United-States, <=50K
49, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Laos, >50K
69, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,4988,0,40, Guatemala, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
33, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1902,45, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, France, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,35, Haiti, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Philippines, >50K
31, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,50, Guatemala, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, >50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Dominican-Republic, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,10541,0,40, Guatemala, >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hong, <=50K
51, Private, Bachelors, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Nicaragua, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,5013,0,30, Poland, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, South, <=50K
55, Private, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
35, Federal-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,1224,0,48, Yugoslavia, <=50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
40, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
66, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,32, India, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,1887,40, Haiti, <=50K
26, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,35, Laos, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,24, Hungary, <=50K
44, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,10, France, <=50K
39, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,35, Poland, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Guatemala, <=50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Germany, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,60, Canada, <=50K
51, Private, HS-grad, Widowed, Protective-serv, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Germany, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,20, France, <=50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
72, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,32, Jamaica, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
75, Self-emp-inc, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,10, Trinadad&Tobago, <=50K
49, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, Taiwan, <=50K
63, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,45, Hong, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, Mexico, <=50K
55, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
21, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Philippines, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, South, <=50K
47, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Germany, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,3396,0,97, El-Salvador, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Hong, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,27, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,30, Taiwan, <=50K
90, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, India, >50K
37, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
78, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,10, Trinadad&Tobago, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Japan, >50K
56, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,99999,0,40, Holand-Netherlands, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Taiwan, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1977,40, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,50, Columbia, >50K
