44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,72, Dominican-Republic, >50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Taiwan, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,58, Japan, >50K
27, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Other-relative, Other, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, South, <=50K
34, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Black, Male,0,0,70, Scotland, <=50K
46, Private, HS-grad, Separated, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Jamaica, >50K
25, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,1612,54, Scotland, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
48, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,54, Philippines, <=50K
39, Local-gov, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Portugal, <=50K
54, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
31, Private, 7th-8th, Separated, Adm-clerical, Own-child, Other, Female,0,0,40, Guatemala, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Hong, >50K
64, Self-emp-not-inc, HS-grad, Separated, Other-service, Husband, White, Female,0,0,40, Cuba, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,7687,0,40, United-States, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Canada, <=50K
31, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,35, Peru, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,45, Columbia, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
38, Federal-gov, Some-college, Divorced, Prof-specialty, Own-child, Other, Male,0,0,50, Laos, >50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
39, Private, Some-college, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
66, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Poland, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
55, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
50, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
43, State-gov, 11th, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,25, France, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Japan, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, 10th, Separated, Machine-op-inspct, Own-child, White, Female,0,0,40, Germany, <=50K
27, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,27, China, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, India, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Greece, <=50K
67, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Cuba, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
37, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Germany, <=50K
34, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,65, Canada, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,44, Nicaragua, >50K
31, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,25, Hong, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Italy, >50K
27, Private, HS-grad, Separated, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
26, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, England, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,38, Yugoslavia, <=50K
69, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,20, Ecuador, >50K
52, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,54, Taiwan, <=50K
41, Private, Bachelors, Widowed, Craft-repair, Own-child, Black, Male,0,0,40, England, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,54, Vietnam, <=50K
25, Local-gov, Masters, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,4656,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Thailand, >50K
48, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Japan, <=50K
40, Local-gov, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Canada, <=50K
21, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,55, United-States, <=50K
22, Private, HS-grad, Separated, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,35, Cuba, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Mexico, <=50K
38, Private, Some-college, Separated, Craft-repair, Husband, White, Female,0,0,40, Iran, >50K
26, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2697,0,50, Philippines, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,30, Nicaragua, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Vietnam, <=50K
45, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,7687,0,50, Philippines, >50K
36, Private, HS-grad, Separated, Transport-moving, Husband, Other, Male,0,0,35, Hong, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Honduras, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, Canada, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, Taiwan, >50K
50, Private, 7th-8th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Germany, <=50K
56, Private, 9th, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,20, Poland, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Greece, >50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,20, Mexico, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,45, Nicaragua, >50K
30, Private, HS-grad, Divorced, Transport-moving, Own-child, Black, Female,0,0,40, Ireland, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Haiti, >50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,1977,35, China, >50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Italy, >50K
35, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Germany, >50K
28, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Male,0,0,35, Cuba, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,7298,0,40, United-States, >50K
66, Private, 10th, Never-married, Other-service, Not-in-family, Other, Female,0,0,35, Columbia, <=50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,2079,60, England, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Black, Female,4457,0,60, Taiwan, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, Ecuador, <=50K
62, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,20, Cambodia, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, >50K
59, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Columbia, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, India, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,70, Dominican-Republic, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,4019,0,40, United-States, <=50K
25, Private, 9th, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,24, Guatemala, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, England, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
31, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,27, Taiwan, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
42, Private, Masters, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
37, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Italy, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Philippines, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Ecuador, >50K
50, Private, Masters, Divorced, Craft-repair, Not-in-family, Other, Female,0,1493,40, United-States, <=50K
50, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Dominican-Republic, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
35, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Vietnam, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,49, United-States, >50K
36, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,35, Thailand, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
23, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,1601,40, United-States, <=50K
40, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,45, England, <=50K
19, Local-gov, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Italy, >50K
46, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,0,0,35, Mexico, >50K
26, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Columbia, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Cuba, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,2405,48, Ecuador, >50K
24, Private, HS-grad, Widowed, Handlers-cleaners, Own-child, White, Female,0,0,40, Vietnam, <=50K
52, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Ireland, <=50K
30, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
40, Local-gov, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,38, China, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,3919,0,40, Nicaragua, <=50K
49, Private, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, Jamaica, <=50K
73, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,20, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
38, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,15, Cuba, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,35, Trinadad&Tobago, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Nicaragua, >50K
67, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, Cuba, <=50K
59, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
32, Private, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,78, Ireland, <=50K
42, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, >50K
43, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Jamaica, <=50K
24, Self-emp-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Puerto-Rico, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Hong, >50K
31, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
71, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,15, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,3114,0,35, United-States, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Portugal, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Cuba, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, Philippines, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,54, Puerto-Rico, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Scotland, <=50K
39, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,1503,0,40, Italy, >50K
55, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, Hungary, >50K
44, Local-gov, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
48, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Nicaragua, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7687,0,45, Germany, >50K
38, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Own-child, White, Female,0,1740,40, Hungary, <=50K
25, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,38, Germany, <=50K
44, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,40, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Taiwan, >50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, Hong, <=50K
34, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Hong, <=50K
27, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,60, Ecuador, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Haiti, >50K
20, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, China, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
40, Private, HS-grad, Divorced, Other-service, Own-child, Black, Male,0,0,30, Ireland, <=50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,65, Yugoslavia, >50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Laos, <=50K
37, Private, Masters, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Portugal, <=50K
25, Private, Masters, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,50, Laos, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Other, Female,0,0,35, England, >50K
19, Private, 12th, Never-married, Exec-managerial, Own-child, Other, Male,0,0,20, Poland, <=50K
32, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1990,40, Greece, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,4874,0,40, South, >50K
28, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Cambodia, >50K
58, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
36, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,85, India, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Scotland, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Mexico, >50K
55, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, South, >50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Honduras, >50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Iran, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,65, Greece, >50K
56, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Portugal, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,99, United-States, <=50K
33, Private, Bachelors, Separated, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
66, Private, Assoc-voc, Separated, Exec-managerial, Husband, White, Female,0,0,30, Ecuador, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,3325,0,45, South, <=50K
62, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,10234,0,40, Nicaragua, >50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Poland, >50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
74, Self-emp-not-inc, 7th-8th, Widowed, Transport-moving, Not-in-family, Black, Male,0,0,50, Hong, <=50K
43, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
37, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Female,0,0,60, Ecuador, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, Peru, <=50K
74, Private, HS-grad, Widowed, Adm-clerical, Husband, Black, Female,0,0,18, Columbia, >50K
