20, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,30, Dominican-Republic, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Vietnam, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
23, Private, Masters, Never-married, Sales, Husband, Black, Female,4286,0,35, Trinadad&Tobago, >50K
31, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
28, Local-gov, Prof-school, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,50, Poland, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,50, Laos, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,21055,0,50, Outlying-US(Guam-USVI-etc), >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Mexico, >50K
46, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
35, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
68, Private, 5th-6th, Widowed, Prof-specialty, Husband, Other, Male,0,0,35, Haiti, <=50K
28, Private, 10th, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, Scotland, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,35, Nicaragua, <=50K
44, Private, HS-grad, Widowed, Sales, Husband, Other, Female,0,0,40, Taiwan, >50K
40, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Other, Male,0,0,17, El-Salvador, <=50K
31, Private, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Ecuador, >50K
53, Private, 9th, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Thailand, >50K
55, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,1902,40, Honduras, <=50K
62, Self-emp-not-inc, Doctorate, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,99, Trinadad&Tobago, <=50K
60, Local-gov, Bachelors, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,13, France, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Canada, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,60, Iran, >50K
52, Private, 9th, Divorced, Sales, Husband, Other, Female,0,0,40, India, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Cambodia, >50K
33, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Jamaica, <=50K
36, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Thailand, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,25, Ireland, <=50K
62, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,70, Italy, >50K
20, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, Bachelors, Separated, Craft-repair, Husband, Black, Female,0,0,48, England, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
43, Self-emp-inc, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Portugal, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
90, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,3103,0,50, Puerto-Rico, >50K
27, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,30, India, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,13242,0,48, Jamaica, >50K
37, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
41, Self-emp-not-inc, 5th-6th, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,35, Philippines, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
20, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,25, Trinadad&Tobago, <=50K
48, Private, Bachelors, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, France, >50K
46, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,14094,0,40, Trinadad&Tobago, <=50K
72, Private, 7th-8th, Widowed, Exec-managerial, Husband, Black, Male,0,0,12, Guatemala, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, Dominican-Republic, >50K
22, Private, HS-grad, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,32, Germany, <=50K
66, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
44, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
30, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,50, Philippines, >50K
32, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,25, Mexico, <=50K
34, Private, Masters, Divorced, Sales, Other-relative, Other, Male,0,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,35, Scotland, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, England, >50K
63, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
49, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,70, Laos, <=50K
49, Private, Prof-school, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
37, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Jamaica, <=50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,47, Iran, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,4, Canada, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
45, Local-gov, 10th, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,30, Japan, >50K
36, Private, 5th-6th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, France, >50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
44, Local-gov, Assoc-voc, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, >50K
56, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,60, Scotland, >50K
37, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, Portugal, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Portugal, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1977,40, England, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
35, Private, Prof-school, Never-married, Sales, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Greece, >50K
34, Private, Doctorate, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,1902,40, India, <=50K
53, Private, Prof-school, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
36, State-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,24, England, <=50K
30, Local-gov, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Hong, <=50K
40, Private, HS-grad, Widowed, Transport-moving, Husband, Other, Male,7687,0,40, South, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Laos, <=50K
20, Local-gov, Bachelors, Never-married, Transport-moving, Other-relative, Black, Female,0,0,40, Taiwan, <=50K
60, Private, Bachelors, Widowed, Craft-repair, Husband, Other, Female,0,0,40, El-Salvador, <=50K
21, Private, Assoc-acdm, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, Yugoslavia, >50K
47, Private, Doctorate, Never-married, Protective-serv, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Private, Assoc-acdm, Divorced, Transport-moving, Wife, White, Female,0,0,40, Italy, >50K
38, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
31, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,40, Vietnam, <=50K
26, Private, Assoc-acdm, Never-married, Sales, Husband, Other, Male,0,0,45, Canada, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,35, Cambodia, >50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7298,0,50, Puerto-Rico, >50K
58, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Greece, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
29, Private, Bachelors, Widowed, Farming-fishing, Husband, Black, Female,0,0,70, Ecuador, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,50, France, >50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Iran, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,1902,50, Cambodia, <=50K
24, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, France, <=50K
27, Private, 7th-8th, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, India, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
26, Local-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,35, India, <=50K
51, Local-gov, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,78, Guatemala, >50K
33, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, India, <=50K
26, Self-emp-inc, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
44, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,48, Haiti, >50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, El-Salvador, >50K
43, Local-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Male,0,0,24, Ecuador, <=50K
23, Private, Assoc-acdm, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,40, Ireland, <=50K
60, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Nicaragua, >50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Ireland, <=50K
33, Private, Prof-school, Never-married, Sales, Not-in-family, Black, Male,0,0,48, Iran, >50K
25, State-gov, 11th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,30, Italy, <=50K
54, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,15024,0,40, Honduras, >50K
23, Private, Assoc-voc, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
43, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Columbia, <=50K
27, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, South, <=50K
31, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, Cambodia, <=50K
68, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
41, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Nicaragua, <=50K
52, Federal-gov, Some-college, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
64, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Poland, >50K
21, Federal-gov, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, India, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
35, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,27, Canada, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Haiti, >50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Philippines, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Scotland, >50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Haiti, <=50K
33, Private, Masters, Never-married, Transport-moving, Husband, Other, Male,0,0,40, Haiti, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,17, Yugoslavia, <=50K
21, Private, 10th, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
38, State-gov, 9th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Haiti, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Haiti, <=50K
43, Private, Masters, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, France, <=50K
48, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,15, France, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, <=50K
38, Private, Masters, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Mexico, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,60, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, El-Salvador, <=50K
40, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,1902,40, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,60, Iran, >50K
41, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
41, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,46, Portugal, >50K
37, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,60, Hong, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,20, Peru, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,52, Thailand, <=50K
66, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, >50K
43, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,50, Ecuador, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Ireland, >50K
41, Private, Some-college, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
36, Private, Masters, Never-married, Prof-specialty, Husband, White, Female,0,1902,50, Scotland, >50K
39, State-gov, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,60, Hong, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,70, Yugoslavia, >50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,37, Japan, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,48, Greece, <=50K
53, State-gov, Masters, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, Poland, <=50K
42, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, <=50K
23, Private, Masters, Never-married, Other-service, Husband, Black, Female,0,0,40, Poland, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,60, Columbia, >50K
45, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,9835,0,60, Puerto-Rico, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,45, England, <=50K
69, Local-gov, Some-college, Widowed, Other-service, Husband, Other, Female,0,0,5, Taiwan, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Yugoslavia, <=50K
52, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
51, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,40, Laos, >50K
20, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,64, China, <=50K
68, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, Mexico, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,30, Hong, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Ireland, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Germany, <=50K
46, Self-emp-not-inc, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, Laos, <=50K
27, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Ireland, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,60, El-Salvador, <=50K
49, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Nicaragua, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Mexico, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Hong, >50K
28, Private, Doctorate, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Ireland, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,48, Poland, <=50K
67, Private, HS-grad, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,1902,40, Ecuador, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hong, <=50K
27, State-gov, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
39, Private, Some-college, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
64, Private, Some-college, Divorced, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Cambodia, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Hong, <=50K
28, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Ireland, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, Vietnam, <=50K
56, Private, Assoc-voc, Widowed, Exec-managerial, Husband, White, Male,0,1976,40, Vietnam, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Mexico, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Ecuador, <=50K
55, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
28, Federal-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Other, Male,0,0,50, Canada, <=50K
21, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
36, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,0,0,40, Hungary, <=50K
45, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,14317,0,50, Outlying-US(Guam-USVI-etc), >50K
25, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
28, Private, 7th-8th, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Germany, <=50K
58, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Female,0,0,50, Greece, >50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15021,0,50, Peru, >50K
