49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,45, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 12th, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1945,50, United-States, <=50K
44, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,1977,40, United-States, >50K
34, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Doctorate, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,99, United-States, >50K
38, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,16, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, >50K
51, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,7298,0,99, United-States, <=50K
33, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,7687,0,38, United-States, <=50K
26, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,47, United-States, <=50K
59, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
29, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
46, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,25, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,60, United-States, <=50K
62, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Divorced, Other-service, Other-relative, White, Male,0,0,25, United-States, <=50K
26, State-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,5150,0,54, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,45, Mexico, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,5178,0,35, United-States, >50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,13748,0,45, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
59, State-gov, 9th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
44, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,38, United-States, <=50K
51, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
48, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
36, Private, 11th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
58, Private, HS-grad, Separated, Exec-managerial, Husband, Black, Female,0,0,40, Mexico, >50K
32, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Mexico, <=50K
67, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,10, United-States, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,15, Mexico, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,4223,0,40, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,3824,0,50, United-States, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,47, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,10, United-States, <=50K
48, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
25, Private, Assoc-acdm, Married-spouse-absent, Sales, Husband, White, Male,0,0,54, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Masters, Never-married, Protective-serv, Husband, White, Female,0,0,30, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,24, United-States, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,5, United-States, <=50K
22, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Masters, Married-spouse-absent, Protective-serv, Not-in-family, White, Male,0,0,30, United-States, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,45, Puerto-Rico, >50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,13507,0,40, United-States, <=50K
62, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,99, United-States, <=50K
51, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Own-child, White, Male,7298,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
38, State-gov, Some-college, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,54, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,54, United-States, >50K
37, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
59, Local-gov, Some-college, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
43, Private, Assoc-acdm, Divorced, Sales, Wife, White, Female,0,0,20, United-States, <=50K
71, Private, 10th, Widowed, Prof-specialty, Husband, White, Male,0,0,30, Philippines, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Widowed, Sales, Husband, White, Male,0,1955,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
52, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
45, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,50, France, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
56, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,76, United-States, >50K
21, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
25, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,5013,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
18, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, United-States, >50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,35, Vietnam, <=50K
26, Self-emp-inc, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,80, United-States, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
81, Self-emp-inc, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,70, United-States, <=50K
58, Private, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, El-Salvador, <=50K
35, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,15024,0,45, United-States, <=50K
50, State-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Vietnam, >50K
45, Private, Bachelors, Divorced, Transport-moving, Husband, White, Male,3950,0,65, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
66, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,3038,0,10, United-States, <=50K
46, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
68, Private, 10th, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
32, Federal-gov, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,37, Germany, <=50K
26, Local-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,35, Puerto-Rico, >50K
35, Private, Doctorate, Never-married, Exec-managerial, Other-relative, White, Male,0,1902,60, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
20, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
47, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,59269,0,40, El-Salvador, >50K
81, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,2185,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,48, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,30, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,54, United-States, <=50K
73, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,56207,0,60, United-States, >50K
62, Private, 1st-4th, Divorced, Exec-managerial, Unmarried, White, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, Puerto-Rico, <=50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
56, Federal-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,1902,24, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, Mexico, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, United-States, >50K
49, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Widowed, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
34, Private, Assoc-acdm, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
58, Local-gov, Doctorate, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
72, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,26645,0,35, United-States, >50K
19, Federal-gov, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
63, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Female,8641,0,38, United-States, >50K
34, Private, Assoc-voc, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
34, Federal-gov, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,15024,0,40, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,4981,0,50, United-States, >50K
24, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
24, Private, 11th, Separated, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1977,40, Greece, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,1976,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1977,45, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,61, United-States, <=50K
51, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,95, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Farming-fishing, Wife, White, Male,0,0,40, Philippines, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,54, Mexico, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
64, Federal-gov, 12th, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, >50K
50, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Unmarried, Black, Male,15024,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
22, Self-emp-inc, Assoc-voc, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,3609,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4431,0,40, United-States, >50K
50, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7298,0,40, United-States, >50K
30, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
59, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
66, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
59, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,40, United-States, >50K
25, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, >50K
36, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
62, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,1887,30, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
62, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,7298,0,45, United-States, >50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,7298,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1975,40, United-States, >50K
76, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,29, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
63, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,1977,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,55, United-States, <=50K
42, Private, HS-grad, Married-spouse-absent, Sales, Unmarried, White, Male,0,1977,50, United-States, <=50K
42, State-gov, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,75, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,30, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,33, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Black, Male,0,0,38, United-States, <=50K
27, Private, 11th, Never-married, Handlers-cleaners, Husband, White, Female,0,1902,54, United-States, >50K
66, Private, Some-college, Widowed, Transport-moving, Unmarried, White, Female,4386,0,8, United-States, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
39, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
56, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,3040,0,40, United-States, >50K
49, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
20, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
