25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Guatemala, <=50K
51, Private, Masters, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, France, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, Columbia, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,25, Philippines, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,7687,0,40, Yugoslavia, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,1977,20, China, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, Jamaica, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Greece, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,30, Ireland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
44, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,37, Laos, <=50K
26, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Puerto-Rico, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,42, Thailand, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Mexico, <=50K
27, Self-emp-inc, Masters, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,70, Ireland, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Japan, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Taiwan, >50K
20, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,30, Yugoslavia, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Hungary, >50K
31, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
45, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,99, Canada, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1856,50, Taiwan, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,2396,0,40, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hong, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,50, China, <=50K
25, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,42, Hungary, <=50K
34, Private, Bachelors, Divorced, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
25, State-gov, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Hungary, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
37, Local-gov, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
46, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, South, <=50K
72, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,15, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Scotland, <=50K
72, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hong, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Thailand, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
62, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
60, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,47, Yugoslavia, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, India, >50K
42, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, >50K
48, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,39, Outlying-US(Guam-USVI-etc), >50K
72, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,7298,0,40, Portugal, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Cambodia, <=50K
21, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,4386,0,40, Philippines, <=50K
32, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,21, Mexico, <=50K
31, Private, Bachelors, Separated, Other-service, Wife, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
25, Local-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Guatemala, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Hungary, <=50K
63, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,4386,0,40, Japan, >50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Portugal, >50K
51, Self-emp-not-inc, Masters, Divorced, Transport-moving, Husband, Other, Male,0,0,99, India, >50K
31, Private, Assoc-acdm, Never-married, Handlers-cleaners, Wife, Other, Male,0,0,40, France, <=50K
45, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Male,3905,0,50, India, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,37, Trinadad&Tobago, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
25, Private, Assoc-acdm, Never-married, Sales, Own-child, Black, Female,0,0,24, Japan, <=50K
17, State-gov, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, Hong, <=50K
23, Private, 5th-6th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Haiti, <=50K
68, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,26105,0,40, Outlying-US(Guam-USVI-etc), >50K
67, Local-gov, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,30, India, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,45, Dominican-Republic, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
61, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,38, Trinadad&Tobago, >50K
37, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, France, <=50K
28, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Hungary, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, England, >50K
70, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Ecuador, <=50K
53, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Philippines, >50K
57, Private, 5th-6th, Divorced, Sales, Unmarried, Black, Male,0,0,65, Ecuador, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,25, Dominican-Republic, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, >50K
60, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Japan, >50K
70, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Columbia, <=50K
34, State-gov, Assoc-voc, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
47, State-gov, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, France, <=50K
38, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Laos, >50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, France, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,45, Nicaragua, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,7298,0,40, Vietnam, <=50K
40, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1891,40, Poland, >50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Guatemala, <=50K
29, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,15, Thailand, <=50K
35, Private, HS-grad, Widowed, Adm-clerical, Wife, Black, Male,0,0,40, India, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
53, Private, 11th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Philippines, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,47, Jamaica, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
31, Without-pay, Some-college, Separated, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
33, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
32, Private, HS-grad, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Columbia, >50K
43, Private, Some-college, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,30, Italy, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, France, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,16, Puerto-Rico, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Peru, >50K
62, Private, Bachelors, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
72, Private, 7th-8th, Never-married, Other-service, Not-in-family, Other, Female,0,0,15, England, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,15024,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,10520,0,40, South, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,2386,73, Taiwan, >50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
54, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, Scotland, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Jamaica, <=50K
57, Private, Preschool, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Trinadad&Tobago, <=50K
42, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,25, Trinadad&Tobago, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Nicaragua, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, Iran, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, China, >50K
20, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,60, Jamaica, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, England, <=50K
46, Federal-gov, 10th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,48, Poland, <=50K
19, Private, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,3, Canada, <=50K
47, Private, 5th-6th, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
39, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
48, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,1916,40, Peru, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Scotland, <=50K
49, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,6273,0,40, England, >50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Peru, <=50K
51, Private, Some-college, Separated, Prof-specialty, Husband, Black, Female,0,2001,60, Hong, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,60, Hong, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
64, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,15, Columbia, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,1693,44, Honduras, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
58, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
33, Private, Assoc-voc, Divorced, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
19, Private, 11th, Never-married, Priv-house-serv, Own-child, Other, Male,0,0,30, Guatemala, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,7, Japan, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,45, France, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,20, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Poland, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Vietnam, <=50K
57, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
33, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, <=50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,0,1708,40, Guatemala, <=50K
21, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Scotland, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7298,0,35, England, >50K
46, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, France, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, Nicaragua, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,1736,54, Poland, <=50K
27, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Other-relative, Other, Female,0,0,40, Scotland, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,48, Thailand, <=50K
56, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Guatemala, <=50K
31, Private, Masters, Never-married, Sales, Wife, White, Male,0,0,40, Taiwan, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Iran, <=50K
47, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,3134,0,50, Scotland, >50K
81, Private, 9th, Widowed, Protective-serv, Husband, White, Male,0,0,20, Nicaragua, <=50K
25, State-gov, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Greece, >50K
22, State-gov, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, India, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,47, Iran, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,8, Ecuador, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
27, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Mexico, <=50K
43, Federal-gov, Bachelors, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Philippines, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Thailand, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Ireland, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,50, Portugal, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3902,0,40, Trinadad&Tobago, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, Canada, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Laos, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Vietnam, >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,20, Vietnam, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,40, Nicaragua, <=50K
51, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
64, Local-gov, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
54, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,45, Portugal, >50K
35, Private, Bachelors, Separated, Exec-managerial, Own-child, Black, Female,0,0,40, Italy, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Haiti, <=50K
39, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,56, Poland, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, 12th, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
58, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,3325,0,40, Nicaragua, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,30, Dominican-Republic, <=50K
20, Private, 12th, Never-married, Tech-support, Own-child, White, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,60, Poland, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Sales, Wife, Black, Male,0,0,45, France, <=50K
31, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, Hungary, <=50K
22, Private, Bachelors, Separated, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
20, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,14344,0,50, Portugal, >50K
24, State-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
40, Private, Assoc-voc, Never-married, Adm-clerical, Wife, Black, Male,1930,0,40, Hungary, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
62, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, >50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Peru, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Taiwan, <=50K
65, Self-emp-not-inc, Some-college, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,20, Jamaica, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
26, Private, 10th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Greece, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, China, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,99, South, <=50K
55, State-gov, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,26, Cambodia, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Yugoslavia, <=50K
31, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Hungary, <=50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Trinadad&Tobago, >50K
30, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,40, Haiti, <=50K
24, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
32, Local-gov, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,35, Japan, <=50K
21, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,37, Germany, <=50K
59, Local-gov, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,30, Iran, <=50K
20, Private, Assoc-acdm, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,20, Jamaica, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, Scotland, >50K
34, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Iran, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, Peru, <=50K
25, Private, HS-grad, Never-married, Priv-house-serv, Unmarried, White, Male,0,0,35, England, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,65, Poland, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Vietnam, <=50K
41, Private, HS-grad, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
26, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,1600,40, Dominican-Republic, >50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7344,0,60, Portugal, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
55, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,45, Taiwan, >50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Ecuador, <=50K
38, Private, Some-college, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,71, Portugal, >50K
