21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
39, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,36, Ecuador, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Black, Female,0,0,40, Cuba, <=50K
49, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,38, Yugoslavia, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,25, South, <=50K
30, Private, Bachelors, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,35, Hungary, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Female,0,0,40, Peru, <=50K
45, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,25, Hong, <=50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,20, Italy, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Poland, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hungary, <=50K
31, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Peru, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Mexico, <=50K
48, Private, Assoc-acdm, Never-married, Other-service, Husband, Black, Male,0,0,40, Guatemala, <=50K
38, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Female,0,0,80, Greece, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,65, Honduras, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,25, Nicaragua, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,60, South, >50K
38, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Own-child, Black, Male,0,0,43, Scotland, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
62, Self-emp-inc, Some-college, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,15024,0,40, Germany, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,60, Taiwan, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,5013,0,45, Ecuador, >50K
31, Private, 9th, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Portugal, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,50, Vietnam, <=50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, India, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Hungary, <=50K
59, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15023,0,60, Japan, >50K
42, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Cuba, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Ecuador, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,1849,0,40, El-Salvador, <=50K
37, Private, Some-college, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
62, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,30, Thailand, <=50K
43, Self-emp-inc, 11th, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
40, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Guatemala, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
58, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,25, India, >50K
26, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Iran, <=50K
37, Private, Prof-school, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Thailand, <=50K
25, Private, Some-college, Separated, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, >50K
24, Private, 11th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Unmarried, Black, Male,0,0,40, France, <=50K
50, Local-gov, Masters, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Peru, >50K
43, Private, HS-grad, Separated, Craft-repair, Husband, Black, Female,0,0,40, Guatemala, <=50K
26, Self-emp-not-inc, 7th-8th, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,45, Philippines, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,37, India, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Honduras, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,70, Trinadad&Tobago, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,45, Ecuador, <=50K
45, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, France, <=50K
37, Private, 5th-6th, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Poland, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,45, India, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1873,35, Haiti, >50K
64, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,4477,0,40, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, England, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,50, Italy, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
39, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Mexico, >50K
29, Private, HS-grad, Divorced, Tech-support, Husband, Black, Male,0,0,30, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Taiwan, <=50K
63, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Haiti, >50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, England, >50K
33, Private, Some-college, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Cuba, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, >50K
30, Private, Assoc-acdm, Separated, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, England, <=50K
39, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hungary, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,50, Puerto-Rico, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,60, South, >50K
42, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Own-child, Black, Male,0,0,40, Poland, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,7687,0,45, Guatemala, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, South, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Columbia, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Peru, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,40, Taiwan, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, China, <=50K
42, Private, Prof-school, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,43, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
40, Federal-gov, Masters, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
53, Private, 10th, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Haiti, >50K
56, Private, Bachelors, Widowed, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
51, Federal-gov, 12th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Cuba, <=50K
33, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Haiti, <=50K
50, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,65, Germany, >50K
23, State-gov, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Ireland, <=50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,46, Philippines, <=50K
31, Local-gov, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,45, Iran, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Canada, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,3452,0,40, Japan, >50K
71, Local-gov, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,0,0,20, Iran, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Nicaragua, >50K
35, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Black, Female,0,0,40, Philippines, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Philippines, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,45, Greece, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Italy, <=50K
57, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, <=50K
42, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, Columbia, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, Germany, <=50K
20, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, South, <=50K
23, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,30, Vietnam, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
26, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
38, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Hungary, >50K
29, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,1887,35, Taiwan, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, Taiwan, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, India, <=50K
23, Private, Bachelors, Divorced, Adm-clerical, Wife, Other, Male,0,0,40, Guatemala, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,60, Honduras, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Female,15024,0,40, Ecuador, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Yugoslavia, >50K
36, Private, 7th-8th, Divorced, Craft-repair, Own-child, White, Male,0,0,50, Mexico, <=50K
67, Local-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,15, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Ecuador, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,20, Iran, >50K
40, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,60, England, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Nicaragua, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Vietnam, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Laos, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Iran, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, China, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,15, Poland, <=50K
65, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,45, Nicaragua, >50K
42, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Other, Female,0,0,40, Thailand, >50K
25, Private, Preschool, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
49, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,48, Columbia, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,60, Iran, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
31, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Philippines, <=50K
41, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Jamaica, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,35, Ireland, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,45, Hong, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,10, Cuba, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,8046,0,60, Ecuador, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Laos, <=50K
61, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,40, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
68, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, Columbia, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Mexico, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,42, Portugal, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,2141,0,40, Cuba, <=50K
63, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,60, Guatemala, >50K
23, Local-gov, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,30, Hong, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,1902,40, Ecuador, >50K
48, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Dominican-Republic, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Greece, <=50K
21, State-gov, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,50, Iran, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,45, France, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,60, Columbia, >50K
35, Local-gov, 12th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,10, India, <=50K
56, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,50, Vietnam, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,70, United-States, <=50K
26, Self-emp-inc, 10th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,62, China, >50K
26, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,35, El-Salvador, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Hong, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,3103,0,40, Haiti, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Greece, <=50K
23, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,15, Germany, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,60, Puerto-Rico, >50K
38, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Nicaragua, <=50K
74, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,30, Hungary, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
43, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Mexico, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Greece, >50K
48, Self-emp-not-inc, Masters, Divorced, Farming-fishing, Husband, Other, Male,0,0,70, Hong, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,54, El-Salvador, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, Vietnam, >50K
31, Private, Masters, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, South, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Separated, Adm-clerical, Husband, Other, Male,0,1902,40, Peru, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Poland, <=50K
27, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
54, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Ecuador, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,80, Greece, >50K
61, Private, HS-grad, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Greece, <=50K
41, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
32, Self-emp-not-inc, 10th, Divorced, Tech-support, Husband, Black, Male,0,0,45, Haiti, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Dominican-Republic, >50K
67, Self-emp-not-inc, Doctorate, Widowed, Sales, Husband, Other, Male,15024,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
64, Private, Some-college, Divorced, Farming-fishing, Husband, Other, Male,0,0,40, India, >50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,3310,0,50, Yugoslavia, >50K
36, Private, Some-college, Widowed, Sales, Husband, Black, Female,15024,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Taiwan, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,1703,30, Iran, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Peru, >50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Taiwan, >50K
61, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,70621,0,40, Ireland, >50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,60, United-States, <=50K
57, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Laos, >50K
31, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, Iran, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
64, Private, Some-college, Widowed, Adm-clerical, Other-relative, Black, Female,0,0,27, Trinadad&Tobago, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, Iran, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
47, Local-gov, Masters, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, Cuba, <=50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, >50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, France, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1977,50, Philippines, >50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Laos, >50K
34, Private, Assoc-acdm, Never-married, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,35, Puerto-Rico, <=50K
51, Private, HS-grad, Widowed, Handlers-cleaners, Husband, Other, Female,0,0,40, Hong, <=50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,60, Iran, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Philippines, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, China, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,75, Scotland, >50K
58, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Italy, <=50K
