27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,3090,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,70, United-States, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,7298,0,35, United-States, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Cuba, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,3235,0,40, Laos, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,29, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
64, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,19, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Hong, <=50K
35, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
44, State-gov, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Peru, >50K
47, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,28, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,29, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1867,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,2491,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
28, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, Black, Female,0,1740,40, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2195,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, >50K
21, Private, Bachelors, Divorced, Tech-support, Own-child, White, Male,0,0,29, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
65, Private, 7th-8th, Widowed, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
82, Self-emp-not-inc, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
51, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,45, United-States, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,60, United-States, >50K
73, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
36, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,35, United-States, >50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,18, United-States, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
47, Self-emp-inc, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,1887,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
75, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,45, United-States, >50K
55, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,29, United-States, <=50K
31, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
61, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,73, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,38, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
35, Federal-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,7298,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,51, United-States, <=50K
57, Private, HS-grad, Widowed, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
44, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-spouse-absent, Transport-moving, Own-child, White, Female,0,0,20, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, South, <=50K
21, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Other-relative, Black, Male,0,0,20, United-States, <=50K
63, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
31, Private, 11th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
40, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Black, Male,0,1740,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-spouse-absent, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
19, State-gov, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Dominican-Republic, <=50K
30, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,43, United-States, <=50K
32, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,34, United-States, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,29, United-States, <=50K
72, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,2040,25, United-States, >50K
39, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,15024,0,45, United-States, <=50K
38, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,35, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,2186,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,3821,0,40, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, 11th, Widowed, Sales, Not-in-family, White, Female,0,1600,65, United-States, <=50K
51, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
53, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
27, Private, 9th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,45, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,29, United-States, <=50K
54, State-gov, Assoc-voc, Divorced, Other-service, Not-in-family, Other, Female,0,0,35, United-States, <=50K
51, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1886,40, United-States, >50K
52, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,44, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 11th, Separated, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
43, Local-gov, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, England, <=50K
42, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,10, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,7298,0,40, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,35, United-States, <=50K
20, Self-emp-not-inc, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,50, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
22, Private, Masters, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Other-relative, Black, Male,5003,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, State-gov, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,3285,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, >50K
53, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-spouse-absent, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,24, Puerto-Rico, <=50K
40, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
27, Private, Some-college, Divorced, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1977,50, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,29, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, Poland, <=50K
28, Private, HS-grad, Married-spouse-absent, Tech-support, Unmarried, White, Female,0,0,40, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,3103,0,45, United-States, >50K
37, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Protective-serv, Own-child, Black, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,29, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
60, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
40, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Doctorate, Never-married, Protective-serv, Own-child, White, Male,0,0,50, United-States, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,6, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1848,45, United-States, <=50K
42, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,29, United-States, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,2201,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,39, United-States, >50K
39, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,10, United-States, <=50K
42, Local-gov, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,29, United-States, <=50K
34, Private, Prof-school, Never-married, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4237,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Without-pay, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,65, United-States, <=50K
26, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,29, United-States, >50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, >50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
52, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,38, Jamaica, <=50K
64, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,29, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,25, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,7669,0,54, United-States, >50K
60, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, United-States, >50K
29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,34, United-States, >50K
39, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Male,0,0,50, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, United-States, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,39, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,20, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
67, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,2480,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,25, United-States, <=50K
