40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1887,60, Dominican-Republic, >50K
38, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Peru, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
21, Private, Some-college, Never-married, Craft-repair, Wife, Other, Male,0,0,32, India, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Haiti, <=50K
45, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,50, Portugal, <=50K
30, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,60, Greece, <=50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Japan, >50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,70, Peru, >50K
19, Private, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, England, >50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Mexico, <=50K
34, Private, Masters, Never-married, Craft-repair, Husband, Black, Male,0,0,50, Greece, >50K
18, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,27, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Masters, Married-civ-spouse, Sales, Other-relative, Black, Female,0,0,60, Vietnam, <=50K
67, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7687,0,15, Guatemala, <=50K
30, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,75, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, South, >50K
49, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, France, <=50K
36, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,12, Cuba, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Japan, <=50K
19, Private, 9th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Bachelors, Never-married, Sales, Husband, Other, Male,0,0,54, Italy, <=50K
56, Private, Masters, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Columbia, >50K
49, Private, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,10520,0,40, India, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
33, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,40, Yugoslavia, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,40, China, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
41, Private, Bachelors, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Columbia, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Cuba, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,46, Guatemala, <=50K
31, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, Laos, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Nicaragua, >50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,10520,0,60, Greece, >50K
22, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Cuba, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,33, Dominican-Republic, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
50, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Philippines, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,39, Thailand, <=50K
19, Private, 9th, Separated, Other-service, Own-child, Black, Male,0,0,20, Haiti, <=50K
40, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
36, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1902,50, Puerto-Rico, <=50K
29, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,7687,0,40, Thailand, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
61, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Laos, <=50K
56, Local-gov, Bachelors, Divorced, Priv-house-serv, Not-in-family, White, Male,15024,0,51, Dominican-Republic, >50K
34, Federal-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,50, France, <=50K
50, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,13990,0,50, India, >50K
23, Private, Bachelors, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
25, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,50, Iran, <=50K
54, Private, Assoc-acdm, Widowed, Craft-repair, Husband, Other, Female,0,0,20, Greece, >50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,50, Germany, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,40, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,99, Iran, >50K
59, Private, Some-college, Widowed, Farming-fishing, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Columbia, >50K
25, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Portugal, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,40, Columbia, <=50K
70, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
54, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,1902,38, Trinadad&Tobago, >50K
38, State-gov, Bachelors, Divorced, Transport-moving, Own-child, Other, Female,0,0,40, Mexico, <=50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
72, Private, Bachelors, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Nicaragua, <=50K
60, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,1902,12, Trinadad&Tobago, >50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,7687,0,40, India, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,25, Thailand, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, Jamaica, >50K
57, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, Columbia, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Hungary, <=50K
59, Self-emp-not-inc, Assoc-acdm, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Canada, >50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Italy, <=50K
41, Local-gov, Masters, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,8174,0,48, Italy, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,67, Honduras, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Unmarried, Other, Male,0,0,50, Haiti, <=50K
24, Private, Bachelors, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Nicaragua, >50K
29, Private, 11th, Never-married, Sales, Husband, Other, Male,0,0,20, Columbia, <=50K
35, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Husband, Black, Female,0,0,32, Thailand, <=50K
22, Private, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,29, South, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,7298,0,38, Ecuador, <=50K
28, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, Poland, <=50K
57, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,20, Ecuador, <=50K
36, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, Other, Male,8404,0,45, England, >50K
49, Private, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Philippines, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, France, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Own-child, White, Female,0,0,45, Mexico, <=50K
30, Private, Masters, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,36, Trinadad&Tobago, <=50K
58, Private, Some-college, Separated, Transport-moving, Unmarried, White, Female,0,0,35, Trinadad&Tobago, >50K
32, Private, 9th, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Columbia, <=50K
55, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,50, Taiwan, >50K
22, Private, Masters, Never-married, Adm-clerical, Husband, Other, Female,7687,0,40, Puerto-Rico, <=50K
58, Without-pay, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
21, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
58, Private, HS-grad, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,10, England, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Nicaragua, <=50K
34, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,7687,0,50, China, <=50K
41, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,14168,0,48, Ireland, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Italy, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Vietnam, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Honduras, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Priv-house-serv, Husband, Black, Male,0,0,48, Philippines, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Honduras, <=50K
50, Private, HS-grad, Widowed, Protective-serv, Wife, White, Female,0,0,9, Portugal, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
63, Private, 9th, Widowed, Other-service, Wife, White, Female,0,0,40, Jamaica, <=50K
19, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,15, Puerto-Rico, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,93, South, >50K
47, Private, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
28, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1902,48, El-Salvador, <=50K
33, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Male,0,0,16, Iran, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Germany, <=50K
64, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,13395,0,50, Mexico, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,40, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,45, China, <=50K
36, Private, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Guatemala, >50K
45, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,25, Puerto-Rico, >50K
46, Private, 10th, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,35, Laos, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, England, >50K
57, Local-gov, Prof-school, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
45, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Vietnam, >50K
55, Private, Doctorate, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,36, Japan, >50K
42, State-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, >50K
59, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,12, United-States, <=50K
35, State-gov, Prof-school, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,60, India, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,13961,0,50, Scotland, >50K
57, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,50, Jamaica, >50K
58, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,7687,0,40, Haiti, <=50K
17, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, France, <=50K
25, Local-gov, 11th, Never-married, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,20, Japan, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
26, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, Guatemala, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7633,0,35, Ecuador, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Poland, >50K
32, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,67, Philippines, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,40, El-Salvador, >50K
36, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1902,50, El-Salvador, >50K
59, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,8614,0,40, Trinadad&Tobago, >50K
44, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Puerto-Rico, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
34, Private, Assoc-voc, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Cambodia, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, Jamaica, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Trinadad&Tobago, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,48, Jamaica, <=50K
28, Private, 1st-4th, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,36, Iran, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, Scotland, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
23, State-gov, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,65, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,70, Peru, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, 10th, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, >50K
25, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Laos, <=50K
40, Private, 12th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,50, Cuba, >50K
19, Private, Some-college, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, Black, Male,0,0,40, South, >50K
28, State-gov, Assoc-acdm, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
36, Private, HS-grad, Separated, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
49, State-gov, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,35, India, <=50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, Greece, <=50K
26, Private, Bachelors, Never-married, Tech-support, Other-relative, Black, Male,0,0,40, Trinadad&Tobago, <=50K
68, Private, 9th, Divorced, Sales, Wife, White, Male,0,0,25, Haiti, <=50K
50, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,25, Honduras, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, Ireland, >50K
65, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Black, Female,0,1937,20, Thailand, >50K
20, Private, 10th, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, South, <=50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
22, Private, Some-college, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, >50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
35, Private, Assoc-acdm, Divorced, Sales, Husband, Black, Female,0,0,54, Hong, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Honduras, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Portugal, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Ireland, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
47, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, Mexico, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, India, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, Thailand, <=50K
65, Private, 10th, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,20, Thailand, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
20, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,38, France, <=50K
51, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Dominican-Republic, >50K
47, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Philippines, >50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,70, Ireland, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,7298,0,40, Nicaragua, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Germany, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,1902,40, Hong, >50K
19, Private, 1st-4th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, France, <=50K
33, Private, Prof-school, Never-married, Protective-serv, Husband, Black, Male,0,0,54, Trinadad&Tobago, >50K
27, State-gov, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Haiti, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Iran, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, >50K
43, Self-emp-inc, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
40, Self-emp-inc, HS-grad, Widowed, Exec-managerial, Husband, White, Female,13937,0,60, Dominican-Republic, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Portugal, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
35, Private, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,40, India, <=50K
70, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, Laos, >50K
47, Local-gov, Assoc-voc, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,40, Philippines, <=50K
