48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
40, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Laos, >50K
25, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,25, Dominican-Republic, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
24, Local-gov, HS-grad, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
35, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,75, Germany, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Thailand, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Peru, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,45, Trinadad&Tobago, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Guatemala, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
41, Self-emp-not-inc, Masters, Never-married, Transport-moving, Not-in-family, Other, Male,4568,0,40, Mexico, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,4936,0,45, Jamaica, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Portugal, >50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,46, France, <=50K
28, Private, Some-college, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
23, Private, Some-college, Separated, Machine-op-inspct, Own-child, Other, Female,0,0,40, Italy, <=50K
49, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
57, Private, Masters, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,36, Canada, <=50K
33, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Canada, <=50K
38, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,80, England, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, >50K
27, Private, HS-grad, Separated, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
29, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, Taiwan, <=50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, South, <=50K
39, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Honduras, >50K
61, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,54, Philippines, >50K
34, Self-emp-inc, 12th, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,50, Yugoslavia, >50K
39, Private, HS-grad, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
39, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,45, Portugal, <=50K
64, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Male,0,0,40, Japan, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
51, Private, Bachelors, Separated, Tech-support, Not-in-family, Black, Male,0,1974,40, Holand-Netherlands, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,45, Japan, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Honduras, <=50K
22, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,10, South, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Honduras, >50K
31, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Canada, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,45, Cuba, <=50K
33, Private, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, <=50K
51, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Philippines, <=50K
37, Private, Prof-school, Never-married, Machine-op-inspct, Husband, White, Male,0,0,42, Hong, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Thailand, >50K
17, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Cuba, <=50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,4042,0,45, Trinadad&Tobago, <=50K
41, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Greece, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, France, <=50K
60, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,4059,0,45, Greece, <=50K
33, Private, HS-grad, Never-married, Other-service, Wife, Other, Male,0,0,33, South, <=50K
50, Private, Bachelors, Separated, Prof-specialty, Husband, Black, Male,0,0,40, Italy, >50K
39, State-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Female,0,0,40, Canada, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,44, France, <=50K
41, Local-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3325,0,40, Haiti, <=50K
68, Private, Some-college, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,40, Thailand, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
46, Federal-gov, Some-college, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Own-child, Other, Female,0,0,40, Guatemala, <=50K
52, Self-emp-inc, HS-grad, Divorced, Sales, Husband, White, Female,0,0,50, Hong, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Iran, <=50K
27, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Hungary, >50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
35, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,35, France, <=50K
34, Local-gov, 12th, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Puerto-Rico, >50K
22, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,30, Iran, <=50K
27, Federal-gov, Masters, Never-married, Other-service, Husband, Black, Male,0,0,50, Laos, <=50K
45, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,7727,0,40, Taiwan, >50K
21, Private, Bachelors, Separated, Other-service, Not-in-family, Other, Male,0,0,38, Philippines, <=50K
33, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
64, Private, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,50, Ireland, <=50K
34, Private, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, Peru, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Germany, <=50K
21, Private, 10th, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, <=50K
73, Private, HS-grad, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
42, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, India, <=50K
24, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Columbia, <=50K
48, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, Yugoslavia, <=50K
56, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
26, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Philippines, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,45, Honduras, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,3105,0,40, Poland, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,50, Haiti, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, Scotland, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,35, Scotland, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Vietnam, >50K
47, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Ecuador, <=50K
17, Private, 10th, Separated, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Ecuador, <=50K
50, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,3471,0,40, Dominican-Republic, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Puerto-Rico, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,20, Italy, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Haiti, <=50K
41, Private, Bachelors, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,1902,50, Puerto-Rico, <=50K
18, Private, 12th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
21, Private, Bachelors, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Jamaica, >50K
57, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
48, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Greece, <=50K
59, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1892,40, Mexico, >50K
41, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,40, Canada, <=50K
32, Private, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,38, Thailand, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, >50K
64, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Male,1654,0,40, Jamaica, >50K
41, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Germany, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Canada, <=50K
44, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,1908,0,45, Poland, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Hungary, <=50K
41, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Black, Male,0,0,40, Columbia, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, France, <=50K
26, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
63, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, Black, Male,0,0,40, Haiti, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Taiwan, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,1975,40, Columbia, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Iran, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,54, South, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, Philippines, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, India, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,48, Iran, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, China, <=50K
59, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Vietnam, <=50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Iran, <=50K
33, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Taiwan, <=50K
27, Private, Some-college, Separated, Transport-moving, Husband, Black, Female,0,0,48, France, <=50K
30, Self-emp-inc, Assoc-voc, Divorced, Other-service, Husband, White, Female,0,0,40, Cuba, <=50K
40, State-gov, Masters, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1977,45, Scotland, <=50K
48, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Yugoslavia, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,25, Iran, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, Iran, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, Philippines, <=50K
27, Private, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Germany, <=50K
50, State-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,77, South, <=50K
75, Federal-gov, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, Nicaragua, >50K
39, Private, 11th, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1907,60, China, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Philippines, >50K
30, Federal-gov, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Italy, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,60, Japan, <=50K
50, Private, 5th-6th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
49, Private, Masters, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,32, Haiti, >50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, India, <=50K
55, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,33, Scotland, <=50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, India, <=50K
29, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Holand-Netherlands, >50K
33, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Germany, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
47, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Iran, <=50K
53, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
41, Private, Prof-school, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Taiwan, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Trinadad&Tobago, >50K
42, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7298,0,35, Thailand, <=50K
27, Private, Bachelors, Never-married, Tech-support, Own-child, Other, Female,0,0,40, Vietnam, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
56, Local-gov, Masters, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,43, Japan, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
41, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,35, Jamaica, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Vietnam, <=50K
52, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, <=50K
20, Private, Preschool, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Cuba, >50K
42, Private, 11th, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,38, Greece, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, Yugoslavia, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Haiti, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Germany, >50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,25, Hong, <=50K
45, Private, Bachelors, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,3763,0,35, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Japan, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Hungary, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,38, Holand-Netherlands, <=50K
36, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Hong, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, South, <=50K
34, Self-emp-not-inc, Bachelors, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, Hungary, <=50K
19, Private, Some-college, Separated, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Puerto-Rico, <=50K
39, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,84, Greece, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, India, >50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Holand-Netherlands, >50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,38, Puerto-Rico, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,35, El-Salvador, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Holand-Netherlands, >50K
32, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Holand-Netherlands, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Separated, Craft-repair, Husband, Black, Male,0,0,40, Honduras, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
20, Private, 11th, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, Peru, <=50K
59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,3103,0,15, Dominican-Republic, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
60, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, England, <=50K
58, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,1977,40, Columbia, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Canada, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,54, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1908,50, Greece, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, England, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Peru, <=50K
38, Private, Bachelors, Widowed, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,45, Japan, >50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Vietnam, >50K
23, Private, 9th, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
21, Private, Some-college, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
41, Federal-gov, Bachelors, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, Poland, <=50K
28, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,45, Puerto-Rico, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
58, Self-emp-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,14064,0,48, Mexico, >50K
42, Private, HS-grad, Separated, Craft-repair, Husband, Other, Male,0,0,54, Philippines, >50K
23, Private, Masters, Never-married, Sales, Unmarried, White, Male,0,1887,50, Jamaica, <=50K
59, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Trinadad&Tobago, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,4398,0,50, Haiti, >50K
