39, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
30, Local-gov, 10th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,18, United-States, >50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,43, United-States, <=50K
39, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
54, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Columbia, >50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,60, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
37, Private, Masters, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,38, United-States, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, >50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,43, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
21, Private, Doctorate, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
33, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, >50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
66, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
18, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,24, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,1681,40, Jamaica, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, United-States, >50K
29, State-gov, Assoc-voc, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Separated, Craft-repair, Husband, White, Female,0,0,48, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Widowed, Machine-op-inspct, Wife, White, Male,0,0,38, Mexico, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386,0,15, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
45, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1876,45, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,15, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,79, United-States, >50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,3115,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Widowed, Tech-support, Not-in-family, White, Female,0,0,32, United-States, <=50K
54, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
23, State-gov, Masters, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Separated, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,41, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,56, United-States, <=50K
36, State-gov, 12th, Divorced, Other-service, Unmarried, Black, Male,0,0,32, United-States, <=50K
25, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
40, Private, 12th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
43, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
27, Private, Assoc-voc, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
19, Private, Some-college, Never-married, Exec-managerial, Other-relative, White, Female,0,0,15, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1592,50, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
34, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, United-States, >50K
79, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, >50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Doctorate, Never-married, Craft-repair, Not-in-family, White, Female,0,0,38, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, <=50K
38, Local-gov, Masters, Divorced, Machine-op-inspct, Unmarried, White, Female,2174,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
64, Local-gov, Preschool, Never-married, Sales, Wife, White, Male,15024,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2401,60, United-States, >50K
36, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Poland, <=50K
43, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
48, Local-gov, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,36, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1564,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
57, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, United-States, >50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,1902,41, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,25, United-States, >50K
29, State-gov, Assoc-voc, Never-married, Exec-managerial, Wife, White, Male,0,0,20, United-States, <=50K
75, Private, Masters, Widowed, Other-service, Wife, White, Male,0,0,8, United-States, <=50K
19, Private, 10th, Never-married, Farming-fishing, Own-child, White, Female,0,0,10, United-States, <=50K
47, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,32, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
40, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,0,0,30, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Thailand, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Self-emp-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1966,50, United-States, >50K
46, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, Mexico, <=50K
51, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
90, State-gov, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1602,70, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
34, Private, Bachelors, Widowed, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States, <=50K
56, Private, Some-college, Widowed, Adm-clerical, Wife, White, Female,0,0,15, United-States, <=50K
44, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, Assoc-voc, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
47, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, 12th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,24, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Mexico, <=50K
63, Local-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,3216,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,0,1583,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, <=50K
47, State-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
54, Local-gov, 5th-6th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, Columbia, <=50K
44, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Assoc-acdm, Widowed, Sales, Not-in-family, White, Female,0,0,38, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,38, United-States, <=50K
54, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,72, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,20, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,41, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,3426,0,50, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1878,40, United-States, >50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Other-relative, White, Female,0,0,30, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Italy, >50K
27, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Mexico, <=50K
59, Local-gov, 9th, Widowed, Sales, Unmarried, White, Female,0,0,38, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
68, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,54, United-States, <=50K
33, State-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
29, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,99, United-States, <=50K
26, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,1772,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Iran, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Dominican-Republic, >50K
49, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,3839,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Mexico, <=50K
49, Self-emp-not-inc, 11th, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,60, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,48, United-States, <=50K
58, Private, Masters, Separated, Exec-managerial, Not-in-family, White, Male,0,2613,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, El-Salvador, <=50K
24, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,48, United-States, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,5178,0,40, United-States, <=50K
48, Private, 9th, Separated, Sales, Husband, White, Male,3459,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,2059,60, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Dominican-Republic, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Canada, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, Cuba, >50K
51, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, 11th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2415,70, United-States, >50K
44, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
59, Private, 7th-8th, Separated, Farming-fishing, Husband, White, Male,0,0,40, Mexico, >50K
50, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
30, Private, Masters, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
48, Private, Assoc-voc, Divorced, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
