28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
33, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,52, Peru, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,62, Poland, >50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2028,50, Jamaica, >50K
49, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Female,3909,0,44, Trinadad&Tobago, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, Thailand, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
36, Private, Some-college, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,3945,0,40, Hungary, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, Columbia, <=50K
46, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,7298,0,40, Japan, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Honduras, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Peru, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Laos, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, England, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, South, <=50K
24, Private, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,20, Iran, <=50K
46, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,43, Yugoslavia, <=50K
55, Private, 11th, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Haiti, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, Japan, <=50K
29, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,60, Japan, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Guatemala, <=50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, El-Salvador, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,8, India, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Hungary, >50K
35, Private, 5th-6th, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,20, Japan, >50K
22, Private, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,42, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Germany, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Canada, <=50K
39, Private, 10th, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,7298,0,40, Hong, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
47, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Guatemala, >50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,50, France, >50K
20, State-gov, 11th, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,20, Canada, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Japan, >50K
51, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Germany, <=50K
67, Private, HS-grad, Never-married, Protective-serv, Wife, White, Female,14556,0,11, Honduras, >50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,48, Japan, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Canada, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, Honduras, >50K
58, Private, Prof-school, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,60, Iran, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,16, Dominican-Republic, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Germany, <=50K
30, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
75, Self-emp-not-inc, 7th-8th, Widowed, Adm-clerical, Husband, White, Male,0,0,30, Germany, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,17, Ecuador, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, China, >50K
23, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
66, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, El-Salvador, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,99999,0,65, Peru, >50K
28, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,38, Nicaragua, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Greece, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, >50K
27, Private, 11th, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, India, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,2248,60, South, >50K
63, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,25, Hong, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Taiwan, <=50K
41, State-gov, 11th, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1954,50, Hong, >50K
35, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Haiti, >50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
18, Private, 10th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Vietnam, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,42, Laos, >50K
40, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Columbia, <=50K
59, State-gov, 10th, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,15, Philippines, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Ireland, >50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,50, Hungary, >50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Male,0,0,20, Jamaica, <=50K
34, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, Peru, <=50K
39, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, India, >50K
24, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,1887,40, Honduras, <=50K
57, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
46, State-gov, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,1977,40, Thailand, >50K
44, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Husband, Other, Female,0,0,72, Cambodia, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,35, Hungary, <=50K
26, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
73, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,35, South, <=50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, El-Salvador, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Cambodia, >50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, South, <=50K
53, Self-emp-inc, Some-college, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
57, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, Germany, >50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
23, Private, Some-college, Married-spouse-absent, Tech-support, Other-relative, Other, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,4404,0,40, Taiwan, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,36, Jamaica, <=50K
46, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Philippines, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,2930,0,35, India, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Other-relative, White, Female,0,0,40, Canada, <=50K
34, Private, Bachelors, Divorced, Sales, Unmarried, Black, Male,0,0,40, Haiti, <=50K
25, Private, 10th, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,65, Cambodia, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Ireland, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, China, >50K
37, State-gov, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,20, South, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Other, Female,0,0,65, Ireland, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, >50K
49, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Hong, <=50K
26, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,3372,0,50, Germany, <=50K
50, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Guatemala, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, El-Salvador, >50K
26, Local-gov, 5th-6th, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
57, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,30, England, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Taiwan, <=50K
56, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, France, <=50K
65, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,10520,0,40, Iran, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,40, England, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,25, China, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, South, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Italy, <=50K
49, Private, 1st-4th, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Peru, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, Taiwan, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,24, Haiti, <=50K
55, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
53, State-gov, Some-college, Widowed, Priv-house-serv, Unmarried, Other, Male,0,0,40, Ireland, <=50K
58, Self-emp-not-inc, HS-grad, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Philippines, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Laos, >50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1848,40, Germany, <=50K
18, Private, 10th, Never-married, Sales, Other-relative, Black, Male,0,0,8, India, <=50K
37, Local-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
43, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, China, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
68, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,15, Thailand, <=50K
26, Local-gov, Assoc-voc, Married-spouse-absent, Craft-repair, Husband, Black, Female,8847,0,45, Trinadad&Tobago, >50K
60, Local-gov, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,30, Thailand, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,7698,0,42, Ireland, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Columbia, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
37, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, Other, Male,0,0,70, El-Salvador, <=50K
46, Private, Prof-school, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, Peru, >50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
61, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, Peru, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,31, France, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
29, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,25, Hungary, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Dominican-Republic, >50K
74, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,72, Jamaica, <=50K
42, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
32, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, Portugal, >50K
74, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,80, Thailand, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, Yugoslavia, >50K
58, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, >50K
22, Private, 12th, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
58, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, China, <=50K
61, Self-emp-not-inc, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,50, Greece, <=50K
63, Private, 5th-6th, Widowed, Other-service, Husband, Black, Female,0,0,20, Cambodia, <=50K
40, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Taiwan, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Yugoslavia, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,16, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,24, Philippines, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Japan, <=50K
45, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Puerto-Rico, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Honduras, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, India, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,45, France, <=50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,38, China, <=50K
58, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,50, Peru, >50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, France, >50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,20, Ecuador, >50K
26, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
24, Federal-gov, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,70, Vietnam, <=50K
56, Private, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,40, Philippines, <=50K
19, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,1691,44, Thailand, >50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
48, Local-gov, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Iran, <=50K
26, Private, 11th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, Honduras, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Greece, <=50K
27, Private, 12th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,5244,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Nicaragua, <=50K
27, Private, Bachelors, Married-spouse-absent, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Italy, <=50K
22, Private, Doctorate, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Germany, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,54, Italy, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Yugoslavia, <=50K
62, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Puerto-Rico, <=50K
36, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,54, Yugoslavia, <=50K
53, Self-emp-not-inc, Some-college, Widowed, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, Laos, <=50K
35, Private, 12th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Thailand, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,43, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,45, Greece, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,50, Jamaica, <=50K
33, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, Poland, >50K
38, Self-emp-not-inc, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Hungary, <=50K
41, Private, Prof-school, Separated, Prof-specialty, Husband, White, Male,15024,0,50, Cuba, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,30, France, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Haiti, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Ireland, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Germany, >50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
57, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,32, Iran, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
49, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, Japan, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
71, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1986,50, Iran, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
43, Local-gov, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
53, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,1977,48, Dominican-Republic, >50K
51, Private, 1st-4th, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1921,40, Ecuador, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Japan, >50K
42, State-gov, 5th-6th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
