48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, China, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Male,0,0,96, United-States, <=50K
51, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
46, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,65, United-States, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
52, State-gov, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,24, Vietnam, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, 7th-8th, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
33, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
29, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
23, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Mexico, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
33, State-gov, 10th, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,72, United-States, <=50K
35, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
59, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,32, United-States, <=50K
28, Private, 11th, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov, 7th-8th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Iran, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Jamaica, <=50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 10th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, South, >50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,99999,0,40, Philippines, >50K
28, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Philippines, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Federal-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,50, United-States, >50K
43, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, United-States, <=50K
51, Federal-gov, Masters, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
49, Private, 7th-8th, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,13540,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, <=50K
28, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,15, Canada, <=50K
35, Private, Doctorate, Divorced, Tech-support, Husband, White, Female,0,1887,40, United-States, <=50K
25, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,30, France, <=50K
42, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, United-States, <=50K
36, Private, Some-college, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-spouse-absent, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
53, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, 5th-6th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
56, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Germany, >50K
43, Private, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Thailand, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,6883,0,35, United-States, >50K
45, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7687,0,45, United-States, >50K
89, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,15024,0,54, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Divorced, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
38, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1887,50, United-States, >50K
30, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,60, Cambodia, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, China, >50K
30, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Husband, White, Female,0,0,38, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, United-States, <=50K
40, Private, 5th-6th, Divorced, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
26, State-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, >50K
42, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, >50K
67, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, India, <=50K
48, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,84, United-States, >50K
38, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,11, United-States, <=50K
28, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Husband, White, Female,4037,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, Poland, >50K
18, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,86, United-States, >50K
39, Private, 11th, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,25, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, England, <=50K
33, Private, Doctorate, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
45, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, >50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, State-gov, Assoc-acdm, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Jamaica, <=50K
57, Private, Assoc-acdm, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,5178,0,54, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,3109,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, State-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Female,0,0,30, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Guatemala, >50K
31, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
64, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,3103,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
28, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,37, United-States, <=50K
29, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, >50K
27, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, State-gov, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
64, Local-gov, Some-college, Widowed, Sales, Husband, White, Male,0,0,45, United-States, >50K
56, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 1st-4th, Never-married, Craft-repair, Not-in-family, White, Male,0,1890,65, United-States, >50K
26, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,36, United-States, <=50K
67, State-gov, 7th-8th, Widowed, Priv-house-serv, Husband, Other, Male,0,0,20, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,6107,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,32, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,54, United-States, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,38, United-States, >50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Female,0,0,52, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, Self-emp-inc, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,99, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,5178,0,50, England, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,60, United-States, >50K
18, Private, 10th, Divorced, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
33, Private, Masters, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
46, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Prof-school, Never-married, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,38, United-States, >50K
26, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Wife, White, Male,23542,0,40, United-States, >50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,4969,0,40, United-States, <=50K
18, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,4183,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Assoc-voc, Divorced, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Widowed, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, State-gov, 10th, Divorced, Sales, Husband, White, Male,0,1902,44, Portugal, >50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, White, Male,3595,0,40, United-States, >50K
56, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,20, United-States, >50K
41, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,16, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,3876,0,40, United-States, >50K
20, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Widowed, Exec-managerial, Husband, White, Female,7298,0,50, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2115,65, United-States, >50K
23, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,25, United-States, <=50K
66, Self-emp-not-inc, 10th, Widowed, Prof-specialty, Husband, White, Male,0,2027,40, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
58, Private, 9th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,30, United-States, <=50K
34, Local-gov, Masters, Widowed, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
34, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,42, United-States, <=50K
41, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,7687,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Mexico, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,0,1977,48, United-States, >50K
36, Local-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Widowed, Other-service, Unmarried, Black, Male,0,0,20, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Wife, White, Male,0,0,15, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
60, Federal-gov, Some-college, Divorced, Transport-moving, Wife, White, Female,0,0,30, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
