28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Cuba, <=50K
41, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, Black, Male,7388,0,40, Philippines, <=50K
53, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1963,60, Peru, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Vietnam, <=50K
36, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
48, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Hong, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
35, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
35, Private, 5th-6th, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
28, Private, Masters, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
72, Private, 11th, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,15, Laos, <=50K
59, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,10, Mexico, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Columbia, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Vietnam, <=50K
38, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
40, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,54, Trinadad&Tobago, >50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Cuba, <=50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, Yugoslavia, >50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,99999,0,40, Japan, >50K
49, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
22, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,5900,0,40, Puerto-Rico, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Ecuador, >50K
52, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,2592,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,9597,0,54, France, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, France, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Yugoslavia, <=50K
18, Local-gov, HS-grad, Never-married, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Poland, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, India, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,20, France, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,17, South, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,68, Thailand, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Italy, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, England, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,60, England, <=50K
39, Private, Bachelors, Never-married, Transport-moving, Husband, Black, Male,0,0,45, Germany, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
28, Local-gov, 12th, Divorced, Craft-repair, Husband, White, Female,0,0,40, Guatemala, >50K
33, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Female,0,0,38, Iran, <=50K
20, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Honduras, >50K
25, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,50, Haiti, <=50K
27, Private, 11th, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,48, Hong, <=50K
30, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,38, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,51, Philippines, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, India, >50K
33, Self-emp-not-inc, 12th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, England, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, >50K
37, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
20, Private, Some-college, Never-married, Tech-support, Own-child, Other, Female,0,0,15, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,70, Iran, >50K
35, Federal-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Honduras, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
60, Private, 7th-8th, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,0,40, Dominican-Republic, <=50K
43, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,24, El-Salvador, >50K
50, Local-gov, Masters, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, India, <=50K
42, Federal-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Vietnam, >50K
26, Private, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,8172,0,50, Thailand, >50K
27, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Poland, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Other, Female,0,0,40, Canada, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, France, >50K
64, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4099,0,40, Dominican-Republic, <=50K
55, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, <=50K
61, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1974,40, Italy, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,75, Peru, <=50K
49, Private, HS-grad, Separated, Exec-managerial, Unmarried, Other, Female,0,0,80, Vietnam, <=50K
22, Private, Bachelors, Never-married, Sales, Other-relative, Other, Male,0,0,35, Canada, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Japan, >50K
28, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,45, China, <=50K
68, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,21, Yugoslavia, <=50K
38, Local-gov, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,60, England, >50K
35, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Male,0,0,40, India, <=50K
54, Private, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,30, Ireland, <=50K
55, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
28, Private, 11th, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4412,0,40, China, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,54, Vietnam, >50K
41, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, England, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, South, <=50K
51, Private, Masters, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, Thailand, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,50, England, <=50K
29, Private, Assoc-acdm, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,5013,0,50, Japan, >50K
18, Private, 10th, Never-married, Sales, Own-child, White, Male,2174,0,20, Hungary, <=50K
40, Local-gov, 11th, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,20, England, <=50K
39, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Bachelors, Widowed, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,57, Cambodia, >50K
31, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Thailand, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,45, Vietnam, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
60, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,45, Guatemala, >50K
46, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Peru, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,2598,0,40, Honduras, >50K
62, Private, Some-college, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Nicaragua, <=50K
44, Private, Masters, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,60, Mexico, >50K
50, Local-gov, HS-grad, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,5, Laos, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1964,40, Italy, >50K
36, Private, HS-grad, Divorced, Other-service, Wife, Other, Male,0,0,35, Puerto-Rico, <=50K
44, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Italy, >50K
18, Private, Masters, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Ecuador, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, Cuba, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
68, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, Nicaragua, <=50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Poland, <=50K
27, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
39, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1977,89, Philippines, >50K
63, Private, 10th, Widowed, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
34, Local-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, India, <=50K
32, Private, Bachelors, Never-married, Armed-Forces, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Jamaica, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,54, Puerto-Rico, >50K
19, State-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,15, France, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,12, Cuba, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Bachelors, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Ireland, >50K
27, Private, Preschool, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
37, Local-gov, 9th, Married-civ-spouse, Transport-moving, Wife, Other, Male,0,0,40, Cuba, <=50K
46, Private, Bachelors, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,38, Portugal, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
45, Self-emp-not-inc, Some-college, Divorced, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,5, Taiwan, <=50K
19, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Poland, <=50K
34, Federal-gov, Masters, Never-married, Sales, Husband, White, Female,0,0,40, Hong, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Ecuador, <=50K
60, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, >50K
25, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Separated, Other-service, Other-relative, Other, Female,0,0,24, China, <=50K
30, Local-gov, 9th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,17, Peru, <=50K
56, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
63, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Japan, <=50K
60, Local-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,42, India, <=50K
74, Private, Masters, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,26619,0,35, Laos, >50K
33, Private, HS-grad, Never-married, Priv-house-serv, Own-child, Black, Male,0,0,20, Mexico, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, South, >50K
40, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, Ecuador, <=50K
53, Private, Bachelors, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,17, Jamaica, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,35, Haiti, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, India, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,70, Hungary, >50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,30, Japan, <=50K
26, Private, 11th, Never-married, Sales, Husband, Other, Male,0,0,45, El-Salvador, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Japan, >50K
40, Private, 12th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
25, Private, 9th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,45, Japan, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, France, <=50K
30, Local-gov, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, China, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,50, Honduras, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Canada, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
27, Private, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,70, Cuba, <=50K
25, Private, Masters, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,40, Iran, <=50K
32, Private, 11th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, England, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,30, Greece, <=50K
33, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, Ecuador, <=50K
30, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,50, Mexico, <=50K
40, Private, Assoc-voc, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Male,7687,0,40, France, <=50K
53, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,48, Ecuador, >50K
45, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,15024,0,50, Japan, <=50K
45, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Female,3356,0,32, Mexico, >50K
58, Self-emp-not-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,54, Laos, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, Philippines, <=50K
23, Private, 11th, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,40, Peru, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,48, South, <=50K
63, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,99999,0,40, Laos, >50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, China, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, >50K
30, Private, Masters, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,42, Philippines, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
20, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,12, Poland, <=50K
48, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,60, Hong, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Vietnam, >50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Other-relative, Asian-Pac-Islander, Male,0,0,54, Taiwan, <=50K
61, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,20, Greece, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
52, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Jamaica, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
57, Local-gov, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,50, El-Salvador, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, >50K
44, Private, 10th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Japan, <=50K
23, State-gov, Masters, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,3385,0,50, Ecuador, >50K
49, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Ireland, >50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Thailand, <=50K
34, Private, 11th, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
54, Local-gov, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,1975,40, Guatemala, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
50, Local-gov, 9th, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
28, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Haiti, >50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
24, Private, Masters, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Separated, Protective-serv, Husband, Black, Female,0,0,40, France, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, India, <=50K
55, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Hong, <=50K
21, Private, Some-college, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,30, Jamaica, <=50K
41, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,30, Dominican-Republic, <=50K
24, Private, Bachelors, Never-married, Other-service, Wife, White, Male,0,0,20, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
58, Self-emp-not-inc, Bachelors, Separated, Machine-op-inspct, Husband, Black, Female,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,43, France, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Trinadad&Tobago, <=50K
38, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,20, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,43, South, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1975,40, South, >50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
18, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, China, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
35, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, Nicaragua, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Poland, <=50K
67, Self-emp-not-inc, 7th-8th, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,32, Hungary, >50K
32, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Thailand, <=50K
