55, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ireland, <=50K
49, Private, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, Dominican-Republic, >50K
32, State-gov, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Hungary, <=50K
46, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,1977,40, Hungary, >50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, 10th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male,0,0,40, Cuba, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1929,40, Taiwan, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,7298,0,42, India, <=50K
27, Private, 7th-8th, Married-civ-spouse, Sales, Unmarried, Black, Female,7298,0,25, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1887,45, Puerto-Rico, <=50K
18, Private, Assoc-acdm, Never-married, Tech-support, Own-child, White, Female,0,0,20, Scotland, <=50K
51, State-gov, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Cuba, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Japan, <=50K
42, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
62, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,15, Ecuador, <=50K
43, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,70, China, >50K
26, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,35, China, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,7687,0,40, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,0,40, Columbia, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,54, China, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Portugal, <=50K
35, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,0,54, Dominican-Republic, <=50K
27, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Iran, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Iran, <=50K
34, Federal-gov, Bachelors, Widowed, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Trinadad&Tobago, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Greece, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,44, Guatemala, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1740,70, Thailand, >50K
43, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Male,0,0,43, Scotland, <=50K
31, Private, Doctorate, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, England, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,44, India, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,42, France, >50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,4, Ecuador, <=50K
45, State-gov, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
21, Private, 12th, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,20, Hungary, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,8614,0,40, Portugal, >50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,45, Guatemala, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,7298,0,40, Yugoslavia, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,60, Greece, <=50K
50, Local-gov, Masters, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,45, Thailand, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Vietnam, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Wife, Other, Male,0,0,40, China, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,7687,0,45, Dominican-Republic, >50K
50, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,70, Cuba, >50K
19, Private, Some-college, Divorced, Sales, Own-child, Black, Male,0,0,35, Italy, >50K
31, Private, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Portugal, <=50K
20, Private, 9th, Never-married, Tech-support, Own-child, Other, Female,0,0,25, India, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Nicaragua, <=50K
54, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Iran, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, <=50K
28, Local-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Hong, <=50K
20, Private, Masters, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Guatemala, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,30, France, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, England, <=50K
50, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
34, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, France, <=50K
54, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,35, United-States, >50K
23, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,25, Trinadad&Tobago, <=50K
63, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Ireland, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, Hong, >50K
56, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,30, El-Salvador, <=50K
40, Self-emp-not-inc, 7th-8th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,54, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Japan, >50K
21, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,4475,0,20, Haiti, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1977,50, Taiwan, >50K
29, Local-gov, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Philippines, <=50K
29, Federal-gov, Some-college, Never-married, Transport-moving, Wife, Black, Male,0,0,50, Haiti, <=50K
33, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Taiwan, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,10169,0,45, Hong, >50K
27, Private, 11th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,54, England, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
41, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1625,80, Iran, >50K
33, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,1977,40, Germany, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,25, United-States, >50K
27, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,60, Ireland, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,10520,0,35, Hong, <=50K
27, Private, HS-grad, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
27, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,50, France, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,20, Peru, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,40, France, >50K
31, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, >50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
55, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Germany, <=50K
35, Private, 10th, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,7687,0,40, Laos, >50K
33, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,38, Laos, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
49, Private, Assoc-voc, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Greece, >50K
46, Private, HS-grad, Divorced, Handlers-cleaners, Wife, Other, Female,0,0,40, Columbia, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Nicaragua, >50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, South, <=50K
40, Self-emp-inc, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
57, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Hungary, <=50K
49, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Portugal, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Canada, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Peru, <=50K
73, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,15, Peru, <=50K
25, State-gov, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
20, Private, Bachelors, Never-married, Farming-fishing, Wife, Black, Female,0,0,40, Scotland, <=50K
36, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,40, Laos, >50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
32, Local-gov, 9th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, China, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Yugoslavia, >50K
20, Private, 7th-8th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,8, Peru, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,80, Canada, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,25, Yugoslavia, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,50, Canada, >50K
29, Private, 9th, Never-married, Other-service, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
33, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
57, Private, 11th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, Trinadad&Tobago, <=50K
31, Self-emp-not-inc, Prof-school, Divorced, Craft-repair, Not-in-family, Black, Male,14445,0,50, Outlying-US(Guam-USVI-etc), >50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,99, Cuba, <=50K
54, Private, Bachelors, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,35, Laos, <=50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Ecuador, >50K
20, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, Trinadad&Tobago, <=50K
43, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Trinadad&Tobago, <=50K
41, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,8614,0,45, Puerto-Rico, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,35, Haiti, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Female,0,0,50, Thailand, >50K
48, Private, Some-college, Divorced, Exec-managerial, Husband, Black, Male,7687,0,60, Jamaica, >50K
32, Local-gov, Bachelors, Separated, Machine-op-inspct, Husband, Black, Female,0,0,74, Iran, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Trinadad&Tobago, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,45, Ireland, <=50K
44, Private, Masters, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,7407,0,40, Canada, <=50K
27, Private, 9th, Widowed, Transport-moving, Husband, Other, Female,0,0,50, Vietnam, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, Thailand, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,21, Germany, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,14083,0,50, Hong, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Yugoslavia, <=50K
54, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, China, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Germany, <=50K
32, Private, Some-college, Never-married, Transport-moving, Husband, Other, Female,0,0,40, Poland, <=50K
39, Private, 5th-6th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Jamaica, <=50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Haiti, <=50K
39, Local-gov, Bachelors, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,54, England, >50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Other, Male,0,0,54, China, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,30, Trinadad&Tobago, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Ecuador, <=50K
31, Private, 10th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
29, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,7298,0,40, Trinadad&Tobago, >50K
25, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Iran, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,10, Cambodia, <=50K
57, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Hungary, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
43, State-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Italy, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,25, India, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,1902,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,36, Vietnam, <=50K
35, State-gov, Assoc-voc, Never-married, Sales, Own-child, Other, Female,0,0,15, Vietnam, <=50K
20, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
43, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,48, Hungary, <=50K
29, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Portugal, <=50K
35, State-gov, Masters, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, India, >50K
32, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,40, Scotland, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Philippines, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,14098,0,40, Mexico, >50K
25, Local-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
27, Federal-gov, HS-grad, Never-married, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
22, Private, Prof-school, Separated, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
43, Self-emp-inc, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,36, Thailand, >50K
58, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,7298,0,50, Peru, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,50, Scotland, <=50K
36, State-gov, Some-college, Married-spouse-absent, Adm-clerical, Husband, White, Female,0,1972,37, Germany, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,12, Japan, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, France, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
46, Private, HS-grad, Widowed, Exec-managerial, Wife, Other, Male,0,0,40, Taiwan, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Portugal, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Black, Female,0,0,40, India, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,40, South, <=50K
48, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, Greece, <=50K
41, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Haiti, <=50K
23, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,30, Honduras, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Jamaica, <=50K
44, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
41, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Sales, Wife, Black, Male,0,0,25, Dominican-Republic, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,17500,0,50, Cuba, >50K
42, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,72, Italy, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Laos, >50K
51, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1970,40, Outlying-US(Guam-USVI-etc), >50K
28, State-gov, Assoc-voc, Never-married, Craft-repair, Husband, Other, Male,0,0,50, Columbia, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,15, Taiwan, <=50K
43, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, Other, Male,13937,0,50, Poland, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Wife, Black, Male,7687,0,40, Iran, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,45, Cuba, <=50K
19, Private, 10th, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,16, China, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
57, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,20, Yugoslavia, >50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
35, Self-emp-inc, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,7687,0,40, Yugoslavia, >50K
24, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Other, Male,0,0,30, Hong, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Germany, <=50K
30, Private, 11th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
47, Private, Some-college, Widowed, Sales, Husband, White, Male,0,0,40, Iran, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
22, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
44, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,35, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Hong, >50K
27, Private, Preschool, Married-civ-spouse, Protective-serv, Own-child, Black, Female,0,0,50, Cuba, <=50K
30, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, Dominican-Republic, <=50K
