25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, 12th, Divorced, Sales, Husband, White, Male,0,1887,40, United-States, >50K
64, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, 11th, Never-married, Exec-managerial, Own-child, Black, Male,0,0,45, Peru, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, <=50K
27, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,3887,0,40, United-States, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
24, Self-emp-not-inc, Some-college, Never-married, Other-service, Husband, White, Male,0,0,50, Greece, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
24, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,29, United-States, <=50K
25, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
42, State-gov, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,36, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
69, Private, HS-grad, Widowed, Transport-moving, Wife, White, Female,0,0,16, United-States, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,25, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
29, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,40, Taiwan, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,29, United-States, <=50K
40, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,60, United-States, <=50K
34, Local-gov, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,40, Germany, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,7687,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,9, United-States, <=50K
35, State-gov, Masters, Divorced, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
45, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
17, Private, 12th, Separated, Other-service, Own-child, White, Male,0,0,20, Philippines, <=50K
37, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,45, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,29, United-States, <=50K
26, Private, HS-grad, Widowed, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, United-States, >50K
28, State-gov, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,29, United-States, <=50K
41, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Guatemala, <=50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,14899,0,45, United-States, >50K
19, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
65, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,4386,0,40, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,38, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Germany, <=50K
27, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,40, Mexico, >50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,50, United-States, <=50K
31, Local-gov, Prof-school, Divorced, Exec-managerial, Unmarried, White, Male,3810,0,40, United-States, <=50K
76, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
41, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,35, Guatemala, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
62, State-gov, 9th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
64, Private, HS-grad, Widowed, Sales, Husband, White, Female,0,0,12, United-States, <=50K
40, Private, Masters, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, 7th-8th, Never-married, Sales, Own-child, White, Female,0,0,40, China, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,5178,0,29, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2046,50, United-States, >50K
61, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,4699,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Local-gov, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
30, Self-emp-inc, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,44, Canada, >50K
44, Private, Some-college, Widowed, Adm-clerical, Husband, White, Male,0,0,40, Laos, <=50K
32, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,43, United-States, <=50K
59, Private, 9th, Widowed, Transport-moving, Husband, White, Male,0,0,35, Canada, <=50K
33, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Separated, Farming-fishing, Not-in-family, White, Female,2672,0,25, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,15, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,45, United-States, <=50K
46, Federal-gov, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,50, Thailand, <=50K
33, Private, Some-college, Separated, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,29, United-States, <=50K
23, Local-gov, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,29, Iran, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
67, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Never-married, Transport-moving, Husband, White, Female,0,0,40, Cambodia, <=50K
34, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
34, Private, Preschool, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
61, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,50, United-States, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
22, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,44, United-States, >50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,36, Mexico, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
44, Self-emp-not-inc, Assoc-acdm, Divorced, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
31, Local-gov, 9th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,29, United-States, <=50K
47, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,29, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Germany, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
27, Private, Doctorate, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1590,40, United-States, >50K
24, Self-emp-not-inc, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Widowed, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,4386,0,29, United-States, >50K
24, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,1288,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,1887,72, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,48, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
33, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,579,54, United-States, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, Italy, <=50K
42, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,29, Scotland, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Widowed, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, State-gov, Some-college, Divorced, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Federal-gov, Some-college, Never-married, Transport-moving, Wife, White, Female,0,0,29, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,43, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,36, United-States, <=50K
24, Private, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
57, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,29, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,25, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,48, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,45, United-States, <=50K
60, Self-emp-not-inc, 12th, Divorced, Prof-specialty, Wife, White, Male,0,0,29, United-States, >50K
38, Local-gov, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
41, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
22, Private, Doctorate, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,54, United-States, >50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Transport-moving, Husband, Other, Female,0,0,60, United-States, <=50K
61, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, Black, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
18, Private, Prof-school, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,29, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, 1st-4th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,44, United-States, >50K
52, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,15, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, >50K
70, Local-gov, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,35, United-States, <=50K
55, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,50, United-States, >50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,14083,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
17, Private, 10th, Never-married, Protective-serv, Own-child, White, Female,0,0,35, United-States, <=50K
67, Private, Masters, Widowed, Sales, Husband, White, Male,0,0,20, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States, <=50K
30, Private, 12th, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, >50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Widowed, Farming-fishing, Husband, White, Male,0,0,54, Mexico, >50K
23, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-spouse-absent, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,16, United-States, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,42, United-States, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,48, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Protective-serv, Other-relative, Black, Male,0,0,40, United-States, >50K
37, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
19, Private, 11th, Separated, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, <=50K
53, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,40, United-States, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
62, Private, HS-grad, Divorced, Farming-fishing, Other-relative, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
28, Self-emp-inc, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, <=50K
20, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
72, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,10, United-States, >50K
44, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Male,0,0,80, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,14805,0,40, Mexico, >50K
41, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,7298,0,40, Philippines, <=50K
