56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, >50K
43, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, White, Female,3805,0,40, Jamaica, <=50K
37, Private, 10th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,59, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
61, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, >50K
50, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,15024,0,60, Germany, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Hungary, <=50K
23, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Female,0,0,30, United-States, >50K
55, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,2364,65, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
49, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, State-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Iran, >50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
78, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,3, India, <=50K
42, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Columbia, <=50K
41, Private, Assoc-voc, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
35, Private, 10th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
40, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,30, United-States, <=50K
46, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, <=50K
22, Private, 12th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, United-States, <=50K
26, Private, 12th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Germany, <=50K
35, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
43, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Dominican-Republic, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, Philippines, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
23, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
83, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Husband, White, Male,0,0,8, India, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, Peru, >50K
45, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, 11th, Divorced, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, United-States, <=50K
46, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,38, Greece, >50K
42, Private, 10th, Divorced, Other-service, Unmarried, White, Male,0,0,44, Scotland, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,6, Peru, <=50K
29, Private, Assoc-voc, Never-married, Other-service, Wife, White, Female,0,0,40, Cambodia, <=50K
38, Private, 10th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, >50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Germany, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Mexico, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Ecuador, <=50K
44, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
70, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
49, Private, Doctorate, Separated, Prof-specialty, Unmarried, White, Male,14291,0,65, United-States, >50K
61, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,705,0,35, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
44, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, Black, Male,3025,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,8, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,84, United-States, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,1, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, >50K
32, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Peru, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1957,60, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,7298,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,90, United-States, <=50K
23, Private, 10th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,50, Honduras, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Canada, <=50K
53, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,99, Philippines, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
32, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
60, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States, >50K
44, Private, Masters, Divorced, Tech-support, Wife, Black, Female,0,0,35, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
20, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,17, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4095,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,1671,40, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1672,40, France, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
56, Private, Some-college, Separated, Prof-specialty, Husband, White, Female,0,0,25, United-States, >50K
48, Private, Some-college, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Greece, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Poland, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Jamaica, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
43, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
65, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,5313,0,40, Guatemala, >50K
51, Self-emp-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Poland, >50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, South, >50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,12, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, South, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Ecuador, >50K
36, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, >50K
65, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
46, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,15, United-States, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,2297,60, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Dominican-Republic, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Germany, <=50K
60, Private, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, South, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, >50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,4537,0,74, United-States, >50K
64, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, China, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
72, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,70, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
25, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, >50K
54, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Male,5178,0,40, United-States, <=50K
35, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Germany, <=50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,53, United-States, >50K
58, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,35, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, United-States, <=50K
26, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,2431,0,50, United-States, >50K
28, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
30, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Jamaica, <=50K
21, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,48, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,49, United-States, <=50K
51, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Peru, <=50K
30, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,25, Columbia, <=50K
47, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, United-States, >50K
50, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,60, United-States, <=50K
54, Self-emp-not-inc, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,30, Cambodia, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,15, United-States, <=50K
52, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,65, Jamaica, <=50K
59, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,45, Nicaragua, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,43, United-States, <=50K
36, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
46, Private, 11th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Greece, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
35, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,6, United-States, <=50K
38, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,36, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,8, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Hungary, <=50K
73, Private, HS-grad, Widowed, Other-service, Husband, Black, Male,6545,0,20, United-States, <=50K
39, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Portugal, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,2175,0,10, United-States, <=50K
47, Private, 10th, Never-married, Prof-specialty, Not-in-family, Other, Female,9800,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Nicaragua, <=50K
51, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Black, Male,0,0,43, United-States, <=50K
35, Private, HS-grad, Widowed, Adm-clerical, Own-child, White, Female,5178,0,20, United-States, <=50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
48, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
60, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,43, United-States, <=50K
57, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Cambodia, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Cuba, <=50K
45, Private, Bachelors, Widowed, Craft-repair, Unmarried, White, Female,0,0,50, Italy, <=50K
52, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Philippines, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,25, Cambodia, >50K
30, Private, Assoc-acdm, Never-married, Exec-managerial, Wife, White, Female,0,0,19, United-States, >50K
