48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
63, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,36, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
54, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Iran, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
46, Private, Some-college, Widowed, Transport-moving, Husband, White, Male,0,0,42, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
36, State-gov, Prof-school, Divorced, Transport-moving, Husband, White, Female,7687,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,39, United-States, <=50K
68, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Federal-gov, Some-college, Never-married, Transport-moving, Wife, White, Female,0,1902,40, United-States, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
34, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, 11th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
25, Self-emp-inc, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,54, United-States, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
37, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,78, United-States, <=50K
22, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,73, United-States, <=50K
37, State-gov, 7th-8th, Divorced, Prof-specialty, Wife, White, Male,0,0,20, United-States, >50K
43, Local-gov, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,7298,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
72, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,13397,0,40, United-States, >50K
72, Self-emp-not-inc, 7th-8th, Widowed, Craft-repair, Husband, White, Female,0,0,15, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,7582,0,40, United-States, >50K
54, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,25, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,8185,0,45, United-States, >50K
48, Local-gov, Some-college, Separated, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Tech-support, Other-relative, Other, Male,0,0,48, United-States, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,86, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,15024,0,60, United-States, >50K
21, Local-gov, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,30, United-States, <=50K
24, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,30, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,10541,0,49, United-States, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,20, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
20, Federal-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,20, United-States, >50K
32, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,84, United-States, <=50K
40, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,30, United-States, >50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Separated, Sales, Husband, White, Male,0,1902,40, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, United-States, <=50K
40, Self-emp-inc, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,1902,60, United-States, <=50K
22, Private, 12th, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, Masters, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, >50K
62, State-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,10, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
38, Local-gov, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Widowed, Handlers-cleaners, Husband, Black, Female,0,0,40, Jamaica, <=50K
28, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
34, Private, Assoc-acdm, Separated, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
44, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, >50K
24, Private, 9th, Never-married, Other-service, Husband, Black, Female,0,0,35, United-States, <=50K
28, Private, 9th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
34, Private, Assoc-voc, Widowed, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
47, State-gov, Assoc-acdm, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,44, Mexico, <=50K
57, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, United-States, >50K
46, Self-emp-not-inc, Bachelors, Divorced, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
89, Self-emp-inc, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,3903,0,32, Puerto-Rico, <=50K
29, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
43, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,50, United-States, >50K
26, Self-emp-not-inc, Assoc-acdm, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,20, United-States, <=50K
53, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, State-gov, Masters, Divorced, Tech-support, Husband, White, Male,7687,0,40, United-States, >50K
49, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,13760,0,50, United-States, >50K
49, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,59, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Never-married, Transport-moving, Husband, Black, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Mexico, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
26, Private, 10th, Never-married, Sales, Unmarried, White, Male,0,0,60, United-States, <=50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,50, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,15, United-States, <=50K
41, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,93, United-States, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
18, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,45, United-States, >50K
39, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Divorced, Sales, Husband, White, Male,0,1902,32, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
42, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, United-States, <=50K
35, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,14156,0,45, United-States, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
24, Private, Bachelors, Never-married, Other-service, Other-relative, White, Female,0,0,35, United-States, <=50K
55, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
24, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Separated, Sales, Wife, White, Male,5184,0,40, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
42, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,4024,0,20, United-States, >50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
73, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Female,0,0,30, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, Puerto-Rico, >50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,7687,0,50, United-States, >50K
27, Private, HS-grad, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
18, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
65, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Transport-moving, Husband, Black, Female,0,0,30, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,1882,70, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
22, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Farming-fishing, Other-relative, White, Male,0,0,45, United-States, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
41, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, 10th, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, Doctorate, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1897,40, United-States, <=50K
53, Private, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, Mexico, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Ecuador, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,15024,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Male,0,0,35, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
26, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,14092,0,70, United-States, >50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
61, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,10537,0,45, United-States, >50K
22, Private, Some-college, Separated, Sales, Own-child, White, Female,0,0,37, South, <=50K
56, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,50, United-States, >50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,5013,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
30, State-gov, Bachelors, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,45, United-States, >50K
38, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, Trinadad&Tobago, >50K
23, Private, Masters, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, United-States, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, 1st-4th, Divorced, Adm-clerical, Husband, White, Female,0,0,27, United-States, >50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
56, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, El-Salvador, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, >50K
34, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
39, Private, 9th, Married-civ-spouse, Craft-repair, Other-relative, White, Male,7612,0,40, United-States, >50K
51, Private, 10th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
66, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, >50K
50, Private, HS-grad, Divorced, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, Guatemala, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,80, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
36, Private, 9th, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, 5th-6th, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
75, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,22, United-States, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Mexico, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
