62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Dominican-Republic, <=50K
25, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Haiti, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,1714,40, Honduras, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, Columbia, <=50K
51, Self-emp-inc, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Female,0,0,40, Italy, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, El-Salvador, <=50K
42, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Columbia, >50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Vietnam, <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
49, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,58, Mexico, <=50K
75, Private, 7th-8th, Widowed, Exec-managerial, Husband, Other, Male,0,0,50, Columbia, <=50K
67, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,80, Honduras, >50K
47, State-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Ecuador, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Greece, <=50K
54, Private, Some-college, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,32, Philippines, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, India, <=50K
20, Self-emp-not-inc, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Yugoslavia, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Nicaragua, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Female,0,0,40, Poland, >50K
31, Private, Some-college, Divorced, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Columbia, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,45, Philippines, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Thailand, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Iran, <=50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, Dominican-Republic, <=50K
26, Self-emp-inc, 11th, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,5256,0,40, Thailand, <=50K
30, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,1995,40, India, <=50K
38, Private, Prof-school, Never-married, Craft-repair, Wife, Black, Male,0,0,40, Cuba, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Peru, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,7687,0,20, Cambodia, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,7298,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, Ireland, >50K
31, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,1, Taiwan, <=50K
20, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,30, Mexico, <=50K
29, Federal-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Honduras, <=50K
27, Local-gov, Assoc-acdm, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
51, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,50, Laos, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, South, <=50K
33, Private, HS-grad, Never-married, Protective-serv, Unmarried, Other, Male,0,0,40, Hungary, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Japan, <=50K
46, Private, 5th-6th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Italy, <=50K
37, Private, 9th, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,35, England, <=50K
51, Private, Assoc-acdm, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,60, China, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, England, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, Italy, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
37, Local-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
41, Private, Bachelors, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, Philippines, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,10520,0,60, Haiti, <=50K
62, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,30, Ecuador, <=50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, Other, Male,0,0,40, Japan, >50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,7813,0,40, Taiwan, >50K
56, Self-emp-not-inc, 9th, Married-spouse-absent, Tech-support, Husband, Other, Male,0,0,60, Jamaica, <=50K
79, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,10, Greece, <=50K
46, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
29, Local-gov, Some-college, Divorced, Transport-moving, Not-in-family, Other, Male,7687,0,50, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, India, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,36, Laos, <=50K
34, Private, Masters, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,1876,25, Canada, >50K
46, Private, HS-grad, Separated, Tech-support, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
50, Private, 1st-4th, Separated, Priv-house-serv, Not-in-family, White, Female,0,0,40, Portugal, <=50K
56, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,25, Ireland, <=50K
26, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Honduras, <=50K
51, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
22, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,54, Yugoslavia, <=50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, Nicaragua, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
37, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, South, <=50K
43, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
38, State-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,50, Jamaica, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Greece, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Japan, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Iran, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Taiwan, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,55, France, <=50K
22, Private, 12th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Guatemala, <=50K
37, Local-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Mexico, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,8, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Vietnam, >50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
43, Private, 9th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
37, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Philippines, <=50K
58, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,80, Portugal, >50K
61, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Haiti, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
59, Private, 7th-8th, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,54, Germany, >50K
43, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
67, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,11, Thailand, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
35, Local-gov, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,50, Ecuador, <=50K
38, Private, Assoc-voc, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
46, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, Hong, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Canada, <=50K
44, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,38, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1683,40, Ireland, <=50K
42, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,32, Peru, <=50K
51, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,42, Cambodia, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, India, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, Trinadad&Tobago, >50K
34, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Peru, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Philippines, <=50K
40, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, Peru, <=50K
20, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Peru, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Hong, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,75, Laos, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
21, Private, Some-college, Divorced, Prof-specialty, Own-child, Other, Female,0,0,40, Germany, <=50K
25, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Philippines, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Vietnam, >50K
21, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Scotland, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,80, South, >50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, England, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,37, Ecuador, <=50K
47, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,40, Ireland, >50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Scotland, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cambodia, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, France, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, <=50K
25, Private, 11th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Nicaragua, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, France, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, >50K
50, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, <=50K
40, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, France, <=50K
64, State-gov, HS-grad, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1791,50, Italy, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, England, >50K
28, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Other, Male,0,0,99, Portugal, <=50K
42, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Cambodia, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,50, Mexico, >50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
60, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,2248,40, Peru, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Columbia, <=50K
55, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, Hong, <=50K
54, Private, Masters, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
34, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, El-Salvador, >50K
41, Private, Masters, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Cuba, <=50K
20, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,15, Thailand, >50K
55, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,99999,0,40, Portugal, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Hungary, <=50K
37, Private, HS-grad, Never-married, Tech-support, Husband, Black, Male,0,2021,40, England, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, England, >50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,20, Puerto-Rico, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Greece, <=50K
53, Private, HS-grad, Separated, Craft-repair, Not-in-family, Other, Male,0,0,32, El-Salvador, <=50K
56, Private, Masters, Married-spouse-absent, Craft-repair, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Hong, <=50K
43, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Ecuador, <=50K
51, Local-gov, HS-grad, Separated, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,35, Ireland, <=50K
62, Private, Assoc-voc, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,10347,0,32, Canada, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, England, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Philippines, <=50K
56, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,35, Scotland, <=50K
36, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Hungary, <=50K
61, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
62, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,1902,40, Hungary, >50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,55, Hong, >50K
24, State-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,2052,40, Portugal, <=50K
37, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, Laos, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,5837,0,40, China, >50K
38, Private, Bachelors, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, South, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Hungary, <=50K
63, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, State-gov, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,36, India, <=50K
34, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,16, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,54, Cuba, >50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, India, <=50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,3696,0,40, El-Salvador, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,38, France, <=50K
40, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
63, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,21, Greece, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,25, Greece, >50K
48, Private, 5th-6th, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,10360,0,43, Peru, <=50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,54, Hungary, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,10520,0,40, Canada, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
23, Private, 10th, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, Yugoslavia, <=50K
33, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Canada, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,48, Philippines, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, China, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Puerto-Rico, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Ireland, <=50K
26, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,30, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, Cuba, <=50K
34, Private, HS-grad, Never-married, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
48, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Other, Female,0,0,40, El-Salvador, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, Hong, >50K
51, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, >50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,20, India, <=50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Peru, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,6093,0,40, England, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, Hungary, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, India, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,15024,0,32, Yugoslavia, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,3008,0,40, Ecuador, >50K
36, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,16, Iran, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
