21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
18, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
53, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,1767,31, Philippines, <=50K
37, Private, Masters, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,37, Yugoslavia, <=50K
32, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
57, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Sales, Own-child, Other, Male,0,0,30, Philippines, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, England, <=50K
58, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,4164,0,54, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,20, Canada, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,4930,0,40, Ecuador, >50K
18, Private, Some-college, Never-married, Protective-serv, Other-relative, White, Female,3116,0,20, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,52, Portugal, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7687,0,40, Canada, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,4454,0,40, Holand-Netherlands, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hong, <=50K
55, Federal-gov, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,3872,0,40, Iran, <=50K
44, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Male,6559,0,35, Dominican-Republic, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,55, Japan, >50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,32, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, >50K
59, Private, 9th, Married-spouse-absent, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Iran, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, United-States, >50K
44, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Philippines, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
41, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
46, Private, 9th, Widowed, Farming-fishing, Own-child, Black, Female,0,0,30, Philippines, <=50K
30, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,44, United-States, >50K
23, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,30, United-States, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
39, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,3150,0,48, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Ireland, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,24, Portugal, <=50K
62, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Peru, <=50K
30, Local-gov, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, United-States, >50K
18, Self-emp-not-inc, 10th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
32, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,1902,45, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1876,70, Jamaica, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,99999,0,50, United-States, >50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
29, State-gov, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Scotland, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Guatemala, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, El-Salvador, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,5213,0,40, United-States, >50K
17, Self-emp-not-inc, 11th, Never-married, Sales, Own-child, Black, Female,0,0,10, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
43, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Germany, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, Poland, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,12, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
28, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, Dominican-Republic, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Portugal, <=50K
69, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, Ireland, <=50K
34, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
30, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,15, Poland, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Ireland, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, >50K
24, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
27, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Iran, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hong, <=50K
27, Private, 9th, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,1486,0,45, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Male,0,0,37, Mexico, <=50K
23, Private, 10th, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, Japan, <=50K
47, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
25, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,29, France, >50K
25, Private, Some-college, Never-married, Prof-specialty, Wife, Black, Male,0,0,15, United-States, <=50K
74, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,4, Italy, >50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,30, Holand-Netherlands, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,3103,0,50, Hungary, <=50K
32, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,38, France, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, Peru, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Guatemala, <=50K
42, Self-emp-inc, 9th, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, Jamaica, >50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,60, Haiti, <=50K
19, Private, 10th, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,3939,0,50, Ireland, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Iran, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, >50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,30, United-States, <=50K
36, Federal-gov, Masters, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, Cuba, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
54, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, Honduras, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Ecuador, <=50K
40, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, Peru, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, Cuba, >50K
38, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Haiti, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,25, England, <=50K
25, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Dominican-Republic, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
43, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, White, Female,5027,0,40, Ireland, >50K
32, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
39, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
36, Local-gov, Assoc-voc, Divorced, Exec-managerial, Wife, White, Female,0,1840,40, United-States, <=50K
75, Private, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,20, Puerto-Rico, <=50K
46, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Nicaragua, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,44, China, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
42, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Honduras, >50K
39, Self-emp-not-inc, Assoc-acdm, Divorced, Tech-support, Not-in-family, Black, Female,3403,0,35, Trinadad&Tobago, <=50K
59, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,30, Mexico, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
37, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Ecuador, <=50K
39, Private, HS-grad, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,44, Vietnam, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Guatemala, >50K
32, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, >50K
68, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, Dominican-Republic, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,1661,65, Philippines, >50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,70, United-States, <=50K
33, State-gov, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,60, Philippines, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
58, State-gov, 10th, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,2444,0,60, Outlying-US(Guam-USVI-etc), <=50K
56, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,45, Scotland, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Italy, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, United-States, <=50K
53, Federal-gov, Assoc-acdm, Divorced, Craft-repair, Unmarried, Black, Female,0,0,60, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
62, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,20, Puerto-Rico, <=50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,2546,0,10, Cuba, <=50K
48, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
47, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Black, Female,0,2209,54, Puerto-Rico, >50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Canada, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,15, Laos, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,5013,0,50, Italy, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
42, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,25, Peru, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,3117,0,40, Italy, <=50K
49, State-gov, Assoc-acdm, Divorced, Other-service, Unmarried, White, Male,0,0,40, Poland, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Peru, >50K
25, Private, Assoc-voc, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
32, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,1489,38, United-States, >50K
29, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, Jamaica, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,48, Philippines, <=50K
38, Private, Some-college, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Holand-Netherlands, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Iran, <=50K
53, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Puerto-Rico, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3457,0,40, South, >50K
64, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,25, United-States, <=50K
55, Self-emp-not-inc, Doctorate, Separated, Prof-specialty, Husband, White, Male,0,1977,40, Ecuador, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,39, Portugal, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,35, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, Vietnam, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
37, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,1950,0,60, Honduras, >50K
57, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Jamaica, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
64, Without-pay, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
58, State-gov, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,45, United-States, <=50K
69, Self-emp-inc, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,2438,0,20, Philippines, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Japan, >50K
22, Private, 9th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,2415,8, United-States, >50K
56, Private, Assoc-acdm, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,70, Nicaragua, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, Ireland, <=50K
23, Private, Some-college, Divorced, Other-service, Own-child, Black, Female,0,0,30, India, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Columbia, <=50K
43, Private, Masters, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,50, Japan, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Nicaragua, >50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Private, 11th, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,30, Mexico, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,15, Holand-Netherlands, <=50K
35, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, Ecuador, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Holand-Netherlands, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, United-States, <=50K
56, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3886,0,60, Hong, >50K
24, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,30, Hungary, <=50K
58, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,35, Thailand, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,50, Germany, <=50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
26, Private, Some-college, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,50, Yugoslavia, <=50K
34, State-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,37, Jamaica, <=50K
22, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,35, Philippines, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,27, Iran, <=50K
24, Private, Preschool, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Germany, <=50K
36, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,54, Ecuador, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,50, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1887,36, Thailand, <=50K
17, State-gov, 10th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, Canada, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Hong, <=50K
49, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
43, Private, 9th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,25, Columbia, <=50K
21, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,48, Canada, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Mexico, <=50K
48, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Laos, <=50K
47, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
