47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
26, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
52, Private, 7th-8th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,4501,0,40, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Japan, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Nicaragua, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Greece, <=50K
43, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,70, Cuba, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,30, Iran, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Japan, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Thailand, <=50K
32, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Own-child, Black, Female,0,0,30, Guatemala, <=50K
52, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
49, Local-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, Scotland, >50K
19, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Thailand, <=50K
69, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,2004,12, Greece, >50K
26, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
28, Local-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,40, Dominican-Republic, <=50K
38, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, Haiti, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,50, Outlying-US(Guam-USVI-etc), >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,1883,40, England, <=50K
31, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Nicaragua, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,35, India, <=50K
49, Private, HS-grad, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Iran, <=50K
57, Private, Assoc-voc, Widowed, Exec-managerial, Husband, Other, Female,0,0,38, Greece, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,24, Germany, <=50K
66, Self-emp-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,35, Yugoslavia, <=50K
65, Private, Some-college, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
51, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,70, Iran, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,54, Jamaica, <=50K
21, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Columbia, <=50K
27, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
38, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
30, Private, Assoc-voc, Divorced, Exec-managerial, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Other, Female,3363,0,40, Nicaragua, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,35, Thailand, <=50K
33, Private, Bachelors, Widowed, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,28, Trinadad&Tobago, >50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
40, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,50, Thailand, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, Italy, <=50K
44, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,35, Peru, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,38, Columbia, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
52, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Canada, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,48, Columbia, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Italy, <=50K
45, Local-gov, Masters, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1977,40, Haiti, >50K
42, Self-emp-inc, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Guatemala, <=50K
50, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,8831,0,40, Taiwan, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Nicaragua, >50K
32, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Columbia, <=50K
50, State-gov, 9th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,20, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, South, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,48, Ecuador, <=50K
26, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,1740,45, Poland, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
33, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,54, Philippines, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,55, Mexico, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,1902,40, Trinadad&Tobago, >50K
21, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Trinadad&Tobago, >50K
43, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
24, Private, Some-college, Never-married, Sales, Unmarried, Other, Male,0,0,30, Taiwan, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, Puerto-Rico, <=50K
49, Without-pay, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, <=50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,5, India, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, England, <=50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,15024,0,60, Outlying-US(Guam-USVI-etc), >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, China, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Jamaica, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,48, Guatemala, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,3400,0,50, Jamaica, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Vietnam, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Honduras, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1723,40, Cuba, >50K
40, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,42, Philippines, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
37, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,15024,0,60, Portugal, >50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,40, Cuba, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,50, Jamaica, >50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, >50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
17, Private, 10th, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,3, Peru, >50K
36, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Thailand, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
28, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, El-Salvador, <=50K
47, Private, Some-college, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Iran, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Germany, <=50K
31, Local-gov, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,40, Mexico, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,30, Philippines, <=50K
30, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, China, <=50K
30, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Guatemala, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
54, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, England, >50K
54, Private, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,48, Vietnam, >50K
44, Private, Doctorate, Widowed, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,10, Yugoslavia, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,70, Japan, >50K
64, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,16, Jamaica, <=50K
65, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
36, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,70, United-States, <=50K
40, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, India, >50K
51, Local-gov, HS-grad, Never-married, Transport-moving, Husband, Other, Female,0,0,50, Scotland, <=50K
47, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,4386,0,50, Laos, >50K
45, Self-emp-inc, Bachelors, Married-AF-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,14830,0,40, Philippines, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,65, Haiti, <=50K
34, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
35, Local-gov, Assoc-acdm, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, >50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Haiti, <=50K
22, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,80, Guatemala, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,48, El-Salvador, <=50K
62, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Ecuador, <=50K
42, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Iran, <=50K
32, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Greece, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Philippines, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, El-Salvador, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Trinadad&Tobago, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Other, Male,0,1902,54, Scotland, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Poland, >50K
37, Private, Assoc-voc, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,10546,0,40, El-Salvador, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Cambodia, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Jamaica, >50K
20, Private, 12th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,16, Iran, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,15, Trinadad&Tobago, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Jamaica, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
61, State-gov, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Peru, <=50K
56, State-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,50, England, <=50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,20, Peru, >50K
41, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
39, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
31, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
36, Self-emp-not-inc, 10th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,48, Laos, <=50K
24, Private, 12th, Never-married, Transport-moving, Own-child, Other, Male,0,0,40, Cuba, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,1938,40, Greece, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, South, >50K
29, State-gov, Bachelors, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,39, India, <=50K
37, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, Ireland, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
26, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Trinadad&Tobago, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Honduras, >50K
30, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
41, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Thailand, >50K
59, Private, 10th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, South, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Haiti, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1976,65, Vietnam, >50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
32, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, Hong, <=50K
20, Private, 11th, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, Hong, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
61, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,45, Germany, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Germany, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Mexico, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,45, India, >50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,3333,0,54, Trinadad&Tobago, <=50K
52, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Thailand, <=50K
71, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
32, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, France, >50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, Dominican-Republic, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Philippines, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Ireland, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,36, Nicaragua, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Germany, <=50K
28, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,40, Hong, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,70, Germany, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
38, State-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,7298,0,40, Honduras, >50K
67, Self-emp-not-inc, Assoc-acdm, Widowed, Farming-fishing, Husband, Black, Male,0,0,12, Puerto-Rico, <=50K
56, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Iran, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, >50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Taiwan, >50K
47, Private, HS-grad, Widowed, Craft-repair, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,40, Puerto-Rico, >50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,8669,0,40, Cuba, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, India, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, Laos, <=50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Philippines, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,32, Taiwan, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,60, Laos, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, England, <=50K
38, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Portugal, <=50K
25, Private, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
31, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,3789,0,50, Ecuador, <=50K
53, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
27, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, El-Salvador, <=50K
41, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Scotland, <=50K
28, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,9610,0,50, South, >50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,4025,0,12, Greece, >50K
62, Federal-gov, Masters, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
29, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Other, Male,0,0,30, Dominican-Republic, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, Laos, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,38, Laos, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Cambodia, <=50K
47, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Mexico, >50K
22, State-gov, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,30, Hungary, <=50K
67, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,23075,0,40, Puerto-Rico, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Dominican-Republic, >50K
22, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, France, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Laos, <=50K
32, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
76, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,10, Canada, <=50K
24, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, South, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,3323,0,40, Guatemala, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Poland, >50K
