30, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
30, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,19, Taiwan, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Honduras, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Honduras, <=50K
27, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, Hungary, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, China, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,54, Vietnam, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
31, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, Ireland, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Italy, <=50K
73, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Greece, <=50K
23, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Honduras, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,24, Japan, >50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Cambodia, >50K
20, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,60, Thailand, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Puerto-Rico, >50K
21, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,15, Peru, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Cambodia, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, Cambodia, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Puerto-Rico, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,43, El-Salvador, >50K
60, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
34, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Thailand, >50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, Thailand, >50K
21, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, South, <=50K
31, Private, 9th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Trinadad&Tobago, >50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,45, Puerto-Rico, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Honduras, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Portugal, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Greece, <=50K
39, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,2415,40, Scotland, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Scotland, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Iran, >50K
20, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, Poland, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Poland, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Dominican-Republic, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,7298,0,35, Cambodia, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Haiti, <=50K
56, Federal-gov, HS-grad, Widowed, Tech-support, Not-in-family, White, Female,0,0,38, India, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Poland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Greece, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Iran, <=50K
22, Private, HS-grad, Divorced, Sales, Own-child, Black, Female,0,0,25, Canada, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,54, South, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,32, Ecuador, <=50K
55, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, China, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, Portugal, >50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,50, Cambodia, >50K
43, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,46, Italy, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
35, Private, 9th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
52, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
42, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Yugoslavia, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Yugoslavia, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
47, Local-gov, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,45, Honduras, <=50K
26, Private, 9th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, Columbia, >50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,50, El-Salvador, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Japan, >50K
25, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Portugal, <=50K
29, Private, Some-college, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, Cuba, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
22, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20, Columbia, <=50K
53, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
46, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, India, <=50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Japan, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
43, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,32, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
50, Private, 7th-8th, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Jamaica, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
59, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,37, Puerto-Rico, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Italy, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ireland, >50K
20, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Columbia, <=50K
56, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,20, United-States, <=50K
46, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,32, Philippines, <=50K
24, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Puerto-Rico, >50K
30, Private, Some-college, Never-married, Transport-moving, Other-relative, White, Female,0,0,40, China, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Outlying-US(Guam-USVI-etc), >50K
35, Local-gov, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,8378,0,45, Germany, >50K
31, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,30, Greece, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Taiwan, >50K
40, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Taiwan, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,8, Laos, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,54, Trinadad&Tobago, <=50K
43, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, Honduras, <=50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Greece, >50K
68, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, England, <=50K
37, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,2460,60, Puerto-Rico, <=50K
54, Self-emp-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
35, Private, Some-college, Never-married, Transport-moving, Wife, White, Female,0,0,20, El-Salvador, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Hungary, <=50K
89, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,5147,0,20, Germany, <=50K
32, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,14139,0,46, Nicaragua, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, France, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, South, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Canada, <=50K
33, Private, Some-college, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
44, Local-gov, HS-grad, Never-married, Sales, Wife, White, Male,0,0,43, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
26, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Scotland, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,48, Philippines, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,1979,40, Hong, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, Puerto-Rico, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, Iran, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Vietnam, <=50K
40, State-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,42, France, >50K
61, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,60, Scotland, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,6659,0,40, El-Salvador, >50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,65, South, <=50K
21, Private, 9th, Never-married, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Jamaica, >50K
21, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,62, Honduras, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1992,40, Ireland, <=50K
30, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, <=50K
25, Private, 10th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, >50K
41, Self-emp-not-inc, 10th, Divorced, Craft-repair, Wife, White, Male,0,0,40, Taiwan, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,65, Columbia, >50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,60, Ireland, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,1724,40, France, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Vietnam, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Nicaragua, >50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Germany, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, Yugoslavia, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
43, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Peru, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,75, Cuba, <=50K
53, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ireland, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,42, Laos, >50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Ecuador, <=50K
19, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Germany, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,42, Scotland, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, El-Salvador, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, England, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Scotland, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ecuador, <=50K
67, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,60, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,7687,0,40, United-States, >50K
78, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,5, Thailand, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, Dominican-Republic, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Vietnam, <=50K
24, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,16, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,38, India, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Laos, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,70, Columbia, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, England, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Honduras, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,2174,0,30, England, >50K
23, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,54, Poland, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, France, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,55, Haiti, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
54, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Scotland, >50K
54, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, South, <=50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,1583,38, Germany, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,10, Dominican-Republic, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, Poland, >50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
68, Private, 9th, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Cuba, <=50K
32, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, Cuba, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
60, Private, 7th-8th, Separated, Sales, Own-child, White, Male,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Columbia, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, Greece, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, France, >50K
28, Private, Some-college, Separated, Transport-moving, Own-child, White, Male,0,0,40, India, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, <=50K
53, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,31, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Scotland, <=50K
36, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, Haiti, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,3019,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
37, Private, 10th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Guatemala, >50K
66, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Iran, >50K
22, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Haiti, <=50K
64, Private, 7th-8th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,24, Peru, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Honduras, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Thailand, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Ecuador, <=50K
25, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, Japan, <=50K
60, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,3266,0,40, El-Salvador, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,10575,0,40, Yugoslavia, >50K
61, Private, 7th-8th, Widowed, Sales, Other-relative, White, Female,0,0,3, Laos, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, France, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
23, Private, Prof-school, Never-married, Sales, Own-child, White, Male,0,0,40, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,60, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
45, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1978,60, Italy, >50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Guatemala, <=50K
34, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,80, China, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,1606,84, Cambodia, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Laos, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Jamaica, <=50K
27, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Nicaragua, >50K
47, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Ireland, <=50K
27, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, England, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, South, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,10, Nicaragua, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, United-States, <=50K
33, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,40, Ireland, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Federal-gov, Bachelors, Divorced, Transport-moving, Wife, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Greece, >50K
38, Private, HS-grad, Widowed, Other-service, Wife, White, Male,0,0,32, Philippines, <=50K
65, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Nicaragua, >50K
29, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, Italy, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, >50K
24, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Jamaica, >50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ecuador, <=50K
26, Private, Masters, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Haiti, <=50K
