28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Italy, <=50K
64, Private, 7th-8th, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, Italy, <=50K
22, Private, Some-college, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,25, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,12, United-States, <=50K
37, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, United-States, >50K
27, Self-emp-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
48, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
45, Self-emp-not-inc, Prof-school, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,4445,0,40, United-States, >50K
75, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4073,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States, >50K
35, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,49, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,90, United-States, >50K
42, Private, Bachelors, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1992,40, United-States, >50K
37, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Federal-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, Black, Male,0,1902,40, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
39, Private, 5th-6th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,38, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
36, Private, 11th, Divorced, Machine-op-inspct, Husband, White, Female,0,0,38, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
79, Private, 7th-8th, Widowed, Craft-repair, Husband, White, Male,0,0,3, United-States, <=50K
53, Private, 10th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
24, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
30, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Husband, Black, Male,0,0,30, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, England, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
31, Self-emp-inc, Prof-school, Never-married, Craft-repair, Husband, Other, Female,0,0,45, United-States, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, 9th, Divorced, Sales, Husband, Black, Male,0,0,30, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Widowed, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,1945,30, United-States, >50K
35, Self-emp-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,70, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,60, Honduras, >50K
45, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Federal-gov, 5th-6th, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Wife, Black, Male,0,1887,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, White, Female,0,0,15, United-States, <=50K
52, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,1977,45, United-States, >50K
44, Private, Assoc-voc, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
45, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1977,60, United-States, >50K
58, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, United-States, >50K
38, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-inc, 10th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,4478,0,50, United-States, >50K
23, Private, Assoc-acdm, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, Mexico, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,40, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Cuba, >50K
34, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
34, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,7, United-States, >50K
46, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, South, >50K
19, Local-gov, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,45, United-States, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,7298,0,40, United-States, >50K
44, Private, 9th, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,4670,0,20, United-States, >50K
36, Private, HS-grad, Never-married, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
25, Self-emp-not-inc, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,7687,0,60, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, <=50K
27, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,43, Canada, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Assoc-voc, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, State-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,5013,0,40, United-States, >50K
53, Private, HS-grad, Divorced, Other-service, Husband, Black, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,1977,45, United-States, <=50K
36, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Male,0,0,15, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Other-relative, Black, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,15024,0,50, United-States, >50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
51, Private, Assoc-acdm, Widowed, Other-service, Husband, White, Male,0,0,20, United-States, >50K
36, Private, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,7298,0,54, Philippines, >50K
64, Self-emp-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
37, Private, 5th-6th, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,4386,0,40, United-States, >50K
34, Private, 10th, Separated, Transport-moving, Unmarried, White, Female,0,0,35, United-States, >50K
28, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
21, State-gov, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,4070,0,48, Ireland, >50K
19, Private, 12th, Never-married, Exec-managerial, Own-child, White, Female,0,0,17, El-Salvador, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
25, Private, 7th-8th, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States, <=50K
31, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, State-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,19, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,20, Ecuador, <=50K
59, Private, Some-college, Widowed, Other-service, Husband, White, Male,0,0,32, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,35, United-States, <=50K
45, Private, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Poland, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,48, United-States, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,75, United-States, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
35, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,4296,0,60, United-States, >50K
48, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,4680,0,99, United-States, >50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
22, State-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,2, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,4093,0,60, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
70, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
30, Private, 1st-4th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Bachelors, Divorced, Sales, Husband, Black, Female,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, Assoc-acdm, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
68, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,25485,0,45, United-States, >50K
38, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
30, Local-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Private, 10th, Widowed, Farming-fishing, Husband, Other, Male,0,0,50, United-States, >50K
25, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, 11th, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,45, United-States, <=50K
17, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,16, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Female,4288,0,55, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-spouse-absent, Other-service, Husband, White, Male,0,0,17, United-States, <=50K
27, Private, Doctorate, Never-married, Tech-support, Own-child, White, Male,0,0,45, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
22, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,26, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,9004,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
61, Private, 10th, Divorced, Sales, Husband, White, Male,0,0,30, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,25, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,12, United-States, <=50K
30, Federal-gov, Doctorate, Never-married, Handlers-cleaners, Husband, White, Female,0,0,45, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,30, United-States, >50K
28, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Female,0,0,68, United-States, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
76, Private, Bachelors, Widowed, Other-service, Not-in-family, White, Female,1158,0,7, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,24, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,30, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
63, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, >50K
51, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, Puerto-Rico, <=50K
47, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
51, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, >50K
22, Local-gov, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,30, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, Puerto-Rico, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1774,30, United-States, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, Black, Female,0,0,12, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,17, United-States, <=50K
77, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
69, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, El-Salvador, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,45, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,5013,0,40, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
