48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
36, Self-emp-not-inc, 11th, Never-married, Sales, Husband, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,4457,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
25, Private, Masters, Never-married, Other-service, Other-relative, Black, Female,0,0,40, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,10, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,65, United-States, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Wife, Black, Female,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,32, United-States, <=50K
20, Local-gov, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Masters, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,30, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Taiwan, >50K
33, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,31, United-States, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, >50K
58, State-gov, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Local-gov, Some-college, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Self-emp-inc, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
55, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,2505,40, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,42, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico, <=50K
34, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
86, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
44, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,2, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
34, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Masters, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
32, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,42, United-States, <=50K
38, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
53, Federal-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,37, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, United-States, >50K
25, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Prof-school, Never-married, Craft-repair, Husband, White, Male,0,1572,38, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
25, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
27, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1600,70, United-States, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,31, United-States, <=50K
63, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, United-States, >50K
40, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
29, Local-gov, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,4070,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,4386,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
42, Private, Some-college, Separated, Other-service, Wife, Black, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, State-gov, Masters, Never-married, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Mexico, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, Haiti, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Mexico, >50K
28, Federal-gov, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
53, Local-gov, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
59, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,940,30, United-States, <=50K
37, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,0,35, United-States, <=50K
40, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,99999,0,65, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,30, United-States, <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,36, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
28, Federal-gov, Masters, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,4650,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, >50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,1902,50, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1848,45, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,3325,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,12, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, <=50K
55, Private, Masters, Separated, Other-service, Unmarried, Black, Female,0,0,32, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,8614,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, 10th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1853,60, United-States, >50K
51, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
31, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
42, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,54, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,35, United-States, >50K
53, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,5178,0,40, United-States, <=50K
22, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
20, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,1990,40, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
20, Private, 10th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
37, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,2006,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2401,60, United-States, >50K
45, Local-gov, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,424,45, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, India, <=50K
36, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,48, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
40, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,5178,0,48, United-States, >50K
27, Private, Masters, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Divorced, Adm-clerical, Other-relative, White, Female,0,0,36, United-States, <=50K
24, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Hong, <=50K
59, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,886,60, United-States, >50K
28, Private, 10th, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Male,0,2257,40, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,2228,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,6587,0,65, Yugoslavia, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,58, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
55, Federal-gov, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,0,0,38, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1887,60, United-States, <=50K
47, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
47, Private, 10th, Never-married, Adm-clerical, Wife, White, Female,0,1661,40, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
50, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Local-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,48, United-States, <=50K
28, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Female,3490,0,50, United-States, >50K
26, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,2591,0,40, United-States, <=50K
32, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
51, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,20, United-States, <=50K
41, Federal-gov, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1887,54, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, State-gov, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
54, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,12, Nicaragua, <=50K
35, Private, Masters, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, England, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Canada, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,4066,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
38, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1529,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Federal-gov, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1616,54, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
51, Private, Some-college, Widowed, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
64, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Prof-school, Never-married, Sales, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
25, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,54, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
53, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,60, United-States, >50K
34, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
67, Self-emp-not-inc, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,24, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
73, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16, Yugoslavia, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States, >50K
40, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,15, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, Mexico, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, South, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
