50, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,65, United-States, >50K
40, Local-gov, Some-college, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,29, United-States, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
39, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,60, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,50, United-States, >50K
34, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,35, England, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
46, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Mexico, <=50K
53, Self-emp-inc, Assoc-acdm, Widowed, Sales, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
39, Self-emp-inc, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
23, Local-gov, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
36, Private, 11th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1604,40, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
27, State-gov, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,70, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
50, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Philippines, >50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
44, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,15024,0,40, United-States, >50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,2186,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,29, United-States, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Other-relative, White, Female,0,1978,40, United-States, >50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, 9th, Never-married, Other-service, Own-child, Black, Male,0,0,24, United-States, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, Canada, <=50K
29, Self-emp-not-inc, 11th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, 7th-8th, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
19, Private, 5th-6th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
23, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, Doctorate, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1738,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Male,3103,0,10, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
42, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,99, United-States, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
43, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,1902,40, United-States, >50K
51, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Holand-Netherlands, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
48, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,45, United-States, >50K
57, Private, Doctorate, Widowed, Handlers-cleaners, Husband, White, Female,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,60, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
45, Federal-gov, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,1975,40, United-States, <=50K
21, Private, Masters, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
20, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,29, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
34, State-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,7687,0,50, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,38, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,29, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,20, Italy, <=50K
52, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
35, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, 9th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,1887,40, United-States, >50K
33, State-gov, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,65, Cuba, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,10, Puerto-Rico, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,47, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,1887,70, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
47, Private, 9th, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
21, State-gov, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
41, Self-emp-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,6736,0,38, United-States, <=50K
25, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Female,0,0,29, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
25, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,29, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, Canada, >50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,7, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
62, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,80, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
29, State-gov, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,29, United-States, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,10520,0,32, El-Salvador, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1888,40, United-States, >50K
35, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, 9th, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,45, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1741,25, China, <=50K
40, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,20, United-States, <=50K
65, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,12, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
34, Private, Masters, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,1977,29, United-States, <=50K
41, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,48, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, >50K
68, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,27780,0,40, United-States, >50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,75, United-States, >50K
64, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
37, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,55, United-States, >50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
57, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, Hungary, >50K
52, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,24, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,29, United-States, <=50K
44, Private, Bachelors, Divorced, Protective-serv, Husband, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,25, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,29, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Iran, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, 11th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,67, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,29, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, United-States, <=50K
34, Private, Bachelors, Never-married, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1672,45, United-States, >50K
57, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,8614,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, <=50K
31, Private, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,29, United-States, <=50K
41, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, United-States, <=50K
38, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,2591,0,40, United-States, >50K
41, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,45, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,1887,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Male,0,0,29, Yugoslavia, <=50K
19, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Iran, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, 11th, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, Black, Male,0,0,40, Portugal, <=50K
43, Private, Some-college, Divorced, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, >50K
25, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
49, Private, Bachelors, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,7298,0,40, United-States, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Local-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
70, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, United-States, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,60, United-States, >50K
53, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
40, Self-emp-inc, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, United-States, >50K
44, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,1887,45, United-States, >50K
52, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,16, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,1902,25, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, >50K
28, Local-gov, Prof-school, Never-married, Exec-managerial, Own-child, White, Male,0,1593,45, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,35, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,10, United-States, <=50K
69, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3094,0,40, United-States, <=50K
