37, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Hungary, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, Italy, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Ireland, <=50K
59, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,4832,0,16, Poland, >50K
46, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Ecuador, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,7687,0,42, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, Columbia, >50K
51, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Hungary, <=50K
30, Self-emp-inc, HS-grad, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,6601,0,45, Outlying-US(Guam-USVI-etc), <=50K
32, Federal-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, <=50K
40, Private, Masters, Never-married, Sales, Wife, Black, Male,0,0,30, Honduras, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, Cuba, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,54, Trinadad&Tobago, <=50K
26, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Dominican-Republic, >50K
22, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, India, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
26, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,1876,38, El-Salvador, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,23, United-States, <=50K
49, Federal-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, England, >50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Scotland, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
38, Self-emp-not-inc, Some-college, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Hong, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,60, Haiti, >50K
37, Local-gov, Assoc-voc, Never-married, Other-service, Unmarried, Black, Male,0,0,30, Italy, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Cambodia, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, England, <=50K
27, State-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
51, State-gov, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, Columbia, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, England, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, United-States, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
37, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,65, Mexico, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,35, El-Salvador, <=50K
45, Local-gov, Masters, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
48, Private, Prof-school, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Mexico, >50K
21, Private, Bachelors, Divorced, Other-service, Own-child, Other, Male,0,0,20, Cambodia, >50K
25, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, Hong, <=50K
46, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Columbia, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
61, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,21, Mexico, <=50K
41, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,35, England, >50K
30, Private, 11th, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Japan, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,15, Yugoslavia, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Vietnam, >50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Nicaragua, >50K
58, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,8, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Cambodia, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Ecuador, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,7687,0,40, Greece, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Honduras, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
40, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Thailand, <=50K
58, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Canada, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,7298,0,88, Hong, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, Italy, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Ecuador, <=50K
17, Private, 11th, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Thailand, <=50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, Vietnam, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,89, Cambodia, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Jamaica, <=50K
26, Private, Bachelors, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,1607,50, Dominican-Republic, <=50K
57, Federal-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Peru, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,60, Puerto-Rico, <=50K
63, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
50, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,8614,0,50, Germany, >50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,27, China, <=50K
44, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,60, Japan, <=50K
42, State-gov, Some-college, Widowed, Transport-moving, Unmarried, Black, Male,0,0,40, Cuba, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, India, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Hungary, >50K
41, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,45, Guatemala, <=50K
66, Private, 7th-8th, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,60, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,36, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,5577,0,40, Portugal, >50K
36, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,42, El-Salvador, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,35, Portugal, <=50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, El-Salvador, >50K
46, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
18, Private, 12th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,1520,0,12, Philippines, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Hong, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,43, Ecuador, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,54, Taiwan, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,20, England, <=50K
70, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,12, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,65, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,24, Japan, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,35, China, >50K
49, State-gov, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,8, Scotland, <=50K
26, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Yugoslavia, <=50K
45, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, Greece, <=50K
57, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,1733,45, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,60, Yugoslavia, >50K
24, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, Haiti, <=50K
37, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,48, Dominican-Republic, <=50K
43, Private, Some-college, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Iran, <=50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, China, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,60, United-States, >50K
28, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
36, Local-gov, HS-grad, Married-spouse-absent, Other-service, Wife, Black, Male,0,0,38, Yugoslavia, >50K
35, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, France, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,38, Germany, <=50K
41, State-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Portugal, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Yugoslavia, >50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,48, Jamaica, <=50K
53, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,60, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,45, Scotland, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
64, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
33, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Female,0,0,35, Haiti, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,25, Trinadad&Tobago, <=50K
27, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7683,0,50, El-Salvador, >50K
40, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,35, Cuba, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Philippines, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Wife, Other, Female,0,0,45, Portugal, >50K
53, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
43, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,24, Hong, >50K
21, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,25, Ireland, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Germany, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Japan, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
42, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Husband, Black, Female,0,0,38, United-States, <=50K
31, Private, 11th, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,1, Guatemala, <=50K
49, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,2095,40, United-States, >50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,1566,65, Portugal, <=50K
55, Federal-gov, Some-college, Divorced, Other-service, Unmarried, White, Male,0,0,38, Haiti, <=50K
36, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,38, Ecuador, <=50K
41, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
31, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,70, England, <=50K
28, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Greece, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,70, Laos, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Greece, <=50K
55, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,50, India, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Other, Male,15024,0,40, Philippines, >50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Taiwan, >50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Hungary, >50K
58, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Japan, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Japan, <=50K
36, Private, Some-college, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Canada, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,87, Vietnam, >50K
45, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, England, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Mexico, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, South, <=50K
34, Federal-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,50, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Sales, Wife, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Private, Prof-school, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,99999,0,50, England, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,80, Jamaica, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, Thailand, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Puerto-Rico, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Vietnam, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, China, >50K
64, Private, 5th-6th, Divorced, Other-service, Not-in-family, White, Male,0,0,8, Peru, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, England, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,38, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Philippines, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,3050,0,45, Cuba, >50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, China, <=50K
21, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Honduras, <=50K
28, Private, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, Canada, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, France, <=50K
58, Private, Bachelors, Divorced, Craft-repair, Husband, Other, Male,0,0,35, Canada, >50K
28, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
31, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, England, <=50K
25, State-gov, Some-college, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,35, Trinadad&Tobago, <=50K
20, Federal-gov, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,1672,30, Columbia, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Honduras, <=50K
25, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Philippines, <=50K
21, Private, 11th, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
24, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
64, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Italy, <=50K
31, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
24, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Greece, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
38, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Iran, <=50K
36, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,45, South, <=50K
58, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, Hong, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,25, Yugoslavia, <=50K
60, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, France, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, United-States, <=50K
46, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Ireland, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Columbia, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, India, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,30, El-Salvador, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Other, Male,7687,0,40, Iran, >50K
50, Self-emp-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,45, Laos, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,65, Cambodia, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, South, <=50K
41, Self-emp-not-inc, Masters, Divorced, Transport-moving, Own-child, Black, Female,0,0,40, Ireland, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Mexico, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Columbia, <=50K
45, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Peru, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, South, >50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,14999,0,45, Trinadad&Tobago, >50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Poland, >50K
19, State-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Italy, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,37, Cuba, <=50K
26, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,40, Poland, <=50K
38, State-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Philippines, >50K
50, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Italy, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Iran, <=50K
54, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
53, Federal-gov, Masters, Separated, Prof-specialty, Not-in-family, Other, Male,15024,0,54, Philippines, >50K
64, State-gov, 7th-8th, Widowed, Protective-serv, Not-in-family, White, Female,0,0,20, Canada, <=50K
