21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Ecuador, <=50K
64, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,30, Cuba, <=50K
60, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,32, Hungary, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Thailand, >50K
67, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
45, Private, 9th, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Taiwan, <=50K
35, Self-emp-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Honduras, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,5199,0,40, Nicaragua, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Greece, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,45, South, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Thailand, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,40, Vietnam, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,36, Laos, <=50K
42, State-gov, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,38, Yugoslavia, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, Vietnam, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,43, Honduras, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3451,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Germany, <=50K
50, Private, Some-college, Separated, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,35, Guatemala, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Greece, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,42, Poland, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Taiwan, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,60, India, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1876,40, United-States, >50K
52, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
17, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
45, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
70, Private, 1st-4th, Widowed, Craft-repair, Husband, Other, Female,0,0,12, Holand-Netherlands, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,52, Japan, <=50K
54, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Widowed, Prof-specialty, Wife, White, Female,0,1887,10, Portugal, <=50K
52, State-gov, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, Cuba, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,90785,0,40, Haiti, >50K
43, State-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Italy, >50K
45, Private, Assoc-acdm, Married-spouse-absent, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,70, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
58, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,5013,0,40, Philippines, <=50K
44, Federal-gov, Bachelors, Widowed, Exec-managerial, Husband, White, Female,0,0,40, South, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,5178,0,40, United-States, >50K
41, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Japan, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Peru, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,43, United-States, <=50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,24, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,45, Poland, <=50K
24, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,16, Philippines, <=50K
48, Private, Prof-school, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,1970,50, Thailand, >50K
42, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Laos, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, Hong, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Taiwan, <=50K
35, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
41, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, China, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,2414,0,20, Ecuador, <=50K
56, Local-gov, 9th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Iran, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Taiwan, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Greece, <=50K
45, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Iran, <=50K
42, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
62, State-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,38, India, >50K
29, Private, Some-college, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Female,7687,0,52, Thailand, >50K
56, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, Portugal, >50K
65, Private, 7th-8th, Widowed, Adm-clerical, Wife, Black, Male,0,0,16, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
63, Private, 7th-8th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Female,4092,0,60, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, Nicaragua, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
54, Private, 10th, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Italy, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,99, United-States, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,15, China, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,66, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Canada, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,44, Yugoslavia, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
55, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,25, Hong, <=50K
41, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,91, Nicaragua, >50K
18, Private, Assoc-voc, Never-married, Protective-serv, Own-child, Black, Male,0,0,15, Guatemala, <=50K
43, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Jamaica, <=50K
54, Private, Bachelors, Divorced, Farming-fishing, Unmarried, White, Male,3970,0,45, Nicaragua, <=50K
34, Private, HS-grad, Separated, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
44, Private, 9th, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
53, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, Other, Male,0,0,25, Scotland, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Germany, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, Taiwan, <=50K
46, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Unmarried, Black, Female,0,0,65, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
34, Private, Prof-school, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Haiti, <=50K
57, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Hungary, <=50K
58, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Thailand, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,14413,0,45, Philippines, >50K
27, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
41, Self-emp-not-inc, Doctorate, Separated, Other-service, Husband, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,75, England, <=50K
58, Local-gov, Some-college, Widowed, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, India, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Cuba, >50K
20, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,1928,40, United-States, <=50K
55, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
50, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Ireland, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,8, Japan, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Other, Male,0,0,40, Taiwan, <=50K
33, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Hungary, >50K
46, Private, 7th-8th, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,15, Philippines, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,42, Holand-Netherlands, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Columbia, >50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, >50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
31, Private, Some-college, Widowed, Exec-managerial, Own-child, White, Male,0,0,50, Portugal, >50K
25, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
51, State-gov, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,15, Hungary, <=50K
34, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Peru, <=50K
60, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Sales, Wife, Asian-Pac-Islander, Female,7687,0,10, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Iran, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, United-States, <=50K
49, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,42, Hungary, <=50K
54, Private, Masters, Married-civ-spouse, Transport-moving, Own-child, Other, Female,7298,0,60, Poland, >50K
27, State-gov, Some-college, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,50, Ecuador, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,54, Trinadad&Tobago, >50K
68, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, Canada, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,65, Taiwan, >50K
39, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Japan, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, France, <=50K
38, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,55, Philippines, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, South, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
58, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
24, Private, Prof-school, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,2101,0,40, Outlying-US(Guam-USVI-etc), >50K
61, Local-gov, 1st-4th, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,23, Philippines, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,38, United-States, >50K
43, Private, HS-grad, Divorced, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,2252,48, South, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1887,60, Guatemala, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
45, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Honduras, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Nicaragua, >50K
57, Private, Masters, Married-spouse-absent, Farming-fishing, Not-in-family, Black, Male,0,0,78, Dominican-Republic, >50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Greece, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,50, Canada, <=50K
35, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,30, Ireland, <=50K
41, Federal-gov, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Ireland, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Nicaragua, <=50K
31, Private, Some-college, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,10, France, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Jamaica, <=50K
34, Self-emp-not-inc, Some-college, Widowed, Sales, Unmarried, White, Male,0,0,35, United-States, <=50K
58, Private, Assoc-acdm, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1930,40, Cambodia, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,52, Cuba, >50K
22, Private, 11th, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Cuba, <=50K
22, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, Jamaica, <=50K
42, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Trinadad&Tobago, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,65, Peru, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,30, Germany, <=50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
68, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Mexico, <=50K
53, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Columbia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,40, Iran, <=50K
73, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
26, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
46, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, England, <=50K
18, Private, 9th, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Mexico, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, Mexico, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,60, Haiti, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Germany, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
33, Private, 9th, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,60, Canada, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,32, Japan, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Iran, <=50K
41, Self-emp-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,40, Poland, <=50K
35, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Hong, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
25, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, <=50K
33, Self-emp-inc, Masters, Divorced, Adm-clerical, Husband, Black, Female,0,1978,60, Columbia, >50K
60, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,24, Hong, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Canada, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,50, Hong, <=50K
21, Private, Bachelors, Never-married, Other-service, Husband, Black, Female,0,0,40, France, <=50K
30, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, South, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, South, >50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, England, <=50K
25, Private, Masters, Never-married, Other-service, Husband, Other, Male,0,0,40, Guatemala, <=50K
40, Self-emp-not-inc, Bachelors, Married-spouse-absent, Craft-repair, Own-child, White, Male,0,0,60, France, <=50K
56, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Male,0,0,40, Yugoslavia, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Other-relative, White, Male,0,0,35, India, <=50K
41, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,20, Haiti, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
25, Federal-gov, Bachelors, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,40, Trinadad&Tobago, >50K
27, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
60, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Canada, >50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Other-relative, Other, Male,0,0,30, England, <=50K
22, Private, Bachelors, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Italy, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,30, France, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,54, Iran, <=50K
45, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, Haiti, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,50, France, <=50K
68, Self-emp-inc, Assoc-voc, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,40, France, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
38, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, England, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Haiti, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,70, Dominican-Republic, >50K
33, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
52, Self-emp-inc, 7th-8th, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, Thailand, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, China, <=50K
45, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,7687,0,40, Poland, <=50K
