56, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
60, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, United-States, <=50K
32, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,41, United-States, <=50K
38, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
67, Self-emp-not-inc, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,24, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,37, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,4418,0,50, United-States, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,3465,0,50, Canada, <=50K
21, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Female,0,0,10, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,6, United-States, <=50K
50, Private, Masters, Widowed, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,54, United-States, >50K
23, Private, Prof-school, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, 9th, Divorced, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
43, Private, Some-college, Separated, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Jamaica, <=50K
20, Private, 11th, Married-civ-spouse, Protective-serv, Own-child, White, Female,4034,0,25, United-States, <=50K
26, State-gov, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, Prof-school, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,37, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Widowed, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,25, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,1979,50, United-States, >50K
44, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Female,0,0,6, United-States, <=50K
44, Federal-gov, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
52, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,1977,50, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,20, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,54, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Other, Female,0,0,40, United-States, >50K
41, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
39, Private, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,35, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,2927,0,35, United-States, <=50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,20, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Germany, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, Haiti, <=50K
27, Private, Bachelors, Divorced, Sales, Wife, Black, Female,3256,0,45, United-States, <=50K
57, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
37, Federal-gov, Masters, Divorced, Other-service, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Prof-school, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
34, Private, 5th-6th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, 11th, Divorced, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,24, United-States, <=50K
44, Local-gov, Some-college, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
42, Self-emp-not-inc, Doctorate, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
36, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
18, Self-emp-not-inc, 9th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
36, Private, Some-college, Separated, Exec-managerial, Own-child, White, Male,0,1902,40, United-States, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7694,0,60, Jamaica, >50K
48, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,38, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
64, Local-gov, HS-grad, Widowed, Farming-fishing, Not-in-family, Other, Female,0,0,12, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, >50K
62, Local-gov, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
39, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, 11th, Widowed, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,35, Trinadad&Tobago, <=50K
38, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, 11th, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
21, Private, Assoc-voc, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,78, United-States, >50K
34, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,16, Honduras, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 1st-4th, Never-married, Other-service, Husband, Black, Male,0,0,30, United-States, >50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Other-relative, White, Female,0,0,25, United-States, >50K
41, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Local-gov, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,54, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, Portugal, <=50K
35, Private, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,32, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, 5th-6th, Never-married, Sales, Own-child, Black, Female,0,1972,40, United-States, >50K
34, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,43, Dominican-Republic, <=50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,32, United-States, <=50K
37, Private, Bachelors, Separated, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,43, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Own-child, White, Female,3893,0,35, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,80, United-States, >50K
35, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
47, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
50, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,4210,0,54, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,37, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,5013,0,20, United-States, >50K
46, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,42, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, United-States, >50K
59, Private, Assoc-acdm, Divorced, Sales, Husband, White, Female,0,0,40, Japan, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,8321,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
39, Private, Assoc-acdm, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Never-married, Transport-moving, Not-in-family, Black, Female,4073,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, United-States, >50K
73, Private, Prof-school, Widowed, Sales, Unmarried, White, Female,0,0,10, El-Salvador, >50K
47, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
61, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, Doctorate, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,99999,0,60, United-States, >50K
26, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Female,3547,0,40, United-States, >50K
27, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,20, United-States, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,8224,0,10, United-States, <=50K
60, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,36, United-States, <=50K
24, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Other-relative, White, Female,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
41, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,1902,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,50, United-States, >50K
46, Private, Assoc-voc, Divorced, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, 12th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
68, Self-emp-inc, Masters, Widowed, Transport-moving, Not-in-family, White, Male,0,0,12, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, Cuba, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,35, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,1977,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,15024,0,40, United-States, <=50K
26, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
58, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, >50K
38, State-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,25, United-States, <=50K
33, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,38, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
70, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,15, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, >50K
22, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,1977,20, United-States, <=50K
24, Local-gov, Some-college, Never-married, Sales, Husband, White, Female,0,0,35, United-States, <=50K
56, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Mexico, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
20, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Italy, <=50K
59, State-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
54, State-gov, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, >50K
24, Private, Some-college, Married-spouse-absent, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
75, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7685,0,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,31, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Mexico, <=50K
48, Local-gov, 11th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
51, Private, 10th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, HS-grad, Widowed, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, 10th, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
26, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States, <=50K
44, Private, Masters, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
45, Federal-gov, Bachelors, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, >50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, >50K
21, Local-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Divorced, Other-service, Own-child, White, Female,0,0,35, Iran, <=50K
36, Self-emp-not-inc, HS-grad, Married-spouse-absent, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
31, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,60, United-States, >50K
38, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Mexico, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Separated, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
32, State-gov, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Italy, <=50K
