56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
27, Private, 9th, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,44, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Honduras, <=50K
55, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
40, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,43, South, >50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
59, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,21, Hungary, >50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, United-States, >50K
57, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,43, Peru, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, Japan, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, South, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Peru, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Laos, <=50K
77, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,26758,0,45, Germany, >50K
25, Private, Bachelors, Separated, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Honduras, <=50K
71, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,20, Canada, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,2402,0,40, Philippines, <=50K
42, Private, 9th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Greece, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Philippines, <=50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1848,40, France, >50K
21, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,65, France, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
90, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,19245,0,60, Laos, >50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Thailand, >50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,24, Japan, >50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,35, Iran, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, Laos, <=50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,43, Columbia, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
48, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
59, State-gov, Masters, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,60, England, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Other-relative, Other, Male,0,0,43, England, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,44, Nicaragua, <=50K
51, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
53, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, Vietnam, <=50K
39, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
38, State-gov, 10th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, >50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,0,2438,68, Mexico, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,80, Mexico, <=50K
28, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Laos, <=50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1888,74, Yugoslavia, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,2211,0,40, Portugal, >50K
24, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,45, Jamaica, <=50K
55, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,44, Poland, >50K
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,2001,40, Haiti, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,45, South, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Poland, <=50K
48, Private, Prof-school, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
66, Self-emp-not-inc, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Haiti, >50K
19, Local-gov, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,24, India, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Canada, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Hong, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, United-States, >50K
44, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,35, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Haiti, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
52, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,50, Hong, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
46, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,3805,0,40, Vietnam, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,99999,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
45, Private, Masters, Never-married, Protective-serv, Unmarried, Other, Female,0,0,36, Portugal, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Ireland, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, South, <=50K
71, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,24, Scotland, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Female,13798,0,40, El-Salvador, >50K
44, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Other, Female,3177,0,50, Thailand, <=50K
22, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,24, Puerto-Rico, <=50K
48, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,52, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Peru, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,60, Iran, <=50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Haiti, >50K
30, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Some-college, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Iran, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1977,50, Dominican-Republic, <=50K
63, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,3307,0,50, Peru, <=50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, Other, Male,0,0,24, Dominican-Republic, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Germany, <=50K
66, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, Iran, <=50K
34, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,52, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, South, <=50K
49, Private, HS-grad, Separated, Prof-specialty, Husband, Other, Female,0,0,40, Mexico, <=50K
35, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,30, Dominican-Republic, <=50K
47, Private, HS-grad, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, United-States, <=50K
53, Private, 11th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,3897,0,40, Scotland, >50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1887,40, Guatemala, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1977,40, Trinadad&Tobago, >50K
70, State-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,25, Haiti, <=50K
36, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Other, Female,3053,0,40, Dominican-Republic, <=50K
23, Private, 12th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Poland, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,0,20, Japan, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Philippines, <=50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Thailand, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,1, Honduras, <=50K
55, State-gov, 5th-6th, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
56, State-gov, 10th, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
63, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
59, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,33, Mexico, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Other, Male,0,0,30, Laos, <=50K
46, State-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,25, Peru, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
29, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
47, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,54, Mexico, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,80, Peru, <=50K
41, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Female,0,0,40, Haiti, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Philippines, >50K
63, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,44, Ecuador, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,3805,0,30, Greece, >50K
31, Local-gov, Bachelors, Divorced, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
65, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,3137,0,20, Honduras, <=50K
51, Private, Some-college, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Trinadad&Tobago, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Thailand, >50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
21, Local-gov, Masters, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,8, Peru, >50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,44, India, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Yugoslavia, >50K
25, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1405,0,40, Canada, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,20, France, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
56, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, France, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, England, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
22, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,27, Laos, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
29, Private, Assoc-voc, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
54, Private, 10th, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
35, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
70, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,5070,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,32, Greece, <=50K
35, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,3137,0,44, Haiti, >50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, >50K
25, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,33, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,50, Dominican-Republic, >50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Vietnam, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,44, Nicaragua, <=50K
31, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1887,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,9, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4902,0,40, Puerto-Rico, >50K
55, Private, Bachelors, Separated, Exec-managerial, Husband, Black, Male,0,0,60, Hungary, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,60, England, >50K
69, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, China, >50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Laos, <=50K
60, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,32, Germany, <=50K
71, Private, 7th-8th, Widowed, Priv-house-serv, Wife, Asian-Pac-Islander, Male,0,0,20, England, <=50K
37, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,2118,40, Japan, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,30, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Nicaragua, >50K
58, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,5178,0,40, Peru, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Germany, <=50K
39, Private, Assoc-voc, Separated, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, <=50K
27, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, Cambodia, <=50K
25, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,36, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,68, France, >50K
21, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Poland, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, France, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Peru, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, China, <=50K
48, Federal-gov, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,44, Puerto-Rico, >50K
28, Private, Some-college, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Cambodia, <=50K
56, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
51, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,24, Germany, <=50K
90, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,3562,0,20, India, >50K
40, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Honduras, <=50K
27, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, >50K
39, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,60, Nicaragua, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Honduras, >50K
55, Federal-gov, HS-grad, Married-spouse-absent, Transport-moving, Husband, Other, Female,0,0,44, England, >50K
20, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
28, Private, 11th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, Hong, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,5013,0,50, Hong, >50K
47, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, Hong, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Japan, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,1576,40, Nicaragua, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,14203,0,50, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Honduras, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Columbia, <=50K
66, Private, Masters, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,50, Trinadad&Tobago, <=50K
90, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,2475,0,40, Thailand, >50K
55, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Honduras, <=50K
55, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,32, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, Poland, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,15, Germany, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,27, Ireland, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Jamaica, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
55, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,32, Yugoslavia, <=50K
28, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
62, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
38, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, England, <=50K
