28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Greece, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,65, Iran, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, India, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Japan, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, Portugal, <=50K
33, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Portugal, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,44, Ireland, >50K
36, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Other, Female,3103,0,40, Columbia, >50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Honduras, >50K
60, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
29, Self-emp-inc, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,40, Yugoslavia, >50K
57, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
90, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,99, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
74, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,14, Taiwan, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Hong, >50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Jamaica, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,36, Greece, <=50K
27, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Unmarried, Black, Male,0,0,75, Japan, <=50K
29, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,8735,0,50, Iran, >50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Taiwan, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Germany, >50K
36, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Guatemala, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,35, Iran, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1885,48, Nicaragua, >50K
59, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,30, Dominican-Republic, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Vietnam, >50K
29, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, Poland, <=50K
57, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,24878,0,20, Puerto-Rico, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Haiti, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Dominican-Republic, <=50K
54, Private, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, Germany, <=50K
54, Private, 9th, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Germany, >50K
27, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Cambodia, <=50K
39, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Taiwan, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Thailand, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,54, Iran, >50K
59, Federal-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,60, Dominican-Republic, <=50K
21, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
27, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Canada, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Iran, <=50K
60, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,20, Peru, <=50K
41, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, Cambodia, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, India, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,45, Trinadad&Tobago, >50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
46, Federal-gov, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ecuador, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,30, Peru, >50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,37, Peru, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Peru, >50K
54, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,60, Hong, >50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, <=50K
49, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,60, Germany, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,75, Vietnam, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, India, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,50, Philippines, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7602,0,40, Vietnam, >50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
52, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
42, Self-emp-not-inc, Some-college, Separated, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,1572,40, England, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
31, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, Iran, <=50K
62, Self-emp-not-inc, Doctorate, Widowed, Other-service, Not-in-family, Other, Female,0,0,2, Scotland, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Cambodia, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, France, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,1977,40, France, <=50K
55, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
63, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,40, France, >50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Portugal, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Italy, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, France, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Male,0,0,40, Poland, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, Laos, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,40, South, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,2885,0,60, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
31, Private, 9th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, Hong, <=50K
22, Private, Some-college, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,10, Italy, <=50K
59, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, England, <=50K
35, Private, 7th-8th, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,54, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,25, Thailand, <=50K
32, Private, HS-grad, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
26, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, England, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, England, <=50K
53, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,10, Japan, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,30, Puerto-Rico, <=50K
26, State-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,38, Greece, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, England, >50K
64, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Hong, <=50K
31, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Nicaragua, <=50K
35, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Ireland, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
17, Private, Bachelors, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Philippines, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,6246,0,40, South, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
53, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Puerto-Rico, <=50K
39, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, Other, Female,0,0,40, Hong, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Nicaragua, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hong, >50K
39, State-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Poland, <=50K
27, Private, 9th, Divorced, Adm-clerical, Own-child, Black, Female,0,0,20, South, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, China, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,30, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,48, South, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,25, Hungary, <=50K
53, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, India, <=50K
27, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, Other, Male,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
32, Private, Bachelors, Never-married, Tech-support, Husband, Black, Male,3123,0,40, Cuba, >50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, India, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Ecuador, <=50K
64, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
22, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,30, Thailand, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Female,0,0,10, Greece, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,2851,0,40, Greece, >50K
54, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,1581,0,52, Outlying-US(Guam-USVI-etc), >50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,54, Hungary, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, Canada, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
24, Private, 10th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
27, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,2175,0,40, Canada, <=50K
60, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,3325,0,40, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, China, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Portugal, <=50K
64, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,21, Ireland, <=50K
46, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Male,3103,0,35, Scotland, <=50K
30, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Cuba, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,1887,60, Portugal, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,2019,40, South, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, England, >50K
68, Local-gov, Some-college, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,2, Hong, <=50K
26, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Yugoslavia, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, India, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, India, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, >50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Hungary, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,7687,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Iran, <=50K
34, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,43, Yugoslavia, >50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,16, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,89, Iran, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, Dominican-Republic, <=50K
26, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Ireland, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,50, Peru, >50K
38, Self-emp-inc, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,50, Hong, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, <=50K
33, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Honduras, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,50, Greece, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Iran, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Unmarried, Black, Male,0,0,50, Puerto-Rico, <=50K
47, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
37, Private, HS-grad, Married-spouse-absent, Transport-moving, Own-child, White, Male,0,0,73, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, >50K
57, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,2319,40, United-States, <=50K
29, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,24, Iran, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,72, India, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,35, England, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,72, Nicaragua, <=50K
23, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Puerto-Rico, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,45, Honduras, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,35, India, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Columbia, >50K
46, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, <=50K
44, Private, Assoc-acdm, Widowed, Transport-moving, Not-in-family, Black, Male,0,0,54, Cuba, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,7298,0,40, Philippines, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,35, Scotland, >50K
52, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, Other, Male,0,0,40, Cambodia, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Peru, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, Japan, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
77, Private, HS-grad, Widowed, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,11, Nicaragua, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,45, Laos, <=50K
43, Private, 10th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Hong, <=50K
21, Private, HS-grad, Never-married, Sales, Wife, Black, Female,0,0,40, Yugoslavia, <=50K
54, Private, HS-grad, Separated, Machine-op-inspct, Husband, Black, Female,0,0,40, Laos, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Taiwan, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1887,40, Nicaragua, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
37, Private, HS-grad, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
39, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Female,0,0,50, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,40, Japan, <=50K
49, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, Yugoslavia, <=50K
25, Federal-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
41, Private, Doctorate, Separated, Transport-moving, Wife, Asian-Pac-Islander, Female,0,1902,40, Laos, <=50K
55, Local-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,40, Japan, <=50K
43, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
57, State-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
53, Local-gov, Doctorate, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,35, Yugoslavia, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
62, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, England, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,48, Scotland, <=50K
58, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,1, Greece, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,45, France, <=50K
29, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Taiwan, <=50K
29, Private, HS-grad, Separated, Craft-repair, Husband, Other, Male,0,0,50, Cuba, <=50K
24, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,35, Canada, <=50K
46, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, Columbia, >50K
38, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,12584,0,40, Nicaragua, <=50K
