57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
36, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,20, United-States, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,54, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,4581,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
20, State-gov, Some-college, Never-married, Sales, Wife, White, Female,2127,0,10, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,648,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1909,40, United-States, >50K
44, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,15024,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
59, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
21, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States, <=50K
61, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,38, Cuba, <=50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Separated, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
71, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3137,0,50, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7918,0,50, United-States, >50K
23, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1880,50, United-States, <=50K
50, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
67, Federal-gov, Bachelors, Divorced, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 7th-8th, Widowed, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
71, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,71, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,4790,0,45, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,6, United-States, <=50K
59, Without-pay, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1985,50, United-States, >50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
62, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K
19, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1973,60, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Separated, Tech-support, Wife, White, Female,0,0,20, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,70, United-States, >50K
38, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,46, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,21, United-States, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,60, United-States, <=50K
29, Local-gov, Assoc-voc, Never-married, Exec-managerial, Own-child, Black, Male,0,0,65, United-States, <=50K
90, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,53, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, State-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
61, Private, 7th-8th, Married-spouse-absent, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
46, Private, 9th, Never-married, Other-service, Wife, White, Female,0,0,50, United-States, <=50K
19, Federal-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
32, Private, 7th-8th, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
49, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,70, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3135,0,29, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
58, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,50, United-States, >50K
54, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Some-college, Widowed, Other-service, Unmarried, White, Female,2196,0,38, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,50, United-States, <=50K
79, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Widowed, Protective-serv, Wife, White, Male,0,0,30, United-States, >50K
40, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,7298,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
48, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,79, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 10th, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
46, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
39, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
66, Private, Bachelors, Divorced, Sales, Unmarried, White, Male,0,0,8, United-States, <=50K
60, Self-emp-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, Hungary, <=50K
36, Private, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,30847,0,50, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
48, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Self-emp-inc, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,40, United-States, >50K
51, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,60, United-States, >50K
52, Self-emp-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, >50K
38, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,99999,0,45, United-States, >50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
39, Private, Assoc-acdm, Married-spouse-absent, Prof-specialty, Not-in-family, Other, Female,0,0,50, United-States, >50K
61, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
41, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,54, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,41, United-States, <=50K
30, Private, Masters, Never-married, Prof-specialty, Unmarried, White, Female,3891,0,45, United-States, <=50K
31, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Philippines, >50K
41, Private, 12th, Never-married, Handlers-cleaners, Husband, White, Male,2931,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Private, Masters, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, 10th, Separated, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,3416,0,40, United-States, >50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Mexico, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,45, United-States, <=50K
37, Local-gov, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,75, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
30, Federal-gov, HS-grad, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
34, Private, 12th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
57, Local-gov, Assoc-voc, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,54, United-States, <=50K
45, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,29, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Private, Doctorate, Separated, Prof-specialty, Unmarried, Black, Female,6774,0,45, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,2036,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,4, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, 7th-8th, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
48, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
45, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,36, United-States, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,38, United-States, <=50K
43, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,54, Puerto-Rico, <=50K
54, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, 5th-6th, Separated, Sales, Husband, Black, Male,0,0,30, United-States, <=50K
35, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, White, Male,0,0,60, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,40, United-States, <=50K
44, Federal-gov, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,64, United-States, <=50K
51, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,6958,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,2161,0,35, United-States, <=50K
49, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Ireland, >50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, United-States, >50K
70, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Masters, Married-spouse-absent, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,20, United-States, >50K
