38, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
41, Private, Some-college, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
17, Private, 10th, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, Greece, <=50K
50, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,4272,0,40, Taiwan, >50K
21, Local-gov, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Jamaica, <=50K
52, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Laos, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
68, Private, 9th, Divorced, Sales, Not-in-family, Black, Male,0,0,20, Greece, >50K
57, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,60, Columbia, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, Mexico, >50K
43, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, >50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, >50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,1666,50, Hong, >50K
34, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Portugal, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,4983,0,40, United-States, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,8, Canada, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Peru, <=50K
19, State-gov, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Thailand, <=50K
40, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, >50K
47, Private, Bachelors, Separated, Exec-managerial, Wife, Black, Male,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, Laos, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, United-States, >50K
20, Private, 1st-4th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, China, <=50K
44, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Yugoslavia, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
33, Private, HS-grad, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,60, China, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Yugoslavia, >50K
50, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,45, Canada, >50K
31, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
27, Private, Assoc-voc, Never-married, Protective-serv, Unmarried, Black, Male,0,0,45, Haiti, <=50K
43, Self-emp-not-inc, Assoc-voc, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,52, Guatemala, <=50K
34, Private, 12th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,44, United-States, >50K
34, Local-gov, Doctorate, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
27, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Mexico, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, Dominican-Republic, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,65, United-States, <=50K
60, Local-gov, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,35, Scotland, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,15, Scotland, <=50K
22, Private, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Female,3034,0,20, Japan, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, El-Salvador, >50K
35, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
63, Private, Assoc-voc, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
75, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,10, Portugal, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,40, Haiti, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,40, Thailand, >50K
43, Private, Some-college, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Italy, <=50K
34, Local-gov, Bachelors, Widowed, Exec-managerial, Husband, Black, Female,0,1848,45, India, >50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Trinadad&Tobago, >50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,40, Ireland, <=50K
50, Private, Masters, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,36, Canada, <=50K
33, Private, 9th, Widowed, Transport-moving, Husband, Black, Female,0,0,40, Vietnam, <=50K
25, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Haiti, <=50K
47, Federal-gov, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Thailand, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,3, Germany, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, Honduras, <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
37, Local-gov, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Greece, <=50K
29, Private, Some-college, Never-married, Transport-moving, Husband, Black, Female,0,0,35, Philippines, <=50K
44, Private, 7th-8th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,44, Jamaica, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Haiti, <=50K
39, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,40, China, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,7298,0,40, Trinadad&Tobago, >50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
56, Private, 10th, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,3168,0,40, Germany, >50K
60, Private, Masters, Married-civ-spouse, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,11, Thailand, <=50K
38, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Iran, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Cambodia, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,43, Columbia, <=50K
33, State-gov, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Italy, >50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,35, Hungary, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,3895,0,40, Nicaragua, >50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,45, Vietnam, <=50K
52, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Protective-serv, Not-in-family, Other, Female,0,0,35, Vietnam, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Hungary, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, Portugal, <=50K
50, State-gov, Preschool, Widowed, Prof-specialty, Husband, White, Male,0,0,50, Ireland, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, India, >50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
68, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,10211,0,30, Philippines, <=50K
19, Private, Assoc-voc, Never-married, Farming-fishing, Husband, Black, Male,0,0,45, Japan, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
32, Federal-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
44, Private, Masters, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,7687,0,43, Ecuador, >50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
35, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
39, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,1740,40, Scotland, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,44, Greece, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Japan, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Cambodia, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7298,0,43, France, >50K
58, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Ecuador, <=50K
55, Private, HS-grad, Widowed, Exec-managerial, Wife, Other, Male,0,0,35, Taiwan, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Haiti, <=50K
26, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,35, Portugal, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,2029,60, Hong, >50K
56, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Scotland, <=50K
19, Private, Some-college, Separated, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,20, Guatemala, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,42, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Holand-Netherlands, <=50K
59, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,5221,0,40, Haiti, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Husband, Black, Female,0,0,6, Jamaica, <=50K
64, Private, HS-grad, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Holand-Netherlands, <=50K
32, Private, Prof-school, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,30, Dominican-Republic, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Cuba, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,6549,0,40, Ireland, <=50K
24, Private, Assoc-voc, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,30, Laos, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, State-gov, Assoc-voc, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Cuba, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Iran, <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, South, <=50K
51, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,40, Philippines, >50K
21, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Nicaragua, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,15024,0,60, Hungary, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
20, Private, 11th, Married-civ-spouse, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Greece, <=50K
34, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,45, Yugoslavia, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
54, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
27, Local-gov, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,50, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1879,54, Germany, >50K
62, Private, 1st-4th, Married-spouse-absent, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, India, <=50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Thailand, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,30, Haiti, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,70, Dominican-Republic, >50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,45, Dominican-Republic, <=50K
56, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,78, United-States, <=50K
49, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
38, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
41, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, Other, Male,7298,0,35, Laos, >50K
32, Private, Bachelors, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,40, China, <=50K
51, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Italy, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
51, Self-emp-inc, HS-grad, Separated, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, <=50K
49, Private, Some-college, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
56, Private, 12th, Widowed, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,5008,0,40, Ecuador, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Black, Female,0,0,40, Cuba, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,4566,0,40, Scotland, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,1739,40, Honduras, >50K
68, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
46, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,7687,0,40, Portugal, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
50, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7298,0,60, Philippines, <=50K
73, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hong, <=50K
47, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Laos, <=50K
56, Self-emp-inc, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Male,0,0,50, Guatemala, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,1891,40, Greece, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Holand-Netherlands, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, <=50K
32, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
30, Self-emp-not-inc, Doctorate, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Puerto-Rico, <=50K
45, Local-gov, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Thailand, <=50K
22, Private, Some-college, Divorced, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
45, Private, Assoc-acdm, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Scotland, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
51, Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Poland, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,1902,50, Vietnam, >50K
90, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Male,0,0,40, Hungary, >50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15007,0,50, Hong, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,5982,0,40, Cuba, >50K
56, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,1895,60, Dominican-Republic, >50K
36, Local-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Male,0,1981,40, El-Salvador, <=50K
41, Private, Prof-school, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Taiwan, <=50K
37, Self-emp-not-inc, 10th, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,2, Nicaragua, <=50K
24, Private, 11th, Never-married, Craft-repair, Husband, Other, Female,0,1848,40, Greece, >50K
59, Private, HS-grad, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,20, Hungary, <=50K
51, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,35, India, <=50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, South, <=50K
25, Private, Some-college, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Philippines, >50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ireland, >50K
35, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, France, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,50, Guatemala, <=50K
49, Self-emp-not-inc, 9th, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1671,50, Peru, >50K
44, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,1638,40, Holand-Netherlands, >50K
50, Private, Doctorate, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,54, Taiwan, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Ecuador, <=50K
35, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, France, <=50K
37, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Philippines, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,24, Haiti, >50K
26, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, England, >50K
59, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,99999,0,40, Greece, >50K
27, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,40, Ireland, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,24, Italy, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Laos, >50K
29, Private, HS-grad, Divorced, Tech-support, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
46, Private, Masters, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, Scotland, <=50K
46, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1848,40, Haiti, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, England, >50K
37, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,36, Iran, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,44, Cuba, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Holand-Netherlands, >50K
41, Private, Assoc-acdm, Separated, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,54, Taiwan, >50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,20, England, <=50K
37, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1905,40, Honduras, >50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, Portugal, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
40, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,50, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Dominican-Republic, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Peru, >50K
27, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, South, >50K
