62, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,49, Ecuador, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Mexico, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Vietnam, <=50K
54, Private, 1st-4th, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
24, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, Philippines, <=50K
54, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, Germany, <=50K
21, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Yugoslavia, <=50K
38, Private, 7th-8th, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
63, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,2197,60, El-Salvador, <=50K
41, Private, 10th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,15, Poland, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,70, Portugal, >50K
31, Private, 5th-6th, Never-married, Craft-repair, Own-child, White, Female,0,0,48, Hungary, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, China, <=50K
46, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,35, Poland, <=50K
47, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Female,3338,0,40, United-States, >50K
51, Self-emp-not-inc, Doctorate, Never-married, Sales, Not-in-family, White, Male,0,0,50, Germany, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,60, Italy, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Iran, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,60, Taiwan, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, France, <=50K
59, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,1740,9, Portugal, <=50K
29, Private, 10th, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,32, United-States, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
23, Private, Some-college, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
76, Private, HS-grad, Separated, Adm-clerical, Husband, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), >50K
62, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, South, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,32, Columbia, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1741,40, Ireland, >50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Yugoslavia, <=50K
54, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,74, Thailand, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,54, Jamaica, <=50K
31, Private, Prof-school, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Portugal, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, Mexico, <=50K
60, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,2235,50, Cuba, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, <=50K
36, Federal-gov, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,45, Mexico, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, >50K
69, Private, Assoc-acdm, Widowed, Other-service, Unmarried, White, Male,0,0,30, Poland, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Jamaica, >50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, Thailand, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Japan, <=50K
33, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,50, Japan, <=50K
38, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, <=50K
38, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,60, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
29, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,50, Cuba, <=50K
30, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, Thailand, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Ecuador, <=50K
77, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,12, Guatemala, <=50K
43, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Philippines, >50K
41, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Poland, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,45, Scotland, <=50K
33, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, Hungary, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Greece, <=50K
19, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,15, Honduras, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,36, Philippines, >50K
27, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Philippines, >50K
40, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,75, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, United-States, >50K
29, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Jamaica, >50K
58, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, France, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Iran, >50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,60, Haiti, >50K
70, Private, 7th-8th, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,27743,0,78, India, >50K
30, Private, Bachelors, Never-married, Craft-repair, Unmarried, Other, Female,0,0,70, Greece, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Mexico, <=50K
28, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
47, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,54, France, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, Guatemala, >50K
24, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hungary, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,82, Trinadad&Tobago, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1902,40, Taiwan, <=50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, Prof-school, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
24, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
55, Private, 9th, Divorced, Prof-specialty, Wife, Other, Female,0,0,45, Cambodia, <=50K
64, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
53, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,38, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,31, United-States, <=50K
57, Private, Bachelors, Separated, Handlers-cleaners, Not-in-family, White, Female,7298,0,40, Iran, <=50K
43, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,32, South, <=50K
33, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Germany, >50K
34, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Male,2177,0,50, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, Hungary, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,15024,0,40, Germany, >50K
57, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, Peru, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Honduras, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,4386,0,99, Hong, >50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,12, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,50, Ecuador, <=50K
34, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
71, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,30, Cambodia, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, Other, Male,0,0,7, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Ireland, <=50K
21, Private, HS-grad, Never-married, Other-service, Wife, Other, Female,0,0,25, Hungary, <=50K
23, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,15023,0,40, Nicaragua, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, South, <=50K
62, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
55, Private, Masters, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
42, Federal-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, Guatemala, <=50K
54, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, France, <=50K
45, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Italy, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Portugal, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,80, Hong, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Peru, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,7687,0,40, Japan, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
31, State-gov, 11th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,1860,0,36, Haiti, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Dominican-Republic, <=50K
64, Local-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Vietnam, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
49, Private, Bachelors, Never-married, Protective-serv, Husband, Other, Male,0,0,60, Poland, <=50K
22, Federal-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Iran, >50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ecuador, >50K
52, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,35, Haiti, <=50K
35, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Peru, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,80, England, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
39, Self-emp-not-inc, 7th-8th, Never-married, Other-service, Wife, Other, Female,0,0,46, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,45, United-States, >50K
35, Private, 9th, Never-married, Protective-serv, Not-in-family, White, Male,0,0,54, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Scotland, >50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Italy, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Jamaica, >50K
52, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,48, Portugal, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,54, Italy, >50K
65, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,24, Japan, <=50K
47, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, >50K
44, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,58, Jamaica, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Female,3657,0,40, India, >50K
26, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,47, Dominican-Republic, <=50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,50, Puerto-Rico, >50K
47, Private, 5th-6th, Divorced, Armed-Forces, Not-in-family, White, Male,0,0,54, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, England, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,50, Columbia, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,60, Nicaragua, >50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Vietnam, >50K
62, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
36, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,75, Nicaragua, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
29, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
36, Local-gov, HS-grad, Widowed, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,10, Hong, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Hungary, <=50K
46, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,60, Jamaica, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,12, India, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,1670,40, South, <=50K
38, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Male,0,0,44, Vietnam, <=50K
41, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,45, Portugal, <=50K
70, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,35, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,7687,0,50, United-States, >50K
59, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Scotland, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,1902,40, Haiti, <=50K
45, Private, Assoc-voc, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
45, Private, Doctorate, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Puerto-Rico, <=50K
61, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Peru, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Haiti, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
64, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,10520,0,50, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,54, United-States, >50K
40, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
23, Private, 9th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
54, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Male,0,0,30, India, <=50K
68, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,30, Thailand, >50K
51, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,8, Hungary, <=50K
38, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,1899,50, Japan, <=50K
36, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Puerto-Rico, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Columbia, >50K
22, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,15, Dominican-Republic, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,4745,0,40, Laos, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,2242,0,40, Germany, <=50K
42, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, Hungary, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,48, Greece, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,50, Scotland, <=50K
39, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, China, <=50K
36, Private, Some-college, Widowed, Craft-repair, Wife, White, Female,0,0,40, Trinadad&Tobago, <=50K
51, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,40, China, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Haiti, <=50K
38, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Thailand, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,11, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,64, United-States, >50K
54, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,50, Peru, <=50K
31, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, France, <=50K
