25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,11192,0,50, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,38, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,50, United-States, >50K
51, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,70, United-States, <=50K
26, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7687,0,30, United-States, <=50K
44, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, 9th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Doctorate, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, 11th, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,36, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,7687,0,40, United-States, <=50K
30, State-gov, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Widowed, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
37, Self-emp-not-inc, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,52, United-States, <=50K
20, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, United-States, <=50K
32, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
35, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
38, Private, 7th-8th, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,55, United-States, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,0,1881,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,30, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, United-States, <=50K
35, State-gov, 12th, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
46, State-gov, 10th, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
79, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,42, United-States, >50K
22, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
22, Private, 11th, Never-married, Sales, Unmarried, White, Female,0,0,12, United-States, <=50K
38, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,72, United-States, <=50K
56, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,3325,0,30, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
25, Private, HS-grad, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, 5th-6th, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
44, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, United-States, >50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,3, Iran, <=50K
47, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,8149,0,40, United-States, <=50K
28, Private, 12th, Never-married, Sales, Wife, White, Male,0,0,2, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,61, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
47, State-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,30, United-States, <=50K
60, Private, 10th, Never-married, Prof-specialty, Wife, Black, Female,7315,0,20, United-States, >50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Tech-support, Wife, White, Female,0,0,65, United-States, >50K
40, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Widowed, Adm-clerical, Other-relative, Other, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Federal-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,2950,0,60, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
25, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
45, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,1977,50, United-States, <=50K
23, Private, HS-grad, Separated, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,7687,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,35, Mexico, >50K
51, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Cambodia, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,1977,35, United-States, <=50K
60, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
70, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,25, Dominican-Republic, >50K
41, Private, HS-grad, Married-spouse-absent, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States, <=50K
70, Self-emp-inc, Bachelors, Divorced, Adm-clerical, Husband, White, Female,5034,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,50, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,30, Mexico, <=50K
37, Federal-gov, 10th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Never-married, Farming-fishing, Husband, White, Male,4469,0,40, United-States, >50K
45, Local-gov, Prof-school, Widowed, Exec-managerial, Not-in-family, White, Male,0,1977,60, China, >50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,26, United-States, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,5, United-States, <=50K
22, Private, Some-college, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,30, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,80, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Divorced, Sales, Husband, White, Female,0,1966,40, United-States, <=50K
47, Federal-gov, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, >50K
41, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
21, Private, 10th, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
31, Local-gov, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
73, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Philippines, >50K
25, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, >50K
47, Local-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
58, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,24, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,24, United-States, <=50K
59, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, United-States, >50K
89, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,45, United-States, >50K
62, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,16, United-States, <=50K
46, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
35, Private, 10th, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
27, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, >50K
49, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,45, Cuba, <=50K
24, Private, Assoc-acdm, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,40, Mexico, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Mexico, <=50K
41, Private, Doctorate, Widowed, Handlers-cleaners, Wife, White, Male,0,1902,44, United-States, >50K
41, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
54, Local-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
64, Private, Masters, Widowed, Other-service, Husband, White, Female,0,0,8, Philippines, <=50K
34, Private, 11th, Never-married, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,7298,0,40, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3127,0,40, United-States, >50K
38, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, 12th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Ireland, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
48, Federal-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,32, Jamaica, <=50K
42, Private, 12th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Cuba, >50K
38, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, >50K
41, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,1908,45, United-States, >50K
59, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,20, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Mexico, <=50K
27, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,3128,0,50, United-States, <=50K
27, Private, HS-grad, Separated, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,38, United-States, <=50K
44, Private, Assoc-acdm, Separated, Prof-specialty, Husband, Black, Male,0,0,45, Jamaica, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,72, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Germany, >50K
44, Private, Masters, Divorced, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
38, Federal-gov, Assoc-acdm, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
56, Private, 10th, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, Mexico, >50K
35, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
82, Local-gov, Bachelors, Widowed, Machine-op-inspct, Husband, White, Male,0,0,32, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
50, Federal-gov, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,3840,0,40, Germany, >50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,60, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Wife, White, Male,0,0,92, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, >50K
31, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,41, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
44, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
45, Federal-gov, 12th, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
89, Self-emp-not-inc, 1st-4th, Widowed, Adm-clerical, Husband, Black, Female,0,0,25, United-States, <=50K
45, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Male,0,1977,50, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,43, United-States, <=50K
46, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Divorced, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
36, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,3103,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,60, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,65, United-States, >50K
35, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,38, United-States, <=50K
57, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
25, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
65, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
