47, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,2009,50, United-States, >50K
79, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,15, United-States, <=50K
29, Private, 11th, Divorced, Prof-specialty, Husband, White, Male,7687,0,40, Columbia, >50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
68, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,1723,40, United-States, <=50K
35, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
73, Private, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,16, United-States, <=50K
61, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,81, El-Salvador, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,99, United-States, >50K
26, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
47, Private, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,45, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
59, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
37, Local-gov, HS-grad, Separated, Transport-moving, Husband, White, Male,0,2017,60, United-States, >50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
31, State-gov, 12th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,10, United-States, <=50K
24, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
30, Federal-gov, Some-college, Widowed, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Taiwan, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,43, United-States, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, Ireland, >50K
35, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Mexico, <=50K
25, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
23, Without-pay, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,40, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,4065,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
19, State-gov, Assoc-voc, Never-married, Other-service, Unmarried, White, Male,0,0,30, United-States, <=50K
40, Private, Assoc-voc, Separated, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
60, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Female,15024,0,72, United-States, >50K
44, Federal-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Male,3325,0,30, United-States, <=50K
31, Private, Some-college, Separated, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, Federal-gov, Bachelors, Never-married, Other-service, Husband, White, Female,3506,0,50, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Mexico, <=50K
65, Private, Masters, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,50, United-States, >50K
21, Private, Masters, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
90, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Vietnam, >50K
49, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, Vietnam, <=50K
59, Private, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,2341,0,30, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Dominican-Republic, >50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
24, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,2874,0,12, United-States, <=50K
20, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
22, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,15024,0,40, United-States, >50K
37, Local-gov, Some-college, Never-married, Protective-serv, Wife, Black, Female,0,0,10, United-States, <=50K
22, Private, 11th, Divorced, Sales, Not-in-family, White, Female,0,0,25, United-States, >50K
43, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Prof-school, Separated, Protective-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
42, Private, 5th-6th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,40, Taiwan, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1977,50, United-States, <=50K
24, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,4824,0,30, United-States, >50K
27, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
48, Private, 7th-8th, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, HS-grad, Separated, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Mexico, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2042,65, United-States, >50K
46, Local-gov, Some-college, Widowed, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
40, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2045,60, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, United-States, >50K
19, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
49, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,40, United-States, >50K
45, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
56, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,2174,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
38, State-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States, >50K
38, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, >50K
33, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,60, United-States, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
41, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,54, United-States, <=50K
19, Private, Bachelors, Separated, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Honduras, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, United-States, <=50K
23, Self-emp-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,42, United-States, >50K
22, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,6, United-States, <=50K
46, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
47, Private, Some-college, Separated, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,38, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Japan, <=50K
32, Private, Assoc-voc, Separated, Handlers-cleaners, Husband, White, Female,0,0,24, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Assoc-voc, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,7298,0,40, United-States, >50K
22, State-gov, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,38, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
20, Private, Masters, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,30, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,1977,50, United-States, <=50K
46, Private, HS-grad, Divorced, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2049,50, United-States, >50K
18, State-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,16, Jamaica, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,10, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, Cuba, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Other-relative, Black, Male,0,0,20, United-States, <=50K
37, Self-emp-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, Masters, Separated, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,17, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,50, United-States, <=50K
27, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,1887,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,30, United-States, >50K
57, Without-pay, HS-grad, Widowed, Adm-clerical, Wife, White, Male,0,0,20, United-States, <=50K
43, Private, Assoc-voc, Divorced, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,1977,40, Trinadad&Tobago, >50K
66, Private, Bachelors, Divorced, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
52, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,16, United-States, <=50K
55, State-gov, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
28, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States, >50K
46, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
39, Private, Assoc-acdm, Separated, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
53, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Germany, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, Mexico, <=50K
20, Self-emp-not-inc, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,2394,0,54, United-States, <=50K
56, Local-gov, 9th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
45, Private, Some-college, Separated, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
54, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,10, United-States, >50K
21, Local-gov, 11th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,77, United-States, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Mexico, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,1974,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,4070,0,40, United-States, >50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
27, Private, 11th, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,23, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,68, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, >50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
22, Federal-gov, Some-college, Never-married, Tech-support, Unmarried, Black, Female,0,0,20, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
29, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Separated, Exec-managerial, Own-child, White, Male,99999,0,55, United-States, >50K
39, Private, Some-college, Separated, Craft-repair, Unmarried, White, Male,0,0,38, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
36, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,30, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,50, China, <=50K
22, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,5178,0,40, United-States, >50K
22, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Canada, <=50K
73, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,17, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2041,48, United-States, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, >50K
32, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, Peru, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Laos, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,27, United-States, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,2401,0,45, United-States, >50K
42, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, >50K
58, Private, Masters, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Sales, Husband, Black, Female,0,0,40, Cambodia, <=50K
38, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,50, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Craft-repair, Wife, White, Male,0,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,60, United-States, >50K
64, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,40, United-States, >50K
47, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States, >50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,14191,0,55, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
38, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Male,0,0,45, United-States, <=50K
33, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,55, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
54, Private, 5th-6th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, >50K
51, Local-gov, Assoc-voc, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
44, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,18, United-States, <=50K
32, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, United-States, >50K
27, Private, Bachelors, Divorced, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
