21, Private, HS-grad, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
52, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,88, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
31, Without-pay, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
68, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4090,0,60, United-States, >50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
21, State-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,10, United-States, <=50K
33, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, England, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1949,54, United-States, >50K
44, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Male,4853,0,60, United-States, >50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, Mexico, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
70, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States, <=50K
68, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,2166,0,45, United-States, <=50K
33, Local-gov, Some-college, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, >50K
28, Private, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, >50K
59, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,60, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Without-pay, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,3103,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Cuba, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,4066,0,54, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,50, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,3416,0,48, United-States, >50K
31, Private, Bachelors, Divorced, Other-service, Wife, Black, Female,0,0,16, United-States, <=50K
33, Federal-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
23, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
37, Private, Bachelors, Widowed, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Mexico, >50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,4386,0,40, United-States, <=50K
55, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
63, Private, HS-grad, Separated, Farming-fishing, Wife, White, Female,0,0,20, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Separated, Handlers-cleaners, Wife, Black, Female,0,0,30, United-States, <=50K
49, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,4098,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Some-college, Divorced, Machine-op-inspct, Wife, White, Male,0,0,12, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Separated, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,42, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
64, State-gov, Masters, Widowed, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1479,25, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17, United-States, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, 10th, Divorced, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,1848,45, United-States, <=50K
59, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,40, United-States, >50K
26, Private, Bachelors, Never-married, Sales, Wife, Black, Female,0,0,35, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
32, Self-emp-inc, HS-grad, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
32, Private, HS-grad, Separated, Other-service, Wife, Black, Male,0,0,15, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, <=50K
44, State-gov, HS-grad, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
48, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, Hong, >50K
32, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, >50K
65, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
65, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,8, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
50, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,36, United-States, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Female,0,0,45, Mexico, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
62, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
42, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
74, Private, Masters, Divorced, Adm-clerical, Husband, White, Male,0,2016,50, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Columbia, <=50K
57, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, Columbia, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
28, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
27, Private, 11th, Divorced, Craft-repair, Own-child, Black, Female,0,0,45, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,60, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
68, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
60, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
47, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
32, Private, 12th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
44, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,60, United-States, <=50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, El-Salvador, >50K
47, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,44, United-States, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, >50K
58, Private, Assoc-voc, Divorced, Tech-support, Unmarried, Black, Female,14120,0,40, United-States, >50K
67, Private, 12th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Separated, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
23, Private, 11th, Separated, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,45, United-States, <=50K
60, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,88, United-States, >50K
21, Private, 5th-6th, Never-married, Other-service, Own-child, Black, Male,0,0,25, United-States, <=50K
26, Federal-gov, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Puerto-Rico, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
24, Private, Masters, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, China, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
52, Private, 10th, Divorced, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
63, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,75, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, 11th, Widowed, Exec-managerial, Not-in-family, Other, Female,0,0,60, United-States, >50K
54, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,43, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,24, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2170,40, United-States, >50K
40, Private, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
20, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
34, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
44, Private, Some-college, Divorced, Other-service, Wife, Black, Female,0,0,32, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3414,0,60, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,43, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
28, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,27, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,37, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
21, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
72, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,2139,0,16, United-States, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Male,5178,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,74, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,30, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
47, Private, 10th, Divorced, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
22, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1883,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,38, United-States, >50K
50, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
46, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1879,50, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
50, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
49, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
26, Local-gov, 9th, Never-married, Adm-clerical, Own-child, White, Female,0,1672,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Private, 11th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,33, United-States, <=50K
50, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,4386,0,54, United-States, >50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1978,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,50, Japan, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,65, United-States, <=50K
38, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
55, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2728,0,40, Cuba, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Never-married, Transport-moving, Wife, White, Male,0,0,35, Puerto-Rico, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
24, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,84, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,50, Mexico, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, State-gov, HS-grad, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,37, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Separated, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
25, Private, Masters, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,60, United-States, <=50K
26, Private, 12th, Never-married, Craft-repair, Wife, White, Male,2899,0,35, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, South, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
