33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,3103,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
39, Private, HS-grad, Separated, Priv-house-serv, Unmarried, White, Male,0,0,22, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,20, United-States, <=50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,5, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,50, United-States, >50K
63, Private, 10th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,99999,0,50, United-States, >50K
28, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,24, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,4650,0,54, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Divorced, Sales, Own-child, Black, Male,0,0,40, Vietnam, <=50K
46, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1671,50, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,25, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, 7th-8th, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
22, Private, HS-grad, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,20, Germany, <=50K
26, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,35, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
32, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
39, Private, Masters, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, Honduras, <=50K
65, Federal-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,8, United-States, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
19, Federal-gov, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,4, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,1887,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, 10th, Divorced, Sales, Other-relative, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,15, United-States, <=50K
36, Private, HS-grad, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Other-relative, Other, Female,0,0,45, United-States, <=50K
34, Private, Assoc-acdm, Separated, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
32, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
72, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,20, United-States, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,7687,0,40, United-States, >50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
47, Local-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,50, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, >50K
40, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1854,40, United-States, <=50K
70, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,7, Dominican-Republic, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4776,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
35, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,65, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Female,3908,0,40, United-States, >50K
22, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,30, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Separated, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,37, United-States, <=50K
78, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1671,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
25, Private, 11th, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,4650,0,40, United-States, >50K
58, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,35, Philippines, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
29, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,3862,0,40, United-States, <=50K
22, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, 7th-8th, Divorced, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Exec-managerial, Own-child, Black, Female,0,0,48, United-States, <=50K
42, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, >50K
51, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,46, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Wife, White, Male,2413,0,24, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States, >50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
64, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,15, United-States, <=50K
30, Private, Some-college, Never-married, Farming-fishing, Wife, White, Male,0,0,60, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Federal-gov, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,20, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
56, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
34, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Federal-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,0,0,12, United-States, >50K
56, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, Germany, >50K
42, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
40, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, Mexico, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
26, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
63, Self-emp-not-inc, 9th, Divorced, Transport-moving, Not-in-family, White, Female,2191,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,14202,0,35, United-States, >50K
52, Local-gov, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
34, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
30, Local-gov, 10th, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1885,50, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
62, State-gov, 10th, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, State-gov, 10th, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
58, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
64, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
67, Federal-gov, 9th, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,10, United-States, >50K
50, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,1651,45, United-States, <=50K
37, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Portugal, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, United-States, >50K
30, Private, Assoc-voc, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,52, United-States, <=50K
25, State-gov, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, >50K
22, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,60, Puerto-Rico, <=50K
50, Self-emp-not-inc, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Female,0,0,75, United-States, <=50K
27, Private, Masters, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,2406,40, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1867,45, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,50, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
33, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,9, United-States, <=50K
22, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
81, State-gov, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
26, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Separated, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Own-child, White, Male,0,0,42, United-States, >50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,24, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,48, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Divorced, Other-service, Other-relative, White, Male,0,0,45, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,35, Portugal, <=50K
60, Private, HS-grad, Widowed, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, >50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
61, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,10847,0,60, Mexico, >50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
58, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
60, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,35, United-States, >50K
21, State-gov, Masters, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Craft-repair, Wife, White, Male,0,0,35, United-States, <=50K
29, Private, Bachelors, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1976,50, United-States, >50K
20, Self-emp-not-inc, 11th, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,5013,0,35, United-States, >50K
21, State-gov, Bachelors, Divorced, Other-service, Own-child, White, Male,0,0,35, Hungary, <=50K
64, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,8, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Separated, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1940,45, United-States, >50K
45, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,20, Haiti, <=50K
50, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1977,50, United-States, >50K
