38, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,32, Dominican-Republic, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
45, Private, Bachelors, Never-married, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, El-Salvador, <=50K
30, Private, Assoc-acdm, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,30, Cuba, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,35, Thailand, <=50K
54, Local-gov, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Female,0,0,35, Hungary, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Hungary, >50K
21, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,24, Puerto-Rico, <=50K
28, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Mexico, <=50K
59, Private, Some-college, Separated, Tech-support, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, India, >50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,54, Greece, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
48, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
32, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Other, Female,4064,0,45, Columbia, <=50K
33, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,54, Honduras, >50K
33, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, England, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Philippines, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,99999,0,35, Philippines, >50K
25, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
31, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Italy, >50K
43, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Honduras, <=50K
24, Private, Masters, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
54, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Poland, <=50K
46, Federal-gov, Doctorate, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Philippines, >50K
38, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,20, Taiwan, <=50K
31, Local-gov, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,2544,53, South, >50K
50, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Dominican-Republic, >50K
26, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,30, Columbia, <=50K
32, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Greece, <=50K
23, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Thailand, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Canada, <=50K
34, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,50, Nicaragua, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Japan, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,80, South, <=50K
56, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Female,0,1977,20, England, >50K
36, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
38, Private, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, >50K
53, Private, 10th, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Laos, >50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,48, Columbia, >50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,60, Outlying-US(Guam-USVI-etc), >50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Cambodia, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, Portugal, >50K
54, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Poland, <=50K
59, Private, 5th-6th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
41, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,45, Yugoslavia, <=50K
26, Private, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Poland, <=50K
20, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,25, Scotland, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, Japan, <=50K
51, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,1977,15, Scotland, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Canada, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Vietnam, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,42, Outlying-US(Guam-USVI-etc), <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Canada, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
27, State-gov, HS-grad, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
39, Private, 10th, Married-civ-spouse, Tech-support, Wife, Other, Male,0,0,35, Vietnam, >50K
31, Private, Bachelors, Widowed, Prof-specialty, Own-child, Other, Female,0,0,40, Puerto-Rico, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Greece, >50K
42, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,65, Jamaica, >50K
58, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,60, Yugoslavia, <=50K
49, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,12, Cuba, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Cuba, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, Puerto-Rico, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, Iran, <=50K
46, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,72, Iran, >50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hong, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Columbia, >50K
53, Private, Some-college, Widowed, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Thailand, <=50K
49, Self-emp-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cambodia, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,74, England, <=50K
21, Private, Masters, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,48, Thailand, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
30, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, Other, Male,0,0,20, Laos, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Holand-Netherlands, <=50K
20, State-gov, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,52, El-Salvador, <=50K
26, Private, 12th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Honduras, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Scotland, >50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Other-relative, White, Female,0,0,50, Guatemala, <=50K
52, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, >50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,36, Portugal, >50K
50, Private, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, Holand-Netherlands, >50K
31, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Ireland, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Philippines, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
44, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,9782,0,50, Puerto-Rico, >50K
30, Self-emp-not-inc, Assoc-acdm, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,13323,0,40, England, >50K
68, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,20, Japan, <=50K
36, Private, Masters, Divorced, Prof-specialty, Not-in-family, Other, Female,0,2529,60, Portugal, >50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Greece, >50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,8255,0,40, Greece, >50K
43, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,57, Italy, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
38, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,2814,0,42, Philippines, <=50K
36, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1887,40, Haiti, >50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Japan, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, El-Salvador, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, Hong, >50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, Other, Female,0,0,40, Japan, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,15024,0,54, Ecuador, >50K
63, Local-gov, Assoc-acdm, Separated, Exec-managerial, Not-in-family, White, Female,0,2544,60, Greece, >50K
67, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,20, Nicaragua, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,50, Holand-Netherlands, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
40, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,54, Portugal, >50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Yugoslavia, <=50K
32, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, Trinadad&Tobago, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
23, Federal-gov, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,3947,0,40, Laos, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,36, Greece, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Federal-gov, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,70, Jamaica, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,35, Puerto-Rico, <=50K
27, Local-gov, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Outlying-US(Guam-USVI-etc), <=50K
20, Private, HS-grad, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,20, Mexico, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,12, Puerto-Rico, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Portugal, <=50K
45, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,15024,0,80, China, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,7687,0,40, China, <=50K
27, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Columbia, >50K
63, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Holand-Netherlands, <=50K
41, Private, Assoc-voc, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
39, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Ireland, >50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,4627,0,41, Vietnam, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,38, Columbia, <=50K
29, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, South, >50K
63, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Scotland, <=50K
39, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
29, Private, Assoc-acdm, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,11191,0,45, Holand-Netherlands, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, <=50K
62, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,40, United-States, >50K
34, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,60, Haiti, >50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
26, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,43, Guatemala, >50K
52, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Poland, >50K
46, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,44, Mexico, <=50K
30, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,1820,70, Greece, <=50K
38, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,50, Philippines, >50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,12, India, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,54, Philippines, >50K
54, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Laos, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, France, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,50, Yugoslavia, <=50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Guatemala, <=50K
28, Private, 11th, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,0,50, Philippines, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Peru, <=50K
36, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Philippines, >50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,2599,0,40, Haiti, <=50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
45, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Italy, <=50K
59, Private, Masters, Widowed, Craft-repair, Not-in-family, Black, Female,3056,0,40, Ireland, <=50K
24, State-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
43, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Cuba, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, Japan, <=50K
46, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
36, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Yugoslavia, <=50K
37, Self-emp-not-inc, HS-grad, Separated, Machine-op-inspct, Wife, Black, Female,0,0,25, Italy, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Columbia, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Taiwan, >50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2039,40, Cuba, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Holand-Netherlands, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,4386,0,40, Philippines, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Iran, <=50K
47, Private, 7th-8th, Never-married, Other-service, Husband, White, Male,2833,0,65, Iran, >50K
40, Private, Bachelors, Widowed, Sales, Wife, Black, Male,0,1740,20, Trinadad&Tobago, >50K
28, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, Mexico, <=50K
61, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
39, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Holand-Netherlands, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,1876,40, Dominican-Republic, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,4018,0,50, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ireland, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,40, China, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Japan, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,38, Nicaragua, <=50K
56, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Federal-gov, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,80, Honduras, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
34, Local-gov, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Mexico, >50K
26, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, >50K
54, Self-emp-not-inc, Some-college, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,25, Portugal, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,4902,0,40, Cuba, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Nicaragua, <=50K
21, Private, Masters, Never-married, Sales, Own-child, Black, Female,0,0,15, Mexico, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Philippines, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,30, Puerto-Rico, <=50K
44, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
