44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,70, Ecuador, >50K
72, Private, 7th-8th, Divorced, Other-service, Not-in-family, Other, Male,0,0,25, Cuba, <=50K
23, Private, 11th, Divorced, Other-service, Own-child, White, Female,0,0,25, Dominican-Republic, <=50K
29, State-gov, Some-college, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
46, Local-gov, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
36, Private, Masters, Never-married, Exec-managerial, Unmarried, Other, Female,0,0,45, Canada, <=50K
42, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Columbia, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,1728,40, South, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Hong, <=50K
28, Private, Some-college, Divorced, Farming-fishing, Husband, Black, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Scotland, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1873,54, Puerto-Rico, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, India, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2000,99, Italy, >50K
26, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
22, Private, Some-college, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,30, United-States, <=50K
49, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,38, United-States, <=50K
34, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Philippines, <=50K
64, Private, 9th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, United-States, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,9686,0,44, Canada, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
73, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,72, Peru, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Yugoslavia, <=50K
19, State-gov, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,10, United-States, <=50K
40, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,38072,0,50, Thailand, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,50, England, <=50K
38, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Female,0,0,48, Ireland, <=50K
21, Private, 12th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,70, Portugal, >50K
45, Private, 11th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
40, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,40, Honduras, >50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Dominican-Republic, <=50K
61, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,40, Philippines, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,5102,0,50, India, <=50K
38, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
51, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
43, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,1977,25, France, >50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,30, France, <=50K
56, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,25, South, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,20, Germany, >50K
28, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Ireland, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
33, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, Greece, <=50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Vietnam, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,1994,43, Portugal, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,38, Germany, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,10, Laos, <=50K
19, Private, Assoc-voc, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
18, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,15, Columbia, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Hungary, <=50K
50, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1850,40, India, >50K
26, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
46, Private, Bachelors, Separated, Farming-fishing, Husband, White, Female,0,0,35, Germany, >50K
53, Private, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Peru, >50K
47, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,3, Outlying-US(Guam-USVI-etc), <=50K
34, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Peru, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,60, El-Salvador, >50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Portugal, <=50K
60, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,44, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,54, Iran, >50K
41, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,40, Cuba, <=50K
35, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Taiwan, <=50K
63, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Greece, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,25, Japan, <=50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, India, <=50K
34, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, United-States, <=50K
29, Private, Some-college, Divorced, Sales, Own-child, Black, Male,0,0,40, Hong, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,6513,0,40, Germany, >50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,55, Portugal, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,10, Hong, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1977,15, Japan, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, South, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Hong, <=50K
34, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,50, Yugoslavia, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Greece, <=50K
39, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,45, Ecuador, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Philippines, <=50K
43, Private, Bachelors, Divorced, Other-service, Unmarried, White, Male,0,0,20, South, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Cuba, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, South, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, >50K
18, Local-gov, Assoc-acdm, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Yugoslavia, <=50K
35, Private, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,40, China, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,45, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,45, Mexico, >50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Columbia, >50K
21, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Ecuador, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, Hong, <=50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
54, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, Scotland, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
22, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, >50K
52, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,5, Laos, <=50K
29, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, Philippines, >50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Male,6372,0,40, Hong, <=50K
63, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
56, Local-gov, 1st-4th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,48, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,33, United-States, <=50K
62, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
52, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,2572,40, Portugal, <=50K
28, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,54, El-Salvador, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, Hungary, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, South, >50K
51, Local-gov, HS-grad, Married-spouse-absent, Handlers-cleaners, Not-in-family, Other, Female,0,0,60, Greece, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,40, Scotland, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
49, Private, Bachelors, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,3103,0,40, Hong, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Laos, >50K
42, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Haiti, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Guatemala, >50K
46, Private, 5th-6th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,60, South, <=50K
39, Private, Some-college, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,24, Laos, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Peru, <=50K
29, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,10, Cuba, <=50K
52, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,50, Cuba, >50K
36, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, Other, Female,3307,0,40, United-States, <=50K
27, State-gov, HS-grad, Divorced, Tech-support, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Separated, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
48, Local-gov, 7th-8th, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,20, United-States, <=50K
28, Private, Bachelors, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
21, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,10, United-States, <=50K
57, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,80, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,38, South, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, Cuba, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Italy, >50K
64, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,15, Canada, <=50K
23, Private, Some-college, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Canada, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
47, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
35, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, India, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,1481,70, India, <=50K
31, Self-emp-inc, Bachelors, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,23, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Scotland, <=50K
68, Private, 11th, Widowed, Sales, Husband, White, Male,0,0,20, Cuba, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,15024,0,45, El-Salvador, >50K
43, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,4289,0,40, United-States, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, El-Salvador, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
51, Private, 11th, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
57, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Cuba, <=50K
50, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
25, Without-pay, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,23, United-States, <=50K
39, Local-gov, HS-grad, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,41, Laos, <=50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
32, Private, Assoc-acdm, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, Scotland, <=50K
23, Private, 12th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Columbia, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, >50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Hungary, >50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,47, Germany, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,10, Nicaragua, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Vietnam, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Iran, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, >50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, Thailand, >50K
60, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,12712,0,40, Iran, <=50K
24, Private, HS-grad, Widowed, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Female,0,0,70, United-States, >50K
49, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, United-States, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,38, Taiwan, >50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,70, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,16, France, <=50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, South, >50K
26, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,16, Laos, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, Haiti, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Portugal, >50K
27, Private, HS-grad, Divorced, Prof-specialty, Other-relative, Black, Male,0,0,44, Thailand, <=50K
37, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,83, Canada, <=50K
37, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3373,0,70, China, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,48, United-States, >50K
42, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, Germany, >50K
34, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
29, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, Vietnam, >50K
38, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Philippines, <=50K
29, State-gov, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
24, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Greece, <=50K
36, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Black, Female,0,207,40, United-States, <=50K
66, State-gov, Prof-school, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Japan, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,4401,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Male,0,0,35, Peru, >50K
48, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, India, >50K
50, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
42, Local-gov, 11th, Never-married, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
