42, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,5178,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Vietnam, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,2174,0,50, United-States, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
36, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,393,50, Mexico, <=50K
58, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
36, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Female,0,0,54, United-States, <=50K
37, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
62, Self-emp-not-inc, 5th-6th, Divorced, Tech-support, Wife, White, Female,0,0,31, United-States, >50K
53, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,54, United-States, >50K
41, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
44, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
36, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
51, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
42, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,40, Thailand, >50K
48, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, Mexico, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
58, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Never-married, Transport-moving, Wife, White, Male,14706,0,35, United-States, >50K
66, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,2859,0,38, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Hungary, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,34, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,3314,0,40, United-States, >50K
45, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
80, Private, Doctorate, Married-civ-spouse, Sales, Wife, White, Male,0,0,45, Ireland, >50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
60, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,10520,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
32, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,7687,0,50, United-States, >50K
34, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Doctorate, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, Ireland, <=50K
69, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2269,40, United-States, >50K
37, Federal-gov, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,38, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, Haiti, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,4867,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
57, Private, Bachelors, Widowed, Machine-op-inspct, Wife, White, Female,0,0,20, United-States, <=50K
35, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, 12th, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
61, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
54, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
32, Local-gov, 12th, Divorced, Farming-fishing, Not-in-family, White, Female,2186,0,40, United-States, <=50K
41, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
29, Private, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
24, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
47, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
22, State-gov, Some-college, Separated, Priv-house-serv, Own-child, White, Female,0,0,16, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Doctorate, Divorced, Exec-managerial, Husband, White, Female,0,2159,58, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1988,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,47, United-States, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
80, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,1600,0,4, United-States, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
64, Private, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, >50K
48, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
46, Local-gov, Some-college, Separated, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,3461,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
41, Private, Assoc-voc, Divorced, Adm-clerical, Own-child, White, Female,2185,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
28, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
33, State-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,25, United-States, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
47, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,25, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
47, Private, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
56, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,2457,0,38, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
50, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,4386,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
62, Self-emp-not-inc, Some-college, Married-spouse-absent, Farming-fishing, Husband, White, Male,0,0,30, Nicaragua, <=50K
27, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-spouse-absent, Prof-specialty, Wife, White, Female,7687,0,35, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
67, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ecuador, >50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Separated, Prof-specialty, Own-child, White, Female,0,0,46, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,2410,0,10, Philippines, <=50K
67, Private, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Masters, Married-civ-spouse, Other-service, Wife, White, Male,0,0,36, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,60, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
56, Federal-gov, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
69, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,2098,0,70, United-States, >50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
33, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,37, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Local-gov, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,40, United-States, >50K
41, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,70, United-States, <=50K
30, State-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,50, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
22, Private, 11th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Local-gov, 5th-6th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ecuador, <=50K
45, Local-gov, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,38, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,45, United-States, >50K
62, Private, HS-grad, Widowed, Protective-serv, Not-in-family, Black, Male,0,0,40, United-States, <=50K
62, Self-emp-inc, 5th-6th, Never-married, Tech-support, Husband, White, Male,0,0,35, Hungary, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
61, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
32, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
46, State-gov, Some-college, Widowed, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
41, State-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,10, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
27, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
54, State-gov, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
75, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Husband, White, Male,0,0,12, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,50, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
52, Private, HS-grad, Widowed, Prof-specialty, Wife, Black, Female,0,0,60, Dominican-Republic, >50K
22, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2529,50, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Assoc-voc, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,35, United-States, >50K
37, Local-gov, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,36, United-States, <=50K
48, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,23, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1725,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Separated, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
29, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Female,0,0,37, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Married-spouse-absent, Transport-moving, Other-relative, White, Male,0,0,50, Mexico, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
69, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2389,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,80, United-States, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
52, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
50, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, >50K
52, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,8, United-States, >50K
22, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, <=50K
35, Private, Assoc-acdm, Married-spouse-absent, Exec-managerial, Wife, White, Female,0,0,50, United-States, >50K
31, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
41, State-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, >50K
63, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
47, Local-gov, Some-college, Divorced, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Taiwan, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
