48, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
49, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Italy, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
61, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,21, Dominican-Republic, <=50K
27, Private, Bachelors, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,37, United-States, >50K
40, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Mexico, <=50K
42, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,38, China, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Nicaragua, <=50K
23, State-gov, Some-college, Widowed, Sales, Own-child, Black, Male,0,0,10, Hong, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,48, Ecuador, >50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Greece, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, Iran, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
32, Private, Masters, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Canada, <=50K
49, Private, 7th-8th, Never-married, Priv-house-serv, Unmarried, White, Female,0,0,8, Peru, <=50K
70, Local-gov, 10th, Married-civ-spouse, Tech-support, Husband, Black, Male,5098,0,20, Portugal, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,30, Greece, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1906,60, Hungary, >50K
26, Private, 12th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,48, Haiti, <=50K
68, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
37, Private, 9th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Scotland, <=50K
18, Private, 11th, Married-spouse-absent, Adm-clerical, Own-child, Other, Male,0,0,30, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, France, >50K
56, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Black, Male,15024,0,40, Honduras, >50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, Peru, <=50K
49, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,30, Canada, <=50K
34, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,40, United-States, <=50K
38, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Italy, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, France, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,35, Ireland, <=50K
23, Private, 12th, Never-married, Sales, Not-in-family, Black, Female,0,0,50, Trinadad&Tobago, <=50K
18, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Puerto-Rico, <=50K
42, Private, Doctorate, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1902,60, United-States, >50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,70, Italy, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Cuba, >50K
26, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,50, Dominican-Republic, <=50K
37, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,60, Iran, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,54, Hong, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Haiti, <=50K
46, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,7687,0,40, Trinadad&Tobago, <=50K
37, Private, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,8812,0,40, Iran, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, India, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, France, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, HS-grad, Never-married, Protective-serv, Husband, Other, Male,0,0,50, India, <=50K
68, Self-emp-inc, 10th, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,16, Japan, <=50K
44, Private, Assoc-voc, Divorced, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
62, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
30, Private, Doctorate, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, Poland, >50K
31, Self-emp-not-inc, Prof-school, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, France, <=50K
34, Private, Assoc-voc, Never-married, Other-service, Wife, Other, Female,0,0,40, Cambodia, >50K
44, Self-emp-not-inc, 10th, Widowed, Craft-repair, Husband, Other, Male,0,0,50, Hong, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,5178,0,40, Cambodia, >50K
27, Private, HS-grad, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,4, England, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Japan, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Poland, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, India, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,60, Italy, >50K
18, Private, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, El-Salvador, <=50K
43, Local-gov, Doctorate, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
43, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,25, Hungary, <=50K
45, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Iran, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,50, Portugal, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,15, Puerto-Rico, <=50K
25, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,37, Puerto-Rico, >50K
25, Private, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,40, France, >50K
30, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
26, Self-emp-not-inc, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,15, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,7687,0,40, Yugoslavia, >50K
74, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, Ireland, <=50K
34, Private, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Hong, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Peru, <=50K
23, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Own-child, Other, Female,0,0,20, Nicaragua, <=50K
26, Private, HS-grad, Never-married, Sales, Wife, Other, Female,0,0,40, Cuba, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,65, Laos, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Honduras, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Cambodia, >50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, France, >50K
30, Private, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,39, Philippines, <=50K
38, Local-gov, Some-college, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,99, Guatemala, <=50K
26, Private, Some-college, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Portugal, >50K
44, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, Honduras, >50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,1928,40, Guatemala, >50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Puerto-Rico, <=50K
56, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Laos, >50K
68, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Other, Female,0,0,30, Puerto-Rico, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,2926,0,40, Ireland, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Puerto-Rico, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,35, Columbia, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,47, Portugal, >50K
41, Private, Some-college, Separated, Prof-specialty, Husband, White, Female,0,0,73, Guatemala, >50K
32, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Trinadad&Tobago, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, Guatemala, <=50K
30, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,65, Peru, <=50K
52, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,99999,0,60, Poland, >50K
48, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
40, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,30, Germany, >50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, Japan, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,48, El-Salvador, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, England, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, France, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Peru, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,40, Ireland, >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
76, Self-emp-not-inc, 9th, Married-civ-spouse, Protective-serv, Husband, White, Male,4940,0,20, Cuba, >50K
26, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,65, France, <=50K
24, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,40, India, <=50K
32, Private, Bachelors, Never-married, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,40, South, <=50K
55, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Female,0,0,10, Greece, <=50K
22, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Peru, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, Bachelors, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, Greece, <=50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,7687,0,40, Jamaica, >50K
21, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,40, China, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
18, Private, 9th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,1488,20, Portugal, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Some-college, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,35, Italy, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,45, Hong, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Guatemala, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,4386,0,40, Puerto-Rico, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
65, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Ecuador, <=50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
43, Private, 9th, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,25, Canada, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, South, >50K
44, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Columbia, <=50K
47, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
29, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,25, Germany, >50K
61, Private, Assoc-voc, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, Haiti, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Poland, >50K
50, Private, Assoc-acdm, Widowed, Sales, Husband, Black, Female,0,0,60, Yugoslavia, >50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Cambodia, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,30, Trinadad&Tobago, <=50K
20, Private, 1st-4th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Taiwan, <=50K
38, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,40, India, >50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,48, Hungary, <=50K
33, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,30, Haiti, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Jamaica, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,45, Vietnam, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,44, United-States, >50K
61, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, Hong, <=50K
47, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,47, Iran, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Columbia, <=50K
33, Self-emp-inc, Assoc-acdm, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, South, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, Portugal, >50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,60, Vietnam, >50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,70, Trinadad&Tobago, >50K
35, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
29, Local-gov, Masters, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Poland, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico, <=50K
58, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1966,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Nicaragua, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,7298,0,50, United-States, <=50K
36, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Jamaica, <=50K
32, Private, 7th-8th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Haiti, <=50K
89, Self-emp-not-inc, 10th, Divorced, Protective-serv, Husband, Other, Male,7687,0,48, Scotland, >50K
46, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Nicaragua, >50K
72, Private, Bachelors, Widowed, Sales, Husband, White, Female,0,0,40, Thailand, >50K
44, Local-gov, Assoc-voc, Divorced, Farming-fishing, Husband, Other, Male,0,0,40, El-Salvador, <=50K
34, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,5178,0,60, El-Salvador, >50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,40, Trinadad&Tobago, >50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Honduras, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, Other, Female,7687,0,45, Trinadad&Tobago, <=50K
22, Private, HS-grad, Married-spouse-absent, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Vietnam, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, France, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,42, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Canada, <=50K
40, Private, Masters, Married-spouse-absent, Other-service, Husband, Other, Female,15024,0,50, Ireland, >50K
41, Private, Assoc-acdm, Divorced, Sales, Husband, Other, Female,0,0,40, India, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
24, Self-emp-inc, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, Cambodia, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Yugoslavia, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
29, Private, Prof-school, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Italy, <=50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,30, Italy, <=50K
22, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, Assoc-voc, Widowed, Adm-clerical, Husband, Black, Female,0,0,40, England, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
30, Private, Doctorate, Divorced, Other-service, Unmarried, Black, Female,7298,0,40, Portugal, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
41, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, India, <=50K
63, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Other, Female,0,0,8, Japan, <=50K
20, Private, 11th, Never-married, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,45, Columbia, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Female,3749,0,29, Poland, <=50K
52, Self-emp-not-inc, 5th-6th, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,40, Thailand, >50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Philippines, >50K
53, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, Scotland, <=50K
37, Private, HS-grad, Divorced, Sales, Husband, Other, Female,0,0,35, Trinadad&Tobago, <=50K
24, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, France, <=50K
44, Private, Some-college, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Trinadad&Tobago, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Haiti, <=50K
46, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
18, Private, Some-college, Separated, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,45, Germany, >50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, India, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Laos, >50K
20, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, Portugal, <=50K
20, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, Philippines, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,40, Mexico, <=50K
37, Private, Masters, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,54, Jamaica, >50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Male,2618,0,40, Honduras, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,35, England, >50K
40, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,14736,0,54, South, >50K
