62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,17, United-States, <=50K
30, Federal-gov, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,30, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
44, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,73, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Male,0,0,22, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Tech-support, Wife, White, Male,5242,0,32, United-States, >50K
61, Local-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Female,0,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,32, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Without-pay, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
53, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
49, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
54, Federal-gov, Doctorate, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
76, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,5, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
50, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
29, Federal-gov, Doctorate, Never-married, Protective-serv, Husband, White, Male,14912,0,40, United-States, >50K
69, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
23, Private, 12th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,25, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, >50K
47, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,36, United-States, <=50K
30, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
67, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,10, United-States, <=50K
42, Private, 9th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
44, State-gov, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Canada, <=50K
18, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,72, United-States, >50K
38, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,50, United-States, >50K
31, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Male,0,0,18, Vietnam, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, Cambodia, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
65, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,1, United-States, <=50K
21, Private, 11th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, 10th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Local-gov, 11th, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
29, Private, 11th, Divorced, Sales, Not-in-family, White, Male,0,0,48, United-States, <=50K
40, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
31, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Male,5178,0,35, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,7298,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
59, State-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
56, Self-emp-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
89, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
54, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
34, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, 11th, Separated, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,4106,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
22, Private, Masters, Never-married, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Other-relative, Black, Female,0,0,45, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, United-States, >50K
34, Self-emp-not-inc, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,48, United-States, <=50K
42, Private, Bachelors, Never-married, Tech-support, Husband, White, Male,0,0,38, United-States, >50K
32, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, El-Salvador, >50K
65, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, 10th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
59, Local-gov, 10th, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,3402,0,35, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
41, Private, Masters, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,43, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
33, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Protective-serv, Wife, White, Male,0,0,48, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
43, Private, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,7687,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, <=50K
24, Local-gov, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,38, South, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,35, United-States, >50K
70, Without-pay, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,2562,0,60, United-States, >50K
41, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,36, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
37, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, >50K
69, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Female,0,1977,40, United-States, >50K
53, Private, Masters, Divorced, Exec-managerial, Husband, White, Male,8901,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Widowed, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
63, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
55, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Own-child, White, Male,0,0,60, United-States, >50K
32, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
52, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,6972,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,52, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,47, United-States, >50K
55, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,50, United-States, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,1887,15, United-States, >50K
49, Private, Prof-school, Divorced, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
48, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
68, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, <=50K
27, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
54, State-gov, 12th, Divorced, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
51, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Prof-school, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,32, United-States, >50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, Mexico, <=50K
37, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,53, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, 5th-6th, Never-married, Prof-specialty, Husband, White, Male,0,0,76, United-States, >50K
32, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, China, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, <=50K
61, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, State-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
29, Private, 7th-8th, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
41, Self-emp-inc, Masters, Divorced, Craft-repair, Husband, White, Female,15024,0,45, United-States, >50K
49, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,16, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,36, United-States, <=50K
34, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,60, United-States, <=50K
53, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, Vietnam, <=50K
32, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,38, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,3103,0,40, United-States, >50K
19, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
31, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,1887,40, Iran, <=50K
59, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,43, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, United-States, >50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K
60, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Taiwan, <=50K
68, Private, HS-grad, Widowed, Transport-moving, Husband, White, Female,0,0,20, United-States, <=50K
31, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Prof-school, Divorced, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,36, United-States, <=50K
20, Federal-gov, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, State-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
42, Private, Prof-school, Divorced, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,0,40, United-States, >50K
31, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,35, Philippines, <=50K
55, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
45, Self-emp-inc, Some-college, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, >50K
57, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Assoc-voc, Divorced, Sales, Own-child, White, Male,0,0,8, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, 7th-8th, Never-married, Protective-serv, Not-in-family, White, Female,0,0,30, United-States, <=50K
32, State-gov, HS-grad, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,1977,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,2897,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,10, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Jamaica, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,1592,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Federal-gov, Prof-school, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,1977,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,43, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, >50K
56, Local-gov, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,38, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
31, Private, Masters, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,4, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
