37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,3103,0,40, Trinadad&Tobago, >50K
37, Private, Assoc-acdm, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7298,0,45, South, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,20, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Vietnam, >50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Female,0,0,54, Scotland, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, >50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Trinadad&Tobago, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
20, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,10, Mexico, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, South, <=50K
23, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
34, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,50, Italy, <=50K
44, Private, HS-grad, Divorced, Sales, Own-child, Black, Male,0,0,40, Thailand, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,1782,15, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,37, Hungary, <=50K
35, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Iran, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, France, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, England, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Jamaica, >50K
45, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,50, England, <=50K
40, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,35, South, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hungary, >50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
44, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Widowed, Transport-moving, Husband, Asian-Pac-Islander, Female,2181,0,60, Cambodia, >50K
50, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1882,45, United-States, >50K
55, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,3356,0,45, Canada, <=50K
63, Self-emp-not-inc, 7th-8th, Separated, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Jamaica, >50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Other, Female,0,0,35, Canada, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, India, <=50K
34, Local-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, Puerto-Rico, <=50K
21, Private, Bachelors, Never-married, Sales, Other-relative, Other, Male,0,0,45, Honduras, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Scotland, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,38, Hungary, >50K
19, State-gov, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,30, Vietnam, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, Yugoslavia, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Italy, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
56, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,80, Portugal, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,38, Honduras, <=50K
36, Federal-gov, HS-grad, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Guatemala, <=50K
34, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, >50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,226,0,40, England, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
37, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,36, Hong, <=50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,32, Jamaica, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Female,0,0,50, Portugal, <=50K
55, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,45, Hong, <=50K
49, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,60, Cuba, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, Canada, <=50K
43, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,89, Ireland, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Vietnam, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, Prof-school, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,38, England, <=50K
58, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,1902,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,54, Canada, <=50K
38, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Guatemala, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,20, Honduras, <=50K
41, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Philippines, <=50K
47, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Yugoslavia, <=50K
41, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,54, France, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, Japan, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, China, <=50K
54, Federal-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, India, >50K
21, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,10, United-States, <=50K
21, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,5, Trinadad&Tobago, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,1215,0,20, Trinadad&Tobago, <=50K
38, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,55, Ireland, >50K
66, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, South, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Male,0,0,50, Germany, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Puerto-Rico, >50K
30, Private, Prof-school, Never-married, Adm-clerical, Husband, White, Female,0,0,45, Hungary, <=50K
39, Local-gov, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Iran, <=50K
36, Federal-gov, Some-college, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Taiwan, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,89, Japan, <=50K
48, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Iran, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
64, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Greece, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Germany, <=50K
45, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Iran, <=50K
28, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Female,0,0,60, Mexico, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, England, <=50K
23, Private, 12th, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, Cambodia, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Thailand, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
43, Local-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Peru, <=50K
42, Private, Masters, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,1977,60, Italy, <=50K
30, Local-gov, HS-grad, Divorced, Farming-fishing, Unmarried, White, Female,4389,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1875,60, Germany, >50K
50, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,55, Nicaragua, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Vietnam, <=50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,1902,21, United-States, >50K
20, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Greece, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1977,40, Peru, >50K
21, Private, 11th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,20, China, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,10546,0,60, Laos, >50K
41, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Nicaragua, <=50K
55, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,35, Thailand, <=50K
31, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
51, Private, 7th-8th, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Dominican-Republic, <=50K
53, Local-gov, HS-grad, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
46, Local-gov, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Taiwan, <=50K
57, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,66, Iran, <=50K
23, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Columbia, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
63, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, Columbia, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Thailand, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Mexico, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, >50K
36, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Italy, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, >50K
23, Private, Assoc-acdm, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
24, Private, 10th, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, Hong, <=50K
49, State-gov, Bachelors, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,35, Columbia, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,60, United-States, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1977,50, India, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Cambodia, <=50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Jamaica, <=50K
23, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,44, Jamaica, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Poland, <=50K
42, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
65, Private, Masters, Widowed, Other-service, Not-in-family, Black, Female,0,0,45, Honduras, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,50, Canada, <=50K
61, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,7687,0,40, China, >50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Puerto-Rico, >50K
47, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Columbia, >50K
50, State-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Iran, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,40, Thailand, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,80, Japan, <=50K
50, Private, Masters, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,12, Peru, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Honduras, <=50K
29, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,60, India, >50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,50, Greece, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Poland, <=50K
58, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,14944,0,50, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,67, India, <=50K
59, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,20, Nicaragua, <=50K
34, Private, HS-grad, Separated, Sales, Husband, Black, Female,0,0,40, South, <=50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,50, Ecuador, >50K
21, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
81, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Other-relative, Black, Male,0,0,40, Cambodia, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Dominican-Republic, <=50K
18, Private, 10th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, South, >50K
32, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Iran, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Thailand, >50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,30, United-States, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Haiti, <=50K
68, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, United-States, <=50K
45, Self-emp-inc, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,60, Columbia, <=50K
42, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
62, Local-gov, Bachelors, Widowed, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Nicaragua, <=50K
38, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, South, >50K
60, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, South, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,34, Ireland, <=50K
27, Local-gov, 10th, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, Honduras, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,25, United-States, <=50K
55, Self-emp-not-inc, Some-college, Never-married, Priv-house-serv, Not-in-family, Black, Male,0,0,35, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Taiwan, <=50K
48, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, India, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,27, Cambodia, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,50, United-States, >50K
62, Federal-gov, Doctorate, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Cuba, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,20, Guatemala, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,71, Taiwan, >50K
44, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,35, Haiti, >50K
27, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,38, Hong, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,12, Guatemala, <=50K
43, Self-emp-not-inc, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,45, Japan, <=50K
66, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Male,0,1572,40, Guatemala, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Jamaica, >50K
57, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
35, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1631,50, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1886,50, United-States, >50K
37, Self-emp-not-inc, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,30, Portugal, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,31, Nicaragua, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Japan, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1897,40, Mexico, >50K
36, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,50, Mexico, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, >50K
31, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,2356,0,54, Outlying-US(Guam-USVI-etc), >50K
