21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
71, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,7687,0,60, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,43, United-States, <=50K
53, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, Nicaragua, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3178,0,42, United-States, >50K
31, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Male,4774,0,45, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
51, Private, 7th-8th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,1889,48, United-States, <=50K
17, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,16, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, El-Salvador, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, United-States, >50K
42, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
50, Private, 12th, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,35, United-States, >50K
50, Private, 10th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
59, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,20, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,70, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
58, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,36, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,25, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,74, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, South, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
39, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
56, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, >50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,5443,0,80, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, Mexico, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,30, United-States, <=50K
31, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,1902,40, United-States, <=50K
51, Private, 10th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,48, United-States, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,2688,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Ecuador, <=50K
60, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
71, Self-emp-not-inc, 9th, Widowed, Transport-moving, Not-in-family, White, Female,0,0,10, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,8, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
40, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
64, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,20, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,54, United-States, <=50K
63, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,65, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, 5th-6th, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, 12th, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,58, United-States, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
59, Local-gov, Some-college, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,804,0,40, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Transport-moving, Unmarried, White, Male,5103,0,50, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,4600,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
42, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
65, Self-emp-not-inc, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,43, United-States, >50K
39, Private, Masters, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,1887,54, United-States, <=50K
64, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Tech-support, Unmarried, Black, Male,0,1977,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,5022,0,20, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,36, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,30, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,48, United-States, <=50K
23, Self-emp-not-inc, 7th-8th, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
33, Private, 9th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
70, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,20, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
34, Private, Some-college, Widowed, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
64, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, 11th, Divorced, Exec-managerial, Not-in-family, White, Male,0,1887,50, United-States, >50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Mexico, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3932,0,60, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
48, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,30, United-States, <=50K
25, Local-gov, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, >50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,12771,0,40, United-States, >50K
31, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,24, United-States, <=50K
59, Private, Some-college, Widowed, Prof-specialty, Husband, White, Female,0,0,10, United-States, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Mexico, <=50K
22, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Self-emp-inc, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,35, Mexico, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
21, Private, 9th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Mexico, <=50K
20, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,54, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,62, United-States, <=50K
47, Private, Some-college, Divorced, Protective-serv, Husband, White, Male,0,0,40, Philippines, <=50K
28, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
52, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
28, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, >50K
57, Local-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,52, Taiwan, >50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,54, United-States, >50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,50, United-States, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,54, United-States, >50K
36, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, 5th-6th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Some-college, Widowed, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
50, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,7687,0,50, United-States, >50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,38, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,30, Philippines, >50K
21, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Poland, <=50K
47, Private, 5th-6th, Widowed, Machine-op-inspct, Husband, White, Female,0,0,15, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, Jamaica, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, Mexico, >50K
37, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,70, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
22, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,11, United-States, <=50K
26, Private, 10th, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Jamaica, >50K
24, Private, Some-college, Never-married, Protective-serv, Other-relative, White, Female,0,0,20, United-States, <=50K
27, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1949,54, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,1977,45, United-States, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,18, United-States, <=50K
44, Private, HS-grad, Widowed, Other-service, Husband, White, Female,0,0,40, Haiti, >50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
53, Self-emp-not-inc, 7th-8th, Divorced, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Honduras, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Wife, Black, Female,0,0,44, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1977,50, Philippines, >50K
46, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
57, Self-emp-inc, Masters, Widowed, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,2747,0,40, United-States, >50K
24, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Federal-gov, Preschool, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,36, Peru, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,0,43, United-States, <=50K
49, Private, Some-college, Widowed, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
24, Private, Assoc-voc, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
59, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Masters, Never-married, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
46, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,60, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,43, United-States, <=50K
30, State-gov, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,30, United-States, >50K
47, Private, 12th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, Japan, <=50K
52, Private, Assoc-voc, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, Prof-school, Married-spouse-absent, Prof-specialty, Husband, White, Female,99999,0,50, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
44, Federal-gov, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,35, England, <=50K
27, Local-gov, Bachelors, Widowed, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
26, Self-emp-inc, Bachelors, Never-married, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
34, Private, 10th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,35, Mexico, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
48, State-gov, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
26, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,37, Hong, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
22, Private, Assoc-voc, Never-married, Transport-moving, Own-child, White, Male,0,0,50, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
37, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
41, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,20, United-States, <=50K
25, Federal-gov, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
51, Self-emp-not-inc, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
